iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,nan,nan,nan,nan,[nan nan nan]
1,nan,nan,nan,nan,[nan nan nan]
2,nan,nan,nan,nan,[nan nan nan]
