iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,4915.034829710483,0.0,4915.0348297105,4915.0348297105,[0.00290655 0.00334225 0.00048666 0.00028824 0.00076729]
1,4915.031657582516,0.0,4915.031657582151,4915.031657582151,[0.00283524 0.00333289 0.00046553 0.00013053 0.00073276]
2,4915.028490370198,0.0,4915.028490370411,4915.028490370411,"[ 2.76400145e-03  3.32353988e-03  4.44402948e-04 -2.70590359e-05
  6.98245702e-04]"
3,4915.025328065129,0.0,4915.025328065535,4915.025328065535,[ 0.00269284  0.00331419  0.00042329 -0.00018454  0.00066375]
4,4915.022170658926,0.0,4915.022170659166,4915.022170659166,[ 0.00262177  0.00330485  0.00040219 -0.0003419   0.00062927]
5,4915.019018143231,0.0,4915.019018142995,4915.019018142995,[ 0.00255077  0.0032955   0.00038109 -0.00049915  0.0005948 ]
6,4915.015870509689,0.0,4915.01587050972,4915.01587050972,[ 0.00247985  0.00328617  0.00036001 -0.00065629  0.00056035]
7,4915.012727749973,0.0,4915.012727749993,4915.012727749993,[ 0.00240901  0.00327683  0.00033893 -0.00081331  0.00052592]
8,4915.00958985576,0.0,4915.0095898556265,4915.0095898556265,[ 0.00233824  0.0032675   0.00031787 -0.00097022  0.00049151]
9,4915.006456818748,0.0,4915.006456818703,4915.006456818703,[ 0.00226756  0.00325818  0.00029682 -0.00112701  0.00045711]
10,4915.003328630649,0.0,4915.003328630504,4915.003328630504,[ 0.00219696  0.00324886  0.00027577 -0.00128369  0.00042272]
11,4915.000205283193,0.0,4915.000205283425,4915.000205283425,[ 0.00212643  0.00323954  0.00025474 -0.00144026  0.00038836]
12,4914.99708676812,0.0,4914.997086768329,4914.997086768329,[ 0.00205598  0.00323023  0.00023371 -0.00159671  0.00035401]
13,4914.9939730771885,0.0,4914.99397307721,4914.99397307721,[ 0.00198561  0.00322092  0.0002127  -0.00175305  0.00031967]
14,4914.990864202175,0.0,4914.990864201954,4914.990864201954,[ 0.00191532  0.00321162  0.00019169 -0.00190927  0.00028536]
