iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.306981505317,0.0,21061.306981506383,21061.306981506383,"[0.0043211  0.00123744 0.00044211 0.00749824 0.00669687 0.0090813
 0.0075081  0.00593357]"
1,21061.252361474177,0.0,21061.252361476803,21061.252361476803,"[0.00389721 0.00063797 0.00044212 0.00749825 0.00669687 0.00908131
 0.00750811 0.00593357]"
2,21061.198692105667,0.0,21061.198692112634,21061.198692112634,"[3.47451855e-03 4.54987854e-05 4.42140702e-04 7.49825427e-03
 6.69687782e-03 9.08131257e-03 7.50811325e-03 5.93357604e-03]"
3,21061.145953067637,0.0,21061.145953067306,21061.145953067306,"[ 0.00305302 -0.00054006  0.00044216  0.00749826  0.00669688  0.00908132
  0.00750812  0.00593358]"
4,21061.094124519936,0.0,21061.094124516614,21061.094124516614,"[ 0.00263272 -0.00111879  0.00044218  0.00749827  0.00669689  0.00908132
  0.00750812  0.00593358]"
5,21061.04318710164,0.0,21061.04318710154,21061.04318710154,"[ 0.00221363 -0.00169078  0.00044219  0.00749828  0.0066969   0.00908133
  0.00750813  0.00593359]"
6,21060.99312191889,0.0,21060.99312192246,21060.99312192246,"[ 0.00179576 -0.00225611  0.00044221  0.00749829  0.0066969   0.00908133
  0.00750813  0.00593359]"
7,21060.94391053284,0.0,21060.943910534566,21060.943910534566,"[ 0.0013791  -0.00281488  0.00044223  0.0074983   0.00669691  0.00908134
  0.00750814  0.00593359]"
8,21060.89553494799,0.0,21060.89553494408,21060.89553494408,"[ 0.00096366 -0.00336716  0.00044224  0.00749831  0.00669691  0.00908134
  0.00750814  0.0059336 ]"
9,21060.847977600894,0.0,21060.847977598285,21060.847977598285,"[ 0.00054946 -0.00391303  0.00044226  0.00749832  0.00669692  0.00908135
  0.00750814  0.0059336 ]"
10,21060.801221349,0.0,21060.80122135287,21060.80122135287,"[ 0.00013648 -0.00445258  0.00044228  0.00749832  0.00669693  0.00908135
  0.00750815  0.0059336 ]"
11,21060.755249460042,0.0,21060.755249448866,21060.755249448866,"[-0.00027525 -0.00498588  0.0004423   0.00749833  0.00669693  0.00908135
  0.00750815  0.00593361]"
12,21060.710045601365,0.0,21060.710045608997,21060.710045608997,"[-0.00068575 -0.00551302  0.00044231  0.00749834  0.00669694  0.00908136
  0.00750816  0.00593361]"
13,21060.66559382991,0.0,21060.665593832375,21060.665593832375,"[-0.00109499 -0.00603407  0.00044233  0.00749835  0.00669694  0.00908136
  0.00750816  0.00593361]"
