iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
20,21060.387195385025,0.0,21060.387195391264,21060.387195391264,"[-0.0029305  -0.01008351  0.00764806  0.00976087  0.00517318  0.00441003
  0.00641739  0.00282498]"
21,21060.348591972055,0.0,21060.3485919772,21060.3485919772,"[-0.00333584 -0.01054951  0.00764808  0.00976088  0.00517319  0.00441003
  0.0064174   0.00282498]"
22,21060.31059671549,0.0,21060.310596713054,21060.310596713054,"[-0.00373984 -0.01101021  0.0076481   0.00976089  0.0051732   0.00441004
  0.0064174   0.00282498]"
23,21060.273518460377,0.00018382616933567596,57825.50738559343,21060.273518458245,"[ 0.47830812 -0.42709649  0.04290899  0.04502525  0.04043872  0.03967615
  0.04168361  0.03809172]"
24,21263.289652123305,0.0,21263.28965212546,21263.28965212546,"[ 0.47471577 -0.42167051  0.04290901  0.04502526  0.04043873  0.03967616
  0.04168362  0.03809172]"
25,21259.078050516087,0.0,21259.07805052422,21259.07805052422,"[ 0.47114943 -0.4163122   0.04290903  0.04502527  0.04043873  0.03967616
  0.04168362  0.03809172]"
26,21254.957565197343,0.0,21254.95756519558,21254.95756519558,"[ 0.4676089  -0.41102088  0.04290905  0.04502528  0.04043874  0.03967617
  0.04168363  0.03809173]"
27,21250.9262968204,0.0,21250.92629682059,21250.92629682059,"[ 0.464094   -0.40579587  0.04290907  0.04502529  0.04043875  0.03967617
  0.04168363  0.03809173]"
28,21246.982379692294,0.0,21246.982379695306,21246.982379695306,"[ 0.46060455 -0.40063648  0.0429091   0.0450253   0.04043875  0.03967618
  0.04168364  0.03809174]"
29,21243.12398145169,0.0,21243.123981449968,21243.123981449968,"[ 0.45714036 -0.39554204  0.04290912  0.04502531  0.04043876  0.03967619
  0.04168364  0.03809174]"
30,21239.349302737188,0.0,21239.349302744893,21239.349302744893,"[ 0.45370125 -0.39051188  0.04290914  0.04502532  0.04043877  0.03967619
  0.04168365  0.03809174]"
31,21235.656576846806,0.0,21235.656576845744,21235.656576845744,"[ 0.45028704 -0.38554533  0.04290916  0.04502533  0.04043877  0.0396762
  0.04168365  0.03809175]"
32,21232.044069389238,0.0,21232.044069386317,21232.044069386317,"[ 0.44689754 -0.38064171  0.04290918  0.04502534  0.04043878  0.0396762
  0.04168366  0.03809175]"
33,21228.510077927465,0.0,21228.510077927316,21228.510077927316,"[ 0.44353257 -0.37580038  0.0429092   0.04502535  0.04043879  0.03967621
  0.04168366  0.03809175]"
34,21225.05293161578,0.0,21225.052931619546,21225.052931619546,"[ 0.44019196 -0.37102066  0.04290922  0.04502536  0.04043879  0.03967621
  0.04168367  0.03809176]"
35,21221.67099083017,0.0,21221.670990836035,21221.670990836035,"[ 0.43687551 -0.3663019   0.04290924  0.04502537  0.0404388   0.03967622
  0.04168367  0.03809176]"
36,21218.362646793386,0.0,21218.362646796337,21218.362646796337,"[ 0.43358306 -0.36164346  0.04290926  0.04502538  0.04043881  0.03967622
  0.04168368  0.03809176]"
37,21215.12632119471,0.0,21215.12632119636,21215.12632119636,"[ 0.43031441 -0.35704468  0.04290928  0.04502539  0.04043882  0.03967623
  0.04168368  0.03809177]"
38,21211.96046580525,0.0,21211.960465799366,21211.960465799366,"[ 0.42706939 -0.35250492  0.0429093   0.0450254   0.04043882  0.03967623
  0.04168369  0.03809177]"
39,21208.86356208934,0.0,21208.863562079823,21208.863562079823,"[ 0.42384782 -0.34802354  0.04290932  0.04502541  0.04043883  0.03967624
  0.04168369  0.03809178]"
40,21205.834120812317,0.0,21205.83412080323,21205.83412080323,"[ 0.42064953 -0.3435999   0.04290934  0.04502542  0.04043884  0.03967624
  0.0416837   0.03809178]"
41,21202.870681645458,0.0,21202.870681649896,21202.870681649896,"[ 0.41747434 -0.33923338  0.04290936  0.04502543  0.04043884  0.03967625
  0.0416837   0.03809178]"
42,21199.971812768286,0.0,21199.971812775068,21199.971812775068,"[ 0.41432206 -0.33492335  0.04290938  0.04502544  0.04043885  0.03967625
  0.04168371  0.03809179]"
43,21197.136110468913,0.0,21197.136110472413,21197.136110472413,"[ 0.41119254 -0.33066918  0.04290941  0.04502545  0.04043886  0.03967626
  0.04168371  0.03809179]"
44,21194.362198742743,0.0,21194.362198740975,21194.362198740975,"[ 0.40808558 -0.32647025  0.04290943  0.04502546  0.04043886  0.03967627
  0.04168372  0.03809179]"
45,21191.64872888997,0.0,21191.648728886976,21191.648728886976,"[ 0.40500101 -0.32232596  0.04290945  0.04502547  0.04043887  0.03967627
  0.04168372  0.0380918 ]"
46,21188.994379112206,0.0,21188.994379105083,21188.994379105083,"[ 0.40193867 -0.31823569  0.04290947  0.04502548  0.04043888  0.03967628
  0.04168373  0.0380918 ]"
47,21186.39785410876,0.0,21186.39785410504,21186.39785410504,"[ 0.39889839 -0.31419884  0.04290949  0.04502549  0.04043888  0.03967628
  0.04168373  0.0380918 ]"
48,21183.85788467289,0.0,21183.857884675395,21183.857884675395,"[ 0.39587998 -0.3102148   0.04290951  0.0450255   0.04043889  0.03967629
  0.04168374  0.03809181]"
49,21181.373227288124,0.0,21181.37322728313,21181.37322728313,"[ 0.39288328 -0.30628299  0.04290953  0.04502551  0.0404389   0.03967629
  0.04168374  0.03809181]"
50,21178.9426637254,0.0,21178.942663718655,21178.942663718655,"[ 0.38990812 -0.3024028   0.04290955  0.04502552  0.04043891  0.0396763
  0.04168375  0.03809182]"
51,21176.565000640938,0.0,21176.56500063833,21176.56500063833,"[ 0.38695433 -0.29857366  0.04290957  0.04502553  0.04043891  0.0396763
  0.04168376  0.03809182]"
52,21174.23906917545,0.0,21174.2390691799,21174.2390691799,"[ 0.38402174 -0.29479498  0.04290959  0.04502554  0.04043892  0.03967631
  0.04168376  0.03809182]"
53,21171.96372455471,0.0,21171.963724559708,21171.963724559708,"[ 0.38111018 -0.29106618  0.04290961  0.04502556  0.04043893  0.03967631
  0.04168377  0.03809183]"
54,21169.73784569192,0.0,21169.737845698306,21169.737845698306,"[ 0.3782195  -0.28738669  0.04290963  0.04502557  0.04043893  0.03967632
  0.04168377  0.03809183]"
55,21167.560334791975,0.0,21167.560334796042,21167.560334796042,"[ 0.37534952 -0.28375595  0.04290965  0.04502558  0.04043894  0.03967632
  0.04168378  0.03809183]"
56,21165.43011695805,0.0,21165.430116959513,21165.430116959513,"[ 0.37250008 -0.28017338  0.04290967  0.04502559  0.04043895  0.03967633
  0.04168378  0.03809184]"
57,21163.346139800546,0.0,21163.346139806898,21163.346139806898,"[ 0.36967102 -0.27663844  0.04290969  0.0450256   0.04043895  0.03967633
  0.04168379  0.03809184]"
58,21161.307373048632,0.0,21161.30737305286,21161.30737305286,"[ 0.36686217 -0.27315056  0.04290971  0.04502561  0.04043896  0.03967634
  0.04168379  0.03809184]"
59,21159.312808164737,0.0,21159.31280817016,21159.31280817016,"[ 0.36407337 -0.2697092   0.04290974  0.04502562  0.04043897  0.03967635
  0.0416838   0.03809185]"
60,21157.36145796185,0.0,21157.361457956576,21157.361457956576,"[ 0.36130447 -0.26631382  0.04290976  0.04502563  0.04043898  0.03967635
  0.0416838   0.03809185]"
61,21155.452356224218,0.0,21155.45235622465,21155.45235622465,"[ 0.3585553  -0.26296387  0.04290978  0.04502564  0.04043898  0.03967636
  0.04168381  0.03809186]"
62,21153.584557331145,0.0,21153.584557336737,21153.584557336737,"[ 0.35582571 -0.25965882  0.0429098   0.04502565  0.04043899  0.03967636
  0.04168381  0.03809186]"
63,21151.757135884433,0.0,21151.75713588953,21151.75713588953,"[ 0.35311554 -0.25639814  0.04290982  0.04502566  0.040439    0.03967637
  0.04168382  0.03809186]"
64,21149.96918633936,0.0,21149.96918634582,21149.96918634582,"[ 0.35042463 -0.2531813   0.04290984  0.04502567  0.040439    0.03967637
  0.04168382  0.03809187]"
65,21148.21982263932,0.0,21148.21982263345,21148.21982263345,"[ 0.34775283 -0.25000779  0.04290986  0.04502568  0.04043901  0.03967638
  0.04168383  0.03809187]"
66,21146.508177854404,0.0,21146.50817785614,21146.50817785614,"[ 0.34509998 -0.24687709  0.04290988  0.04502569  0.04043902  0.03967638
  0.04168383  0.03809187]"
67,21144.833403823868,0.0,21144.833403825967,21144.833403825967,"[ 0.34246593 -0.2437887   0.0429099   0.0450257   0.04043902  0.03967639
  0.04168384  0.03809188]"
68,21143.194670802637,0.0,21143.19467080676,21143.19467080676,"[ 0.33985053 -0.24074209  0.04290992  0.04502571  0.04043903  0.03967639
  0.04168384  0.03809188]"
69,21141.591167111983,0.0,21141.591167111757,21141.591167111757,"[ 0.33725363 -0.23773678  0.04290994  0.04502572  0.04043904  0.0396764
  0.04168385  0.03809188]"
70,21140.022098794256,0.0,21140.02209878968,21140.02209878968,"[ 0.33467508 -0.23477226  0.04290996  0.04502573  0.04043904  0.0396764
  0.04168385  0.03809189]"
71,21138.486689272107,0.0,21138.486689275305,21138.486689275305,"[ 0.33211472 -0.23184805  0.04290998  0.04502574  0.04043905  0.03967641
  0.04168386  0.03809189]"
72,21136.984179011848,0.0,21136.984179008716,21136.984179008716,"[ 0.32957242 -0.22896366  0.04291     0.04502575  0.04043906  0.03967641
  0.04168386  0.0380919 ]"
73,21135.513825191258,0.0,21135.513825192174,21135.513825192174,"[ 0.32704802 -0.2261186   0.04291002  0.04502576  0.04043907  0.03967642
  0.04168387  0.0380919 ]"
74,21134.07490137186,0.0,21134.07490137422,21134.07490137422,"[ 0.32454139 -0.22331241  0.04291004  0.04502577  0.04043907  0.03967643
  0.04168387  0.0380919 ]"
75,21132.66669717559,0.0,21132.6666971708,21132.6666971708,"[ 0.32205237 -0.2205446   0.04291006  0.04502578  0.04043908  0.03967643
  0.04168388  0.03809191]"
76,21131.288517966073,0.0,21131.288517958645,21131.288517958645,"[ 0.31958081 -0.21781471  0.04291008  0.04502579  0.04043909  0.03967644
  0.04168388  0.03809191]"
77,21129.939684534344,0.0,21129.9396845378,21129.9396845378,"[ 0.31712659 -0.21512227  0.0429101   0.0450258   0.04043909  0.03967644
  0.04168389  0.03809191]"
78,21128.619532789147,0.0,21128.619532784258,21128.619532784258,"[ 0.31468956 -0.21246683  0.04291012  0.04502581  0.0404391   0.03967645
  0.04168389  0.03809192]"
79,21127.327413451792,0.0,21127.32741345609,21127.32741345609,"[ 0.31226958 -0.20984794  0.04291014  0.04502582  0.04043911  0.03967645
  0.0416839   0.03809192]"
80,21126.062691755753,0.0,21126.062691749106,21126.062691749106,"[ 0.3098665  -0.20726514  0.04291017  0.04502583  0.04043911  0.03967646
  0.0416839   0.03809193]"
81,21124.824747150527,0.0,21124.82474715594,21124.82474715594,"[ 0.30748019 -0.20471799  0.04291019  0.04502584  0.04043912  0.03967646
  0.04168391  0.03809193]"
82,21123.61297301045,0.0,21123.612973008247,21123.612973008247,"[ 0.30511052 -0.20220605  0.04291021  0.04502585  0.04043913  0.03967647
  0.04168391  0.03809193]"
83,21122.42677634785,0.0,21122.426776348017,21122.426776348017,"[ 0.30275735 -0.19972889  0.04291023  0.04502586  0.04043913  0.03967647
  0.04168392  0.03809194]"
84,21121.265577530932,0.0,21121.265577530718,21121.265577530718,"[ 0.30042054 -0.19728607  0.04291025  0.04502587  0.04043914  0.03967648
  0.04168392  0.03809194]"
85,21120.12881000613,0.0,21120.12881000397,21120.12881000397,"[ 0.29809996 -0.19487716  0.04291027  0.04502588  0.04043915  0.03967648
  0.04168393  0.03809194]"
86,21119.015920025115,0.0,21119.01592002147,21119.01592002147,"[ 0.29579547 -0.19250175  0.04291029  0.04502589  0.04043916  0.03967649
  0.04168393  0.03809195]"
87,21117.926366376334,0.0,21117.9263663656,21117.9263663656,"[ 0.29350695 -0.19015943  0.04291031  0.0450259   0.04043916  0.03967649
  0.04168394  0.03809195]"
88,21116.85962012097,0.0,21116.859620118274,21116.859620118274,"[ 0.29123427 -0.18784976  0.04291033  0.04502591  0.04043917  0.0396765
  0.04168394  0.03809195]"
89,21115.815164333566,0.0,21115.815164326727,21115.815164326727,"[ 0.28897728 -0.18557235  0.04291035  0.04502592  0.04043918  0.03967651
  0.04168395  0.03809196]"
90,21114.79249384695,0.0,21114.792493842902,21114.792493842902,"[ 0.28673588 -0.1833268   0.04291037  0.04502593  0.04043918  0.03967651
  0.04168395  0.03809196]"
91,21113.79111500184,0.0,21113.791115009903,21113.791115009903,"[ 0.28450993 -0.18111269  0.04291039  0.04502594  0.04043919  0.03967652
  0.04168396  0.03809197]"
92,21112.81054540057,0.0,21112.810545400724,21112.810545400724,"[ 0.28229929 -0.17892965  0.04291041  0.04502595  0.0404392   0.03967652
  0.04168396  0.03809197]"
93,21111.85031366541,0.0,21111.850313665655,21111.850313665655,"[ 0.28010386 -0.17677727  0.04291043  0.04502596  0.0404392   0.03967653
  0.04168397  0.03809197]"
94,21110.909959201203,0.0,21110.90995920575,21110.90995920575,"[ 0.2779235  -0.17465517  0.04291045  0.04502597  0.04043921  0.03967653
  0.04168397  0.03809198]"
95,21109.989031962265,0.0,21109.989031956673,21109.989031956673,"[ 0.27575808 -0.17256297  0.04291047  0.04502598  0.04043922  0.03967654
  0.04168398  0.03809198]"
96,21109.087092223504,0.0,21109.08709221362,21109.08709221362,"[ 0.2736075  -0.17050028  0.04291049  0.045026    0.04043922  0.03967654
  0.04168398  0.03809198]"
97,21108.203710355912,0.0,21108.203710358972,21108.203710358972,"[ 0.27147162 -0.16846674  0.04291051  0.04502601  0.04043923  0.03967655
  0.04168399  0.03809199]"
98,21107.338466606117,0.0,21107.338466610225,21107.338466610225,"[ 0.26935033 -0.16646197  0.04291053  0.04502602  0.04043924  0.03967655
  0.04168399  0.03809199]"
99,21106.49095088009,0.0,21106.490950891042,21106.490950891042,"[ 0.2672435  -0.16448561  0.04291055  0.04502603  0.04043924  0.03967656
  0.041684    0.03809199]"
