doc_id,Gender,judgement,GT_score,InferredGender
107,0,0.40642809584474254,8765.0,0
13,0,0.39166845011398854,19923.0,0
7,0,0.3536496813414437,26394.0,0
19,0,0.3462376471262755,18135.0,1
24,0,0.3350413787726571,17263.0,1
16,0,0.31984987899738865,18992.0,1
75,0,0.30474356201114833,11098.0,0
53,0,0.2960324750461421,12925.0,0
15,0,0.2798972285130974,19172.0,0
47,0,0.2777615966254966,13932.0,1
5,0,0.27676570518047616,26397.0,0
8,0,0.27475588778704696,26218.0,1
22,0,0.274752397170752,17658.0,0
87,1,0.272387273785261,9693.0,0
61,0,0.2647607516705983,12478.0,1
225,0,0.26141124982218755,4618.0,0
104,0,0.2604646248188861,8890.0,0
2,0,0.2598646710710709,26946.0,1
11,0,0.2584977050053558,21606.0,1
214,0,0.2583718905111842,4915.0,1
196,0,0.25588383087704675,5458.0,1
10,0,0.25380974344350293,23848.0,0
33,0,0.25150539948183165,15991.0,1
82,0,0.24836750728739032,10061.0,0
17,0,0.24647713552631262,18715.0,0
93,0,0.2435264496206323,9578.0,1
116,0,0.24339775688093554,8290.0,1
14,0,0.24296590283642117,19364.0,1
12,0,0.24141234285271473,20445.0,0
147,0,0.24124363077864425,6602.0,0
39,0,0.2401254154557471,15092.0,0
123,0,0.23708256552844886,8138.0,0
54,0,0.23593069973299807,12924.0,1
69,0,0.2348947889536039,11713.0,0
58,0,0.233785820738052,12558.0,1
362,0,0.2327956857840819,1953.0,0
62,0,0.23275627882047792,12417.0,1
25,0,0.23176038737545746,17105.0,0
43,0,0.2299621796359977,14593.0,1
37,0,0.22979346756192717,15428.0,1
1,0,0.22931295944646352,32292.0,1
247,0,0.2291099845290696,4037.0,1
3,0,0.2270022466229721,26931.0,1
128,0,0.22592919475472936,7674.0,0
27,0,0.22485736762802605,16827.0,1
105,0,0.22396227494119905,8875.0,1
21,0,0.22377855926873294,17911.0,0
26,0,0.222105553652675,16933.0,0
6,0,0.22180527059338256,26395.0,0
9,0,0.2186343402971573,26126.0,1
80,0,0.21640305377164368,10457.0,0
49,0,0.21592830214723036,13856.0,0
59,0,0.21572018310955582,12517.0,1
36,0,0.21520192153447387,15525.0,0
38,0,0.21404717749349791,15213.0,1
146,0,0.21314283769932565,6636.0,0
4,0,0.21219045620497384,26710.0,0
201,0,0.21134750820539105,5317.0,1
173,1,0.20979106997615943,6005.0,0
135,0,0.2066624248890634,7205.0,0
51,0,0.2055534566735115,13570.0,1
108,0,0.2048607265333087,8667.0,0
55,0,0.2048607265333087,12790.0,0
18,0,0.20482419781522984,18679.0,1
96,0,0.20456681233583632,9377.0,1
164,0,0.2036595942961389,6226.0,0
279,0,0.20118078176934673,3300.0,1
140,0,0.19924402181207518,6975.0,0
155,0,0.19713916215150287,6458.0,0
44,0,0.1963704963296172,14508.0,1
57,0,0.1957270326311334,12670.0,1
240,0,0.19517224233797256,4231.0,1
