doc_id,Gender,judgement
26,0,0.4131572979155145
55,0,0.3303723574151165
1,0,0.2994273266591831
40,0,0.2954708919196045
12,0,0.2938032224895939
22,0,0.2857800860829136
107,1,0.2433252391205995
13,0,0.2842794897134222
47,0,0.2837057322780285
8,0,0.2772619949266829
9,0,0.2732646282565919
126,1,0.1821728048478203
15,0,0.2617800118598836
2,0,0.2614994686150158
94,0,0.2546301115111303
5,0,0.2522310792740393
117,1,0.1747580933750391
23,0,0.2500053845294748
3,0,0.2463516316692549
16,0,0.2463421639804222
82,0,0.2422281238691571
68,0,0.2407369951884984
167,1,0.164827676223993
18,0,0.233851905963773
36,0,0.23311107546786
30,0,0.2323607772831142
142,0,0.2319099577209017
159,1,0.1587118205616787
21,0,0.2283003400480198
45,0,0.2261818510557966
20,0,0.2222632870715488
130,0,0.2219448730713502
202,1,0.156839207315818
80,0,0.2160402256568932
66,0,0.2158983524060466
11,0,0.2156871441581893
31,0,0.2153340626594855
209,1,0.1519055340227966
43,0,0.2146720348494157
25,0,0.214662567160583
172,0,0.2133731790389488
4,0,0.2130579682955757
48,0,0.2124116726063459
253,1,0.1429807584916914
87,0,0.2119356532344608
29,0,0.2118473828597848
76,0,0.2085372438094361
77,0,0.2078752159993663
217,1,0.1363352805813213
144,0,0.2058891325691571
6,0,0.2050253642000628
222,0,0.2031432832653695
109,0,0.2030203453921882
200,1,0.1309949229134253
83,0,0.2026672638934843
24,0,0.2022353797089372
14,0,0.200161025904052
33,0,0.1982190776611808
206,1,0.1257428356202053
280,0,0.1978817282833168
138,0,0.1978123932863062
7,0,0.1977083907907903
160,0,0.1942027756134243
115,0,0.1938843616132257
201,1,0.1241098336887
265,0,0.1925161708057482
846,0,0.1921726990775208
50,0,0.1914222588111314
73,0,0.1913339884364554
244,1,0.1163515084060477
110,0,0.1912015828744415
64,0,0.1900982031909919
44,0,0.189612716130274
42,0,0.1885093364468245
683,1,0.1162507091673573
10,0,0.1872830188901937
39,0,0.1867092614547999
70,0,0.1861701715179114
105,0,0.1852874677711517
267,1,0.1142330194138245
180,0,0.1847925130216012
91,0,0.182021463908141
84,0,0.1815013093489179
59,0,0.181059957475538
19,0,0.1805744704148202
344,1,0.1105256636774339
93,0,0.1791180092326668
32,0,0.1770877906151196
85,0,0.1756754646203041
34,0,0.1753759859977709
231,1,0.1102955200519113
239,0,0.1734592375645723
161,0,0.1723306580714501
182,0,0.1722675875064467
141,0,0.1707669911369553
257,1,0.1051411708222
51,0,0.169991493142537
95,0,0.1697613495170144
205,0,0.1690898540181119
219,0,0.1686043669573941
291,1,0.0958381139827182
195,0,0.1679423391473244
116,0,0.1636265584770347
88,0,0.1635824232896967
140,0,0.1617728806088395
157,0,0.1609784472367557
191,1,0.0943659206797249
190,0,0.1594337156799263
56,0,0.1591342370573931
41,0,0.1583492713741421
229,0,0.1582420656218008
245,1,0.0910557816293761
170,0,0.1579867221866056
163,0,0.1575359026243931
17,0,0.156274917569257
96,0,0.1557452953212011
268,1,0.0910179108740454
97,0,0.1548972590729468
136,0,0.1546765831362569
850,0,0.1546577898402353
37,0,0.1546419156377516
376,1,0.0907184322515122
53,0,0.1542100314532044
137,0,0.1527441025822183
189,0,0.1525580941440337
232,0,0.1524508883916923
52,0,0.1523027507088385
326,1,0.0837797401506162
61,0,0.1521703451468245
27,0,0.1521356776483192
103,0,0.1507926866505143
214,0,0.1501653263389499
310,1,0.0815477809740444
132,0,0.1485071245977719
123,0,0.1468646549774339
177,0,0.1467763846027579
54,0,0.1467511847930853
331,1,0.0758448741186119
134,0,0.1456288697319703
100,0,0.1451969855474232
89,0,0.1448344363598866
35,0,0.1443678846768342
269,1,0.074883367686009
147,0,0.1436522539905938
81,0,0.1436081188032558
148,0,0.1422745954942836
71,0,0.1417103057477226
79,0,0.1397683575048513
371,1,0.0684396303346634
210,0,0.138743780507245
65,0,0.1372526518265863
46,0,0.1365906240165165
264,0,0.1365464888291785
333,1,0.0676893321499177
58,0,0.1362470102066453
63,0,0.1344279998369553
111,0,0.1340307831509135
317,0,0.1313732042218018
305,1,0.0668160960919908
60,0,0.1310831932881013
165,0,0.1304999681638748
143,0,0.1303675626018609
99,0,0.1290435069817214
353,1,0.0654479052845133
108,0,0.1287440283591882
69,0,0.1280820005491185
237,0,0.1277289190504146
279,0,0.127410505050216
150,0,0.1266948743639756
289,1,0.0576801123130283
187,0,0.1252920160579928
67,0,0.1248790672511111
184,0,0.1244187800000659
62,0,0.1232712651292783
278,1,0.0532319260807247
197,0,0.1232176622531076
204,0,0.1226880400050518
133,0,0.1226092373192086
131,0,0.1219030743218008
380,1,0.0511134370885015
121,0,0.1205790187016613
270,0,0.1192108278941839
212,0,0.1184951972079434
102,0,0.1176660963373544
332,1,0.0488184073469264
74,0,0.1174990232768352
158,0,0.1164744462792289
28,0,0.1161844353455284
86,0,0.1161308324693577
98,0,0.1146207684110336
418,1,0.0375197993884027
57,0,0.1136592619784307
38,0,0.1134039185432355
192,0,0.1131201720415422
266,0,0.112864828606347
347,1,0.0364952223907964
504,0,0.112240671551608
196,0,0.1119821248595873
241,0,0.1105161959886012
540,0,0.1091921403684617
364,1,0.0326649287812246
242,0,0.1088485265585905
234,0,0.1087066533077439
49,0,0.1080982283738448
113,0,0.1073384625002664
335,1,0.0320470361584928
308,0,0.1067647050648726
129,0,0.1061657478198063
72,0,0.1054154496350606
185,0,0.1046556837614821
114,0,0.1043026022627783
254,1,0.0304235019158201
294,0,0.1039841882625797
75,0,0.1039495207640744
112,0,0.1026696003312729
281,0,0.102493059581921
532,1,0.0292759870450326
374,0,0.1024394567057503
215,0,0.1022282484578931
119,0,0.1020958428958791
171,0,0.1015220854604854
383,1,0.0251619469337675
106,0,0.1009924632124296
125,0,0.1003493707800252
527,0,0.0991609239787251
122,0,0.097240972288701
348,1,0.0250390090605862
176,0,0.0949018073597879
166,0,0.0947694017977739
78,0,0.0943816528005648
139,0,0.0935872194284811
419,0,0.0930481294915926
395,1,0.0239702968756419
290,0,0.0924743720561988
325,0,0.0919542174969757
118,0,0.0912228546898954
145,0,0.0898357285047525
345,1,0.0233272044432376
323,0,0.0895614496918919
135,0,0.0892809064470241
186,0,0.0887764840086409
198,0,0.0875848339505154
368,1,0.0230970608177149
162,0,0.0875406987631774
120,0,0.0870552117024596
156,0,0.0864719865782331
207,0,0.086040102393686
438,1,0.021101509698673
330,0,0.0855451476441355
276,0,0.0835149290265883
153,0,0.0832154504040551
128,0,0.082607025470156
303,0,0.0825092874066474
524,1,0.0195851812083417
259,0,0.0791991483562986
154,0,0.0763839640555004
181,0,0.0760214148679638
314,0,0.075535927807246
674,1,0.0192762348969758
194,0,0.0753152518705561
104,0,0.0743096102506152
168,0,0.0725000675697579
454,0,0.072279391633068
491,1,0.0180120465850142
271,0,0.0721375183822213
233,0,0.0718033722611828
284,0,0.0717749691946848
149,0,0.0715637609468275
334,1,0.0178103060259897
213,0,0.0709994712002665
258,0,0.0698519563294789
101,0,0.069631280392789
295,0,0.0689597848938865
227,0,0.0687927118333673
389,1,0.017800838337157
327,0,0.0687044414586914
151,0,0.0682378897756389
300,0,0.0675127914005658
164,0,0.0659333923452311
