doc_id,Gender,judgement
26,0,0.394902257978157
55,0,0.312117317477759
47,0,0.2837057322780285
1,0,0.2811722867218256
8,0,0.2772619949266829
40,0,0.2772158519822471
107,1,0.225070199183242
12,0,0.2755481825522364
22,0,0.2675250461455561
13,0,0.2660244497760647
9,0,0.2550095883192343
126,1,0.1639177649104628
15,0,0.2435249719225261
2,0,0.2432444286776582
94,0,0.2363750715737728
5,0,0.2339760393366818
117,1,0.1565030534376816
30,0,0.2323607772831142
23,0,0.2317503445921173
21,0,0.2283003400480198
3,0,0.2280965917318974
16,0,0.2280871240430647
167,1,0.1465726362866355
82,0,0.2239730839317996
68,0,0.2224819552511409
66,0,0.2158983524060466
11,0,0.2156871441581893
159,1,0.1404567806243212
18,0,0.2155968660264155
36,0,0.2148560355305025
142,0,0.2136549177835442
87,0,0.2119356532344608
202,1,0.1385841673784605
45,0,0.2079268111184391
20,0,0.2040082471341913
130,0,0.2036898331339927
138,0,0.1978123932863062
209,1,0.1336504940854391
80,0,0.1977851857195357
31,0,0.197079022722128
43,0,0.1964169949120582
25,0,0.1964075272232255
172,0,0.1951181391015913
253,1,0.1247257185543338
4,0,0.1948029283582182
48,0,0.1941566326689884
115,0,0.1938843616132257
29,0,0.1935923429224273
217,1,0.1180802406439638
110,0,0.1912015828744415
76,0,0.1902822038720786
77,0,0.1896201760620088
44,0,0.189612716130274
200,1,0.1127398829760678
42,0,0.1885093364468245
144,0,0.1876340926317996
6,0,0.1867703242627053
222,0,0.184888243328012
206,1,0.1074877956828479
109,0,0.1847653054548307
83,0,0.1844122239561268
24,0,0.1839803397715797
14,0,0.1819059859666945
33,0,0.1799640377238233
201,1,0.1058547937513425
280,0,0.1796266883459593
7,0,0.1794533508534328
160,0,0.1759477356760668
265,0,0.1742611308683907
244,1,0.0980964684686902
846,0,0.1739176591401633
50,0,0.1731672188737739
73,0,0.1730789484990979
64,0,0.1718431632536344
683,1,0.0979956692299998
10,0,0.1690279789528362
39,0,0.1684542215174424
70,0,0.1679151315805539
105,0,0.1670324278337942
267,1,0.095977979476467
180,0,0.1665374730842437
91,0,0.1637664239707835
84,0,0.1632462694115604
59,0,0.1628049175381805
19,0,0.1623194304774627
344,1,0.0922706237400764
93,0,0.1608629692953093
32,0,0.1588327506777621
85,0,0.1574204246829466
34,0,0.1571209460604134
231,1,0.0920404801145538
239,0,0.1552041976272148
161,0,0.1540756181340926
182,0,0.1540125475690892
141,0,0.1525119511995978
257,1,0.0868861308848425
51,0,0.1517364532051795
95,0,0.1515063095796569
205,0,0.1508348140807544
219,0,0.1503493270200366
291,1,0.0775830740453607
195,0,0.1496872992099669
116,0,0.1453715185396772
88,0,0.1453273833523392
