doc_id,Gender,judgement
26,0,0.4147199420586036
40,0,0.3001301916659126
12,0,0.27870012306195713
55,0,0.2702592632502763
13,0,0.2598949045456909
22,0,0.25939352868624466
82,0,0.2519577451003626
94,0,0.2478140210855274
15,0,0.24542511257875405
280,0,0.24478739579301095
172,0,0.23961142736166874
142,0,0.23341796086262676
1,0,0.23284647704617595
18,0,0.2327691215151081
68,0,0.2304686911011782
16,0,0.22859590480265837
8,0,0.2220425776383046
222,0,0.2210421504263184
47,0,0.21988961071244717
9,0,0.21960063203024024
25,0,0.21719335338762802
130,0,0.21476020583443295
45,0,0.21334455634893765
36,0,0.21102937958620052
3,0,0.2066054749440277
180,0,0.20518620167150073
265,0,0.20260559063023323
109,0,0.19909595961410945
144,0,0.19813744694163865
77,0,0.19747386124531274
29,0,0.19614668985266087
31,0,0.1949817282968887
80,0,0.1947457867159728
232,0,0.194004845488579
20,0,0.19266655153415158
195,0,0.18882887705723678
205,0,0.18844547198824846
141,0,0.18788511073357322
182,0,0.18738373487412696
23,0,0.18717496148391927
91,0,0.1841247917877263
105,0,0.18303356197599036
70,0,0.1827386349998455
64,0,0.1814262099560009
73,0,0.1810133121893981
50,0,0.1809838194917836
160,0,0.1800547995169273
2,0,0.17955704744451273
33,0,0.1787128817754682
14,0,0.17806404242794951
48,0,0.17774842080905948
24,0,0.17737096403400912
66,0,0.17658345925328728
21,0,0.17243973523845205
30,0,0.17108307114818572
163,0,0.1703185855171154
229,0,0.1700826439361995
190,0,0.16968449251840395
157,0,0.16916837031015045
88,0,0.16829833573052314
116,0,0.1682835893817159
95,0,0.16623384689750914
107,1,0.16364211329446607
59,0,0.16245878160285498
84,0,0.16231131811478255
115,0,0.16195145744947076
138,0,0.16063903240562616
10,0,0.16037954642103375
83,0,0.15901693403682945
150,0,0.15863585347474743
317,0,0.1570727405011797
76,0,0.15705566964546616
87,0,0.15592020078730845
43,0,0.1550059271612594
11,0,0.15466676113869282
210,0,0.15461010025037014
6,0,0.15445151420052214
148,0,0.15343039234579073
253,1,0.15319445076487484
89,0,0.15257510411497063
134,0,0.1523096698364403
123,0,0.15189677206983748
4,0,0.15176767871760394
103,0,0.15058434702599288
189,0,0.14999449307370316
97,0,0.14921293658691928
202,1,0.1485640972394006
219,0,0.1484106854573902
170,0,0.1481806921704123
239,0,0.1467885870885935
167,1,0.14589500810528966
51,0,0.14416968529484225
161,0,0.14338812880805837
117,1,0.14257707962366004
5,0,0.14245678432629577
34,0,0.14237063074035863
42,0,0.14176008214532368
44,0,0.1413914234251426
110,0,0.14086055486808188
126,1,0.14009969302404324
204,0,0.13798734135757582
197,0,0.13781038517188893
