Position,NDCG
1,0.522776572668113
2,0.5613779373813209
3,0.6363020885060895
4,0.6766617189123952
5,0.6496405732688213
6,0.6640239243143249
7,0.6830814146831883
8,0.672193954944026
9,0.6631566465159044
10,0.6634719607965928
11,0.6663752787410128
12,0.6732586725959435
13,0.681517181077701
14,0.6677458586844309
15,0.6620251908842528
16,0.6695698607609034
17,0.6757449299764237
18,0.6812137200122167
19,0.6761273662743078
20,0.6653459682934078
21,0.6705872681461925
22,0.6657096219732241
23,0.6689711703120296
24,0.6688298570058523
25,0.6680733302977958
26,0.670535243792304
27,0.6714790193138614
28,0.6662492317824553
29,0.6696960683713103
30,0.6729110432907901
31,0.673735384878833
32,0.6745184337640157
33,0.6709805631901532
34,0.6715618388264905
35,0.6722819031481574
36,0.6738963746745108
37,0.6754407780395413
38,0.6760007545570189
39,0.675453660740848
40,0.6725191814382034
41,0.6697355028755293
42,0.6702674998603815
43,0.6713937985245654
44,0.6720446718644119
45,0.6711022938463299
46,0.6720194521704098
47,0.6691989581513352
48,0.6699226961243295
49,0.6744595770534927
50,0.6786127007183377
51,0.6757356670045972
52,0.6732911210477731
53,0.6709492639225224
54,0.6687327865195881
55,0.6665815545496561
56,0.6663068919418121
57,0.6642553211740894
58,0.6648435627921218
59,0.6625434790345799
60,0.6664362534265819
61,0.6634736960425968
62,0.6622877558323887
63,0.6611802304497522
64,0.6601008374310043
65,0.659164593008235
66,0.6582743306701905
67,0.660838273046103
68,0.6599551967682538
69,0.6591149451937115
70,0.6584026659350839
71,0.658305872091233
72,0.6611259591758579
73,0.6604633092435185
74,0.6598358690807917
75,0.6592830960170037
76,0.6587622930156898
77,0.6595621625267268
78,0.6590512664397578
79,0.6585509503676323
80,0.6580800195264889
81,0.6576186077898785
82,0.6571664126019124
83,0.6550576772650186
84,0.654692010272351
85,0.6543695973884677
86,0.6534983108389123
87,0.6523423471127686
88,0.6506997191636053
89,0.6496076575204925
90,0.6485526929474561
91,0.6475167810599544
92,0.6459781138059942
93,0.6462478592593437
94,0.6459854634242082
95,0.6451564012808828
96,0.6453759288308173
97,0.6455917290570292
98,0.6457880465863628
99,0.6450544622152
100,0.6452354161764904
101,0.6453979995233919
102,0.6447178217266868
103,0.6433522411326461
104,0.6446935837968577
105,0.6424454450757127
106,0.6439314748302547
107,0.6417714625679407
108,0.6408176480055258
109,0.6387295528145376
110,0.6401183795259435
111,0.6385216928459242
112,0.6399867425621841
113,0.6404444822764552
114,0.6416116964776021
115,0.6427484377080489
116,0.6438418408514462
117,0.6422716457935363
118,0.64316399076237
119,0.6422841191545047
120,0.6404448954922426
121,0.6415099484822757
122,0.6425605106923352
123,0.6435327428023782
124,0.6439189588040444
125,0.6423411267404949
126,0.6432428397305544
127,0.6447678230123356
128,0.6426263234245146
129,0.6401319956112592
130,0.6393509870686105
131,0.641035639074248
132,0.6426750250588812
133,0.6400596722899762
134,0.6378676835027693
135,0.6385257043077011
136,0.6365239444344133
137,0.6341984776646983
138,0.6330073522531133
139,0.6343600819238794
140,0.6349917786888614
141,0.6331199598998127
142,0.631909677765891
143,0.6337008354935529
144,0.6349285827169068
145,0.6356470553983233
146,0.6361386568977423
147,0.6366138079720115
148,0.6371699495082429
149,0.6364862771320359
150,0.6363538794610721
151,0.6366784854079333
152,0.6362730369051078
153,0.6355266973990423
154,0.6353813163853645
155,0.6348756720641571
156,0.6359682525964173
157,0.6357212424047357
158,0.6341161577179583
159,0.6334365073118615
160,0.6335969351038406
161,0.6330572786089284
162,0.6319379433213058
163,0.6311950456622876
164,0.6315972992253245
165,0.6305815858934295
166,0.6298670163061155
167,0.6290728537514024
168,0.6282770384440676
169,0.6276607544492204
170,0.628065155912096
171,0.6272962274849774
172,0.6287013509177848
173,0.6281525604877426
174,0.6289172685135807
175,0.6294346938782451
176,0.6295249313287864
177,0.6285460241839578
178,0.6290749979424133
179,0.6283250543604023
180,0.6288314604211618
181,0.6294046898813901
182,0.627570835096834
183,0.6277096892891396
184,0.6265441523788181
185,0.6273778064854947
186,0.6266960214687082
187,0.6255087062395831
188,0.6257731087716993
189,0.624232011964725
190,0.623148878457524
191,0.6234441417562866
192,0.6222308321908163
193,0.6215164550919368
194,0.621813740901692
195,0.6213579931345439
196,0.6210472451667033
197,0.6211768891867002
198,0.6198998220974333
199,0.620073477043368
200,0.6191952454511516
201,0.6188025767491853
202,0.6188891533606657
203,0.6177705321296463
204,0.6167491003879749
205,0.6165396794189903
206,0.6155082897364955
207,0.6155812235679452
208,0.6146018544850369
209,0.6140757716027118
210,0.613118336413458
211,0.6120756536755887
212,0.6125600654958063
213,0.6125340440481112
214,0.6127986181189975
215,0.612011141707889
216,0.6116767863192712
217,0.6121143847230439
218,0.612143037742138
219,0.6119845220677986
220,0.6124080115760058
221,0.6114862650332795
222,0.6115682511637482
223,0.6124068513176172
224,0.6124484377190738
225,0.6116294427371826
226,0.6122250522230588
227,0.6117244752478038
228,0.6112492239432594
229,0.6114085142423772
230,0.6114309429874935
231,0.6116381271774065
232,0.6112487814263576
233,0.6111515245257406
234,0.6113219831884937
235,0.6125409788787338
236,0.6125452909381618
237,0.6120774535605573
238,0.6115991252205109
239,0.6115443827465422
240,0.6112361605416136
241,0.6113401825748885
242,0.6102316606585214
243,0.6096191696072887
244,0.6097135131221535
245,0.6094168907233695
246,0.6082709416276314
247,0.6083616793269723
248,0.6088443148803335
249,0.6088530818702702
250,0.6097927837817677
251,0.6100354183328432
252,0.6103485019023137
253,0.6102350872159699
254,0.6099923349163918
255,0.6096280671126457
256,0.6093501648396571
257,0.6095759102337727
258,0.609909133560829
259,0.6094226763046936
260,0.6096775734969643
261,0.6088655953362279
262,0.6086401335115817
263,0.6083468868807679
264,0.6080367163210612
265,0.608566092610797
266,0.6079087075757484
267,0.6076961680218831
268,0.608251854599421
269,0.6079042472118056
270,0.6071228045188786
271,0.6067440799164407
272,0.6069532120583326
273,0.607106337138191
274,0.6069677816326307
275,0.6075000875990827
276,0.6079809764168395
277,0.6073917953014933
278,0.6071886118010729
279,0.6066055868036856
280,0.6062634962141623
281,0.6055035556142446
282,0.6052492733828292
283,0.6050552779482226
284,0.6050088402029581
285,0.6044199116259094
286,0.6044569217615743
287,0.6043661580545292
288,0.6039003051193821
289,0.603725211220258
290,0.6034707718259689
291,0.6038759389102414
292,0.6044270415237613
293,0.6048782660250829
294,0.6047204293531055
295,0.6050211171521059
296,0.6053088030894999
297,0.6051345156990592
298,0.6047541841089114
299,0.6049171130640116
300,0.6052459307048701
301,0.6056172228737555
302,0.6052183125378632
303,0.604728010279842
304,0.6039329436896522
305,0.6036076824452933
306,0.6032132928151663
307,0.6036644457096338
308,0.6032343619022121
309,0.60260658047262
310,0.6026507794903072
311,0.602485116316283
312,0.6032152449081296
313,0.6034658987625193
314,0.6028682948208146
315,0.6026616027616779
316,0.6021171841153335
317,0.6028267732806416
318,0.6025430775902102
319,0.602119225980364
320,0.6025399990420189
321,0.6029689554128129
322,0.6023969750799996
323,0.6027096704598952
324,0.6023536533531706
325,0.6020974801471743
326,0.6014725042135349
327,0.602050329883951
328,0.6020322089905562
329,0.602003989297612
330,0.6028906971048968
331,0.6025008328645671
332,0.6030680381925496
333,0.6025791978851613
334,0.603223405285908
335,0.6034284013989827
336,0.6027829742349535
337,0.6033365936423963
338,0.6027297652652079
339,0.6028345117083332
340,0.602098801005806
341,0.6017166215928943
342,0.6011152597031129
343,0.6016536885567297
344,0.6024386324810964
345,0.6024009921394482
346,0.6022906432019831
347,0.6024231653229034
348,0.6029223634920675
349,0.6026960679742726
350,0.602442042234648
351,0.6021317314941805
352,0.6020285367803316
353,0.6021642727017875
354,0.6026179873558472
355,0.602291627009321
356,0.6021324141366139
357,0.6015965295674798
358,0.6016655314798344
359,0.6020814940415554
360,0.6016856876995251
361,0.6012217425209251
362,0.6013234217689295
363,0.6019354796202521
364,0.6016321115255756
365,0.6021941372020436
366,0.6019977762500508
367,0.601921841120601
368,0.6022680326695374
369,0.6023016623672859
370,0.6029873600849438
371,0.6027145013314366
372,0.602206941939191
373,0.6021362531127341
374,0.6023367801649869
375,0.6030047418626381
376,0.6030946503273769
377,0.6028928942691713
378,0.6030987922465587
379,0.6027687412840086
380,0.6025647142952685
381,0.6031690123753162
382,0.6035316151065939
383,0.6034908793288027
384,0.6035824300662195
385,0.6032343087646103
386,0.6025634887462066
387,0.6021098467055965
388,0.6022686862239756
389,0.601957038972692
390,0.6016337542075334
391,0.6016452117218334
392,0.6012550174579194
393,0.6012542482288569
394,0.6013179452860792
395,0.6010769710106515
396,0.6014486542554128
397,0.6019765894714849
398,0.6016934777990289
399,0.6021462359673784
400,0.6021945761630492
401,0.6020778774130252
402,0.6016243636358022
403,0.6022707045391967
404,0.6017056349964074
405,0.601272771011224
406,0.6012135117313676
407,0.6010044793164661
408,0.6005551877088866
409,0.6001492768853438
410,0.6001589243833332
411,0.6000900819619553
412,0.6000627227776196
413,0.5996121527457308
414,0.5991839688903596
415,0.5989825855222319
416,0.5987820400471927
417,0.5981832147836753
418,0.5981516732875493
419,0.5983148609220601
420,0.5980890568729802
421,0.5977108181180726
422,0.5975556059798168
423,0.5972604068751499
424,0.5978323136693395
425,0.597789912455445
426,0.5975082268226881
427,0.597191845195625
428,0.5967893324810034
429,0.5963805163695716
430,0.5963214517221967
431,0.5961402668044646
432,0.5961764183095212
433,0.5960945332564737
434,0.5962286378694054
435,0.595955298987267
436,0.5957650323799156
437,0.5959183332314906
438,0.5953985485363297
439,0.5955595995479916
440,0.5958206461860263
441,0.596015011236906
