iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,4356.72622056482,0.0,4356.726220564931,4356.726220564931,[0.00560599 0.00437967 0.00899968]
1,4356.3698439052105,0.0,4356.369843905528,4356.369843905528,[0.00554151 0.00593456 0.01004752]
2,4356.0193070207715,0.0,4356.019307021232,4356.019307021232,[0.00547715 0.00747713 0.01108605]
3,4355.674509515139,0.0,4355.674509515041,4355.674509515041,[0.00541289 0.00900748 0.01211534]
4,4355.33535282788,0.0,4355.335352827897,4355.335352827897,[0.00534873 0.01052572 0.01313549]
5,4355.001740198196,0.0,4355.001740197878,4355.001740197878,[0.00528469 0.01203196 0.01414657]
6,4354.673576629408,0.0,4354.673576628939,4354.673576628939,[0.00522075 0.0135263  0.01514868]
7,4354.350768854188,0.0,4354.35076885415,4354.35076885415,[0.00515693 0.01500884 0.01614189]
8,4354.033225300578,0.0,4354.033225300183,4354.033225300183,[0.00509321 0.0164797  0.01712629]
9,4353.720856058714,0.0,4353.7208560590325,4353.7208560590325,[0.0050296  0.01793897 0.01810196]
10,4353.413572848285,0.0,4353.413572848593,4353.413572848593,[0.0049661  0.01938675 0.01906897]
11,4353.111288986676,0.0,4353.111288986387,4353.111288986387,[0.00490271 0.02082315 0.02002742]
12,4352.813919357814,0.0,4352.813919357564,4352.813919357564,[0.00483943 0.02224826 0.02097737]
13,4352.521380381639,0.0,4352.521380381588,4352.521380381588,[0.00477626 0.02366219 0.02191891]
14,4352.233589984295,0.0,4352.2335899846985,4352.2335899846985,[0.00471319 0.02506503 0.02285211]
15,4351.950467568877,0.0,4351.950467568572,4351.950467568572,[0.00465024 0.02645687 0.02377705]
16,4351.671933986856,0.0,4351.671933987162,4351.671933987162,[0.0045874  0.02783782 0.0246938 ]
17,4351.3979115100765,0.0,4351.397911509835,4351.397911509835,[0.00452466 0.02920796 0.02560245]
18,4351.128323803365,0.0,4351.1283238034275,4351.1283238034275,[0.00446204 0.0305674  0.02650306]
