Position,NDCG
1,0.470115703233757
2,0.56670309996918
3,0.5617105375489991
4,0.5238652703009855
5,0.5419647612349301
6,0.5397549252189016
7,0.5318059520131067
8,0.5165947390828433
9,0.5163740625048046
10,0.5079864457591496
11,0.5245758512078009
12,0.5356454437137222
13,0.5352297047355713
14,0.5385054040236137
15,0.5386545558797625
16,0.5293705712456545
17,0.5240696753744977
18,0.5119767184094197
19,0.5094311130049617
20,0.50004175268521
21,0.4934119202394582
22,0.4884443119698284
23,0.49701157975907
24,0.49736620144136456
25,0.4968025282165362
26,0.49359824565696897
27,0.4912224938274252
28,0.48997516960574145
29,0.4875509404682751
30,0.48286787873077175
31,0.475306583773878
32,0.48107488991690744
33,0.485270255789824
34,0.4851298425086039
35,0.4884333312818169
36,0.4925064183212327
37,0.4942491433055215
38,0.49650241283243696
39,0.4949859508926793
40,0.491437316733189
41,0.48663926260990353
42,0.4861533862556257
43,0.4873550352492749
44,0.4887410937853648
45,0.48610319371041494
46,0.4838274428192033
47,0.4817123996122059
48,0.48013828378562096
49,0.47748765688404304
50,0.4733474169826922
51,0.4686952800003306
52,0.464157708853811
53,0.46608147385929455
54,0.46929546489359175
55,0.4703904349646102
56,0.4722818127686076
57,0.4735809833615008
58,0.47598493472641346
59,0.47835087502696466
60,0.480006532210483
61,0.4816570110324556
62,0.481757688178371
63,0.4805852965979106
64,0.4796906063563455
65,0.4781951520198359
66,0.4757969458032122
67,0.4729937195926783
68,0.47058569308600795
69,0.4673098324639938
70,0.4643155400694047
71,0.460331988271198
72,0.4630698082024442
73,0.4657513571245556
74,0.467579851105726
75,0.467956602780617
76,0.4687161755905134
77,0.4693761206733308
78,0.4702491218865027
79,0.470655603602561
80,0.47107391612634525
81,0.4708365294654316
82,0.4705743507087388
83,0.4701908026754005
84,0.4682167557562106
85,0.4668615740584764
86,0.4655134061916302
87,0.4646937995040206
88,0.46376963959361356
89,0.4632183022338857
90,0.4625054979182715
91,0.4613051729606273
92,0.45998477493496204
93,0.45862643070605114
94,0.4565115678202091
95,0.4543732486862602
96,0.4525691602190259
97,0.45043363998838404
98,0.44855086236917224
99,0.4466498581109494
100,0.4449602570116785
101,0.44697657154960774
102,0.4472278998409157
103,0.44699745351123144
104,0.4480095739154044
105,0.44772311258831843
106,0.4486272288572627
107,0.44980172276803543
108,0.44880980749767774
109,0.4472513254208135
