doc_id,Gender,judgement,GT_score,InferredGender
107,1,0.4094394330419939,8765,1
13,1,0.394261370333904,19923,1
19,1,0.366893878472759,18135,1
24,1,0.35606008183575777,17263,1
7,1,0.3538884311955313,26394,1
16,1,0.3395678954109894,18992,1
75,1,0.3056693641845563,11098,1
47,1,0.29704969177779283,13932,1
53,1,0.29634404218840965,12925,1
8,1,0.2932450400985855,26218,1
61,1,0.28357348984409775,12478,1
15,1,0.2789386621773807,19172,1
214,1,0.2782877144600742,4915,1
11,1,0.27751320513527716,21606,1
2,1,0.2770434152694456,26946,1
5,1,0.27590851982297043,26397,1
196,1,0.27588020409629616,5458,1
22,1,0.2748566419752462,17658,1
87,1,0.2707755865637475,9693,1
33,1,0.2707472708370733,15991,1
93,1,0.26302663415323335,9578,1
116,1,0.26290210775510686,8290,1
225,1,0.26194740536947075,4618,1
14,1,0.26158798403842853,19364,1
104,1,0.2601351760602866,8890,1
54,1,0.25478054094084923,12924,1
58,1,0.25270510097207505,12558,1
10,1,0.25190324071123954,23848,1
62,1,0.2517088897870634,12417,1
82,1,0.2484296946364002,10061,1
247,1,0.2481806418401473,4037,1
37,1,0.24794574690723148,15428,1
43,1,0.2472127463818099,14593,1
17,1,0.24570427174095535,18715,1
1,1,0.24479204294533058,32292,1
3,1,0.24434863922490152,26931,1
105,1,0.24319958591508925,8875,1
27,1,0.2422731992561273,16827,1
147,1,0.24064019821714636,6602,1
12,1,0.23990719769172475,20445,1
39,1,0.23866193371046024,15092,1
123,1,0.23661384467772442,8138,1
9,1,0.23535538762375868,26126,1
69,1,0.23449689590957476,11713,1
59,1,0.2334318249891493,12517,1
362,1,0.2333620004630996,1953,1
38,1,0.23181298181350543,15213,1
25,1,0.2305677178322409,17105,1
201,1,0.2300969631757735,5317,1
128,1,0.22582155684009866,7674,1
51,1,0.22359423953715965,13570,1
18,1,0.22288858994777644,18679,1
96,1,0.22263953715152351,9377,1
21,1,0.22194804542547744,17911,1
26,1,0.22032920224983357,16933,1
279,1,0.22025937772378384,3300,1
6,1,0.2200386406542052,26395,1
80,1,0.21570756765581775,10457,1
36,1,0.2145453212733042,15525,1
49,1,0.21435193513976392,13856,1
44,1,0.21381232074788264,14508,1
240,1,0.21354911008829258,4231,1
57,1,0.21318968875725036,12670,1
146,1,0.212552898903281,6636,1
202,1,0.2109755645270126,5285,1
4,1,0.20894259814824975,26710,1
113,1,0.20825014163156783,8356,1
145,1,0.2080425976346904,6774,1
173,1,0.2075171411061462,6005,1
86,1,0.20741996564405812,9743,1
78,1,0.20737845684468265,10689,1
135,1,0.20538603447465945,7205,1
55,1,0.20364266490088911,12790,1
108,1,0.20364266490088911,8667,1
164,1,0.2024804185183756,6226,1
346,1,0.20012761002667423,2099,1
140,1,0.19910404790562425,6975,1
252,1,0.19845406497895365,3820,1
46,1,0.19635127407414107,13980,1
155,1,0.19617108101330205,6458,1
48,1,0.19495413275871173,13859,1
267,1,0.1927673594645124,3563,1
83,1,0.18987590137156563,9988,1
189,1,0.18875516378842755,5692,1
56,1,0.18721933821153466,12713,1
30,1,0.1866665307469521,16652,1
73,1,0.18597407423027015,11344,1
110,1,0.18568351263464175,8486,1
52,1,0.18416184492108598,13198,1
232,1,0.18262601934419306,4435,1
149,1,0.182528843882105,6529,1
126,1,0.18236280868460306,7839,1
99,1,0.18211375588835016,9032,1
223,1,0.1819892294902237,4684,1
88,1,0.17887606953706242,9654,1
238,1,0.17855815700539568,4258,1
169,1,0.17853080606935728,6184,1
109,1,0.17814306901164084,8620,1
41,1,0.17635819063849503,14979,1
174,1,0.17597045358077856,6000,1
45,1,0.17511292665723052,14192,1
40,1,0.17317617094991988,15063,1
215,1,0.17223562642762089,4875,1
34,1,0.1721799597649083,15581,1
254,1,0.17216580190157116,3786,1
952,1,0.17156118693681938,6,1
91,1,0.171377134713437,9618,1
166,1,0.17123845045197342,6206,1
20,1,0.17068564298739086,17949,1
89,1,0.17042243232780085,9637,1
119,1,0.16946772994216475,8208,1
127,1,0.16890076461424505,7787,1
114,1,0.16834699235902667,8320,1
179,1,0.16639607878837895,5919,1
103,1,0.16639607878837895,8894,1
131,1,0.16477723561273508,7583,1
23,1,0.16466686707794573,17623,1
233,1,0.1645008318804438,4433,1
153,1,0.16440365641835572,6478,1
239,1,0.1637536734916851,4253,1
65,1,0.16342160309668122,12079,1
118,1,0.16325556789917928,8214,1
35,1,0.1616367247235354,15530,1
241,1,0.16149804046207186,4219,1
203,1,0.16070937327393767,5263,1
143,1,0.16051598714039736,6814,1
29,1,0.16010089914664252,16712,1
290,1,0.1588414773020409,3084,1
181,1,0.15817733651203317,5887,1
259,1,0.15686321279535478,3747,1
351,1,0.15644812480159995,2062,1
236,1,0.1557839840115922,4368,1
176,1,0.15565945761346578,5971,1
68,1,0.15379156164156899,11775,1
32,1,0.1530170523167719,16320,1
100,1,0.1527538416571819,8966,1
141,1,0.15267082405843094,6936,1
31,1,0.15189631473363385,16537,1
50,1,0.1512736827430016,13757,1
200,1,0.15038784009277933,5328,1
60,1,0.1497793659654842,12480,1
192,1,0.1494888043698558,5559,1
42,1,0.1494888043698558,14607,1
130,1,0.14910106731213935,7615,1
170,1,0.1481878737258787,6177,1
253,1,0.14811901399046484,3814,1
237,1,0.14782941718547227,4323,1
187,1,0.14777278573212385,5710,1
235,1,0.1476897681333729,4371,1
28,1,0.14757939959858354,16742,1
142,1,0.14702562734336516,6901,1
151,1,0.1464029953527329,6502,1
180,1,0.1464029953527329,5904,1
157,1,0.14623696015523097,6424,1
310,1,0.14601525829501644,2668,1
63,1,0.1446322748429242,12377,1
186,1,0.14416152018645678,5757,1
70,1,0.14351153725978613,11517,1
94,1,0.14342851966103518,9563,1
341,1,0.14250116821143743,2185,1
67,1,0.14248797513873615,11890,1
272,1,0.1387238674682684,3458,1
270,1,0.13844746373597713,3476,1
98,1,0.13728521735346358,9122,1
66,1,0.13717484881867423,11931,1
177,1,0.13637202376720295,5957,1
224,1,0.13612297097095005,4632,1
74,1,0.13588807603803424,11318,1
124,1,0.13579090057594617,8071,1
152,1,0.13433809259780424,6492,1
308,1,0.13433809259780424,2734,1
139,1,0.1334664078109191,7006,1
288,1,0.13330037261341715,3103,1
72,1,0.13260888088737102,11451,1
77,1,0.13122493264464297,10831,1
102,1,0.13101738864776555,8914,1
363,1,0.13087870438630198,1948,1
101,1,0.13043626545650877,8940,1
90,1,0.1290806329404549,9621,1
273,1,0.12906647507711783,3453,1
227,1,0.12873440468211395,4516,1
148,1,0.12852686068523653,6540,1
211,1,0.12779386015981492,4996,1
144,1,0.1275863161629375,6808,1
300,1,0.1268249999108417,2902,1
195,1,0.12562124472895267,5470,1
134,1,0.1255523849935388,7316,1
167,1,0.12537219193269977,6195,1
120,1,0.12505427940103298,8184,1
