iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,3822.809271218168,0.002272919521496315,3931.34117836984,3822.8092712183907,[ 0.00064129  0.00458069 -0.0009287 ]
1,3822.8431978050867,0.0015130152437577826,3895.089675694393,3822.843197804959,[ 0.00101448  0.0046644  -0.00163243]
2,3822.8587852171886,0.0010922271627143623,3875.012632237116,3822.858785217505,[ 0.00126887  0.00483458 -0.00207044]
3,3822.864075428087,0.0008589708508198392,3863.879933554996,3822.8640754283488,[ 0.0014574   0.00505228 -0.00236134]
4,3822.863629829895,0.0007294833207415131,3857.696458395569,3822.8636298301617,[ 0.00160934  0.00529597 -0.00257059]
5,3822.8600070901025,0.0006574295504664413,3854.2522681251,3822.860007090327,[ 0.00174093  0.00555376 -0.00273439]
6,3822.854633899383,0.000617165903258316,3852.3243057797235,3822.854633899139,[ 0.00186115  0.00581908 -0.00287273]
7,3822.84830310767,0.000594497598481442,3851.235563435047,3822.848303107558,[ 0.00197496  0.00608828 -0.00299668]
8,3822.8414544610987,0.0005815671619887155,3850.611286445928,3822.841454460967,[ 0.00208512  0.00635935 -0.00311238]
9,3822.834331560517,0.0005740254689685399,3850.2440477035843,3822.8343315603365,[ 0.00219315  0.00663117 -0.00322321]
10,3822.827069231439,0.0005694655919727713,3850.019051248482,3822.827069231782,[ 0.00229989  0.00690311 -0.00333105]
11,3822.8197420372044,0.0005665556852164667,3849.872776006424,3822.8197420373376,[ 0.00240581  0.00717485 -0.00343694]
12,3822.812391177258,0.0005645589178149835,3849.7700795032374,3822.812391177572,[ 0.00251116  0.00744619 -0.00354146]
13,3822.8050393876656,0.0005630677210671071,3849.6915230682785,3822.805039387324,[ 0.0026161   0.00771703 -0.00364492]
14,3822.797699190551,0.0005618566965641398,3849.626356451146,3822.7976991902083,[ 0.00272069  0.00798731 -0.0037475 ]
15,3822.790377459366,0.0005608012159942158,3849.568635522809,3822.790377459085,[ 0.00282498  0.008257   -0.00384931]
16,3822.783077944574,0.0005598323827582333,3849.515074221185,3822.7830779444794,[ 0.002929    0.00852608 -0.0039504 ]
17,3822.7758026704996,0.0005589121171250789,3849.463856262968,3822.7758026702454,[ 0.00303276  0.00879455 -0.00405081]
18,3822.7685527077565,0.0005580193762286795,3849.413977922728,3822.7685527078083,[ 0.00313626  0.0090624  -0.00415055]
19,3822.761328600236,0.0005571425340418455,3849.3648846008587,3822.7613286003607,[ 0.00323952  0.00932963 -0.00424964]
20,3822.754130601124,0.0005562751685069452,3849.316269897212,3822.7541306010053,[ 0.00334253  0.00959624 -0.00434808]
21,3822.7469588033046,0.0005554137328315201,3849.2679645459634,3822.746958803258,[ 0.00344531  0.00986223 -0.00444588]
22,3822.7398132113976,0.0005545562685275604,3849.219875033812,3822.739813211621,[ 0.00354783  0.0101276  -0.00454305]
23,3822.732693781584,0.0005537016943155134,3849.171949685225,3822.7326937816592,[ 0.00365012  0.01039234 -0.00463959]
24,3822.7256004435294,0.00055284941328454,3849.1241599275295,3822.725600443193,[ 0.00375217  0.01065647 -0.00473551]
25,3822.7185331125615,0.0005519990959279639,3849.0764899427677,3822.7185331122073,[ 0.00385397  0.01091998 -0.0048308 ]
26,3822.711491696332,0.0005511505603225929,3849.0289309518835,3822.7114916964797,[ 0.00395554  0.01118288 -0.00492547]
27,3822.704476098528,0.0005503037059828991,3848.9814780588995,3822.704476098216,[ 0.00405686  0.01144516 -0.00501953]
28,3822.6974862208917,0.0005494584773428389,3848.9341285138744,3822.697486220754,[ 0.00415795  0.01170682 -0.00511297]
29,3822.6905219643336,0.0005486148436081187,3848.8868807463446,3822.690521964057,[ 0.0042588   0.01196787 -0.00520581]
30,3822.683583229579,0.0005477727876324644,3848.8397338388872,3822.683583229437,[ 0.00435941  0.01222831 -0.00529804]
31,3822.6766699174777,0.0005469322997881806,3848.7926872321905,3822.676669917305,[ 0.00445978  0.01248814 -0.00538966]
32,3822.66978192918,0.000546093374579404,3848.7457405655878,3822.6697819294213,[ 0.00455992  0.01274736 -0.00548069]
33,3822.662919166265,0.0005452560087790006,3848.698893585518,3822.6629191663205,[ 0.00465982  0.01300597 -0.00557112]
34,3822.656081530773,0.0005444202003974151,3848.6521460999434,3822.6560815309667,[ 0.00475949  0.01326397 -0.00566096]
35,3822.64926892523,0.0005435859481206277,3848.6054979478145,3822.6492689250545,[ 0.00485891  0.01352137 -0.00575021]
36,3822.642481252669,0.0005427532509925358,3848.5589489874064,3822.642481252513,[ 0.00495811  0.01377816 -0.00583887]
37,3822.6357184166263,0.0005419221082470767,3848.512499085238,3822.63571841644,[ 0.00505707  0.01403434 -0.00592694]
38,3822.6289803211457,0.0005410925192111187,3848.4661481131175,3822.6289803207865,[ 0.00515579  0.01428992 -0.00601444]
39,3822.6222668707837,0.0005402644832540749,3848.419895946295,3822.622266870913,[ 0.00525428  0.01454491 -0.00610136]
