iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,3822.6521665479368,0.0,3822.652166547632,3822.652166547632,[0.00384565 0.00752475 0.0041394 ]
1,3822.632966028238,0.0,3822.632966028101,3822.632966028101,[0.00379033 0.00790192 0.00435247]
2,3822.613937082525,0.0,3822.6139370822953,3822.6139370822953,[0.00373515 0.00827761 0.00456419]
3,3822.595078119176,0.0,3822.5950781188617,3822.5950781188617,[0.0036801  0.00865184 0.00477455]
4,3822.5763875616226,0.0,3822.576387561387,3822.576387561387,[0.00362518 0.0090246  0.00498356]
5,3822.5578638482366,0.0,3822.557863848007,3822.557863848007,[0.00357039 0.0093959  0.00519123]
6,3822.5395054321516,0.0,3822.5395054324044,3822.5395054324044,[0.00351573 0.00976575 0.00539758]
7,3822.521310781145,0.0,3822.5213107809022,3822.5213107809022,[0.0034612  0.01013415 0.00560259]
8,3822.503278377495,0.0,3822.5032783776815,3822.5032783776815,[0.0034068  0.01050112 0.0058063 ]
9,3822.4854067178276,0.0,3822.4854067179685,3822.4854067179685,[0.00335253 0.01086665 0.00600869]
10,3822.467696018207,0.00011684342382300365,3878.2604308940013,3822.467696018517,[0.00362808 0.01098548 0.00547339]
11,3822.475680936459,0.0,3822.4756809366445,3822.4756809366445,[0.00357379 0.01134992 0.00567662]
12,3822.4580151231494,8.112803191230112e-05,3861.1966503616695,3822.458015123546,[0.00374855 0.01154241 0.00536741]
13,3822.45823622798,0.0,3822.458236228061,3822.458236228061,[0.00369433 0.01190522 0.00557041]
14,3822.4407024885554,0.00020515105553165863,3920.4003315051164,3822.440702488749,[0.00421908 0.01183464 0.00447944]
15,3822.4683655404797,0.0,3822.468365540678,3822.468365540678,[0.00416463 0.0121977  0.00468588]
16,3822.45066578326,0.0,3822.450665783663,3822.450665783663,[0.0041103  0.01255934 0.004891  ]
17,3822.43312465521,1.2662064081227068e-05,3828.479260253722,3822.433124654936,[0.00409184 0.01289285 0.00501509]
18,3822.4185130253536,0.0001992893627766239,3917.579183751049,3822.4185130252113,[0.00460004 0.01283105 0.00396274]
19,3822.445079144376,0.0,3822.4450791446366,3822.4450791446366,[0.0045456  0.01319164 0.00417017]
20,3822.4275171341515,0.0,3822.427517134245,3822.427517134245,[0.00449129 0.01355081 0.00437629]
21,3822.4101130389154,2.8936155702902688e-05,3836.227127387132,3822.410113038996,[0.00451875 0.01384737 0.00439897]
22,3822.399205021241,0.00014065972995061304,3889.564226072478,3822.3992050210604,[0.00486151 0.01390638 0.00371785]
23,3822.4129686684078,0.0,3822.4129686682013,3822.4129686682013,[0.00480718 0.01426389 0.00392502]
24,3822.395639835627,0.0,3822.3956398356204,3822.3956398356204,[0.00475297 0.01461997 0.00413088]
25,3822.3784736639273,0.00023069092772700972,3932.5333916536883,3822.3784736640414,[0.00534978 0.01448515 0.00288327]
26,3822.412364545233,0.0,3822.412364544988,3822.412364544988,[0.00529528 0.01484193 0.00309329]
27,3822.3949671658297,0.0,3822.394967165551,3822.394967165551,[0.00524091 0.01519729 0.00330199]
28,3822.377726945374,0.0,3822.377726945567,3822.377726945567,[0.00518666 0.01555125 0.00350936]
29,3822.3606452923664,0.0001518261550397176,3894.857634324066,3822.360645292601,[0.00556093 0.01558084 0.00276025]
30,3822.3771827934434,0.0,3822.377182793607,3822.377182793607,[0.00550657 0.0159343  0.00296946]
31,3822.3600557846785,0.0,3822.3600557849327,3822.3600557849327,[0.00545234 0.01628636 0.00317736]
32,3822.3430879717316,0.0001843078928370262,3910.350106801319,3822.343087971639,[0.00591827 0.01624412 0.00222461]
33,3822.366973889766,0.0,3822.366973890044,3822.366973890044,[0.00586386 0.01659619 0.00243529]
34,3822.3498827290214,0.0,3822.349882728674,3822.349882728674,[0.00580956 0.01694685 0.00264465]
35,3822.3329471306197,6.685517773262451e-05,3854.256294497742,3822.332947130414,[0.00594404 0.01715337 0.0024324 ]
36,3822.3308889046184,2.0110786646392606e-06,3823.291178966649,3822.3308889042837,[0.00589552 0.01749797 0.00262845]
37,3822.31455374483,0.00023111929580640949,3932.6740174924907,3822.3145537449304,[0.00649354 0.01735109 0.00138253]
38,3822.349101145778,0.0,3822.3491011459205,3822.3491011459205,[0.00643903 0.01770076 0.00159544]
39,3822.332082484542,0.0,3822.3320824843922,3822.3320824843922,[0.00638465 0.01804904 0.00180702]
40,3822.315218762343,0.0,3822.315218762546,3822.315218762546,[0.0063304  0.01839593 0.00201729]
41,3822.2985107582535,0.00013384134318839355,3886.2077521309784,3822.2985107585205,[0.00665392 0.01845443 0.00138506]
42,3822.311532611332,0.0,3822.3115326111524,3822.3115326111524,[0.00659959 0.01880059 0.00159662]
43,3822.2948171978005,0.0,3822.2948171976445,3822.2948171976445,[0.00654539 0.01914537 0.00180686]
44,3822.278261073825,0.00023568889169002408,3934.8197068559934,3822.278261074007,[0.0071563  0.0189822  0.00053446]
45,3822.314132288305,0.0,3822.314132288008,3822.314132288008,[0.00710179 0.01932783 0.00074898]
46,3822.2973260900444,0.0,3822.2973260899707,3822.2973260899707,[0.00704739 0.01967207 0.00096217]
47,3822.280673561527,0.0,3822.280673561458,3822.280673561458,[0.00699313 0.02001492 0.00117403]
48,3822.2641747142925,0.0001082155186769897,3873.9370848826984,3822.2641747144357,[0.00724433 0.02012329 0.00070486]
49,3822.2717550823777,0.0,3822.2717550821876,3822.2717550821876,[0.00719005 0.02046505 0.00091726]
50,3822.255307291307,8.540940014137012e-05,3863.0382958586615,3822.2553072911574,[0.00737689 0.02062123 0.00059198]
51,3822.2578889789975,0.0,3822.2578889792694,3822.2578889792694,[0.00732266 0.02096156 0.00080426]
52,3822.241547274184,0.00016490209947174326,3900.9822997717665,3822.241547274009,[ 7.73382801e-03  2.09443057e-02 -2.04304637e-05]
53,3822.261903015549,0.0,3822.2619030158653,3822.2619030158653,[0.00767944 0.02128443 0.00019404]
54,3822.245476690796,0.0,3822.245476690633,3822.245476690633,[0.00762518 0.02162318 0.00040719]
55,3822.2292027766503,0.0001149721603254843,3877.1284093317263,3822.2292027763074,[ 0.00789545  0.02171177 -0.00010281]
56,3822.238531948349,0.0,3822.238531948174,3822.238531948174,[0.00784115 0.02204956 0.00011108]
57,3822.2222901694904,5.677219866464687e-05,3849.3310150319116,3822.2222901695427,[ 7.94718022e-03  2.22629871e-02 -3.26930495e-05]
58,3822.2187477222406,3.0236040431175714e-05,3836.656457027997,3822.2187477221105,[ 7.97831399e-03  2.25333840e-02 -9.53351089e-06]
59,3822.2093539912366,0.00012430379910543767,3881.5644180638437,3822.2093539909974,[ 0.00827492  0.02259873 -0.00057729]
60,3822.2208991344623,0.0,3822.220899134189,3822.220899134189,[ 0.00822061  0.02293433 -0.00036248]
61,3822.204764445608,2.096190361916371e-05,3832.214073423585,3822.204764445434,[ 0.00822557  0.02322305 -0.00028052]
62,3822.193412114418,0.00015639264029302464,3896.870897853989,3822.19341211407,[ 0.00861273  0.02321625 -0.0010493 ]
63,3822.2122199615114,0.0,3822.2122199616847,3822.2122199616847,[ 0.00855835  0.02355052 -0.00083325]
64,3822.196120373558,0.0,3822.196120373614,3822.196120373614,[ 0.0085041   0.02388343 -0.00061853]
65,3822.1801716382906,0.00013523606381756647,3886.755392111124,3822.180171638236,[ 0.00883156  0.02392044 -0.00125371]
66,3822.1943559148413,0.0,3822.194355915114,3822.194355915114,[ 0.00877722  0.02425274 -0.00103766]
67,3822.1783877848593,0.0,3822.1783877850494,3822.1783877850494,[ 0.00872301  0.02458369 -0.00082294]
68,3822.1625725811464,0.00020742067232496744,3921.205943616009,3822.162572580837,[ 0.00925416  0.02446055 -0.00191107]
69,3822.1930011329396,0.0,3822.193001132773,3822.193001132773,[ 0.00919969  0.02479201 -0.00169292]
70,3822.176995236882,0.0,3822.1769952369127,3822.1769952369127,[ 0.00914534  0.02512213 -0.00147609]
71,3822.1611376071237,0.0,3822.161137607222,3822.161137607222,[ 0.00909111  0.0254509  -0.00126057]
72,3822.14543071567,0.00017638567387628945,3906.3695899919953,3822.145430716067,[ 0.00953469  0.02539238 -0.00215286]
73,3822.169037425091,0.0,3822.1690374253735,3822.1690374253735,[ 0.00948028  0.02572121 -0.00193483]
