iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
51,3821.9997670487546,0.0,3821.99976704883,3821.99976704883,[0.0064133  0.0191592  0.01856099]
52,3821.9870517783324,0.0,3821.9870517779796,3821.9870517779796,[0.00635846 0.01948251 0.01869815]
53,3821.974444058742,0.0,3821.974444058543,3821.974444058543,[0.00630375 0.01980459 0.01883433]
54,3821.9619429281615,0.0,3821.9619429283907,3821.9619429283907,[0.00624915 0.02012545 0.01896955]
55,3821.949547433607,0.0,3821.9495474333453,3821.9495474333453,[0.00619468 0.0204451  0.01910381]
56,3821.9372566308966,0.0,3821.9372566307406,3821.9372566307406,[0.00614033 0.02076354 0.01923712]
57,3821.9250695845535,0.0,3821.925069584634,3821.925069584634,[0.0060861  0.02108077 0.01936948]
58,3821.9129853677173,0.00018126171352542602,3821.912985367649,3821.912985367649,[0.00603199 0.02139681 0.0195009 ]
59,3821.901003062075,0.00041257916957039787,3821.90100306184,3821.90100306184,[0.005978   0.02171165 0.01963138]
60,3821.8891217577716,0.0006432370750327642,3821.8891217581418,3821.8891217581418,[0.00592414 0.0220253  0.01976094]
61,3821.8773405533325,0.0008732370923794685,3821.877340553313,3821.877340553313,[0.00587039 0.02233776 0.01988956]
62,3821.8656585555937,0.0011025808851085484,3821.8656585554936,3821.8656585554936,[0.00581677 0.02264904 0.02001727]
63,3821.854074879623,0.001331270117668505,3821.854074879815,3821.854074879815,[0.00576326 0.02295915 0.02014406]
64,3821.8425886486266,0.0015593064553778766,3821.842588648243,3821.842588648243,[0.00570987 0.02326808 0.02026994]
65,3821.8311989938898,0.0017866915643468232,3821.8311989941158,3821.8311989941158,[0.00565661 0.02357585 0.02039492]
66,3821.819905054691,0.00201342711140032,3821.819905055007,3821.819905055007,[0.00560346 0.02388246 0.020519  ]
67,3821.8087059782492,0.002239514763998976,3821.8087059780055,3821.8087059780055,[0.00555043 0.0241879  0.02064218]
68,3821.7976009196163,0.0024649561901661137,3821.7976009197573,3821.7976009197573,[0.00549751 0.0244922  0.02076448]
69,3821.7865890416306,0.0026897530584127673,3821.7865890419457,3821.7865890419457,[0.00544472 0.02479534 0.02088589]
70,3821.775669514824,0.002913907037663795,3821.77566951507,3821.77566951507,[0.00539204 0.02509734 0.02100642]
71,3821.7648415173717,0.0031374197971865076,3821.764841517203,3821.764841517203,[0.00533948 0.0253982  0.02112608]
72,3821.754104235001,0.0033602930065164105,3821.7541042352327,3821.7541042352327,[0.00528703 0.02569793 0.02124488]
73,3821.743456860934,0.0035825283353934736,3821.7434568613257,3821.7434568613257,[0.00523471 0.02599652 0.02136281]
74,3821.732898595814,0.00380412745368507,3821.7328985954728,3821.7328985954728,[0.00518249 0.02629399 0.02147988]
75,3821.7224286476294,0.004025092031325219,3821.7224286474907,3821.7224286474907,[0.0051304  0.02659034 0.0215961 ]
76,3821.712046231656,0.00424542373824046,3821.712046231615,3821.712046231615,[0.00507842 0.02688557 0.02171147]
77,3821.701750570389,0.004465124244288874,3821.7017505703448,3821.7017505703448,[0.00502655 0.02717968 0.021826  ]
78,3821.6915408934483,0.004684195219192579,3821.6915408934988,3821.6915408934988,[0.0049748  0.02747269 0.02193969]
79,3821.6814164375646,0.00490263833247411,3821.6814164377906,3821.6814164377906,[0.00492316 0.02776459 0.02205255]
80,3821.6713764464553,0.005120455253392304,3821.67137644679,3821.67137644679,[0.00487164 0.02805539 0.02216458]
81,3821.661420170806,0.005337647650880882,3821.66142017065,3821.66142017065,[0.00482023 0.0283451  0.02227579]
82,3821.6515468681787,0.005554217193485164,3821.6515468685025,3821.6515468685025,[0.00476893 0.02863371 0.02238618]
83,3821.641755802948,0.005770165549306013,3821.6417558032063,3821.6417558032063,[0.00471775 0.02892124 0.02249575]
84,3821.632046246258,0.005985494385931883,3821.632046246089,3821.632046246089,[0.00466668 0.02920768 0.02260452]
85,3821.6224174759345,0.006200205370388583,3821.6224174761132,3821.6224174761132,[0.00461572 0.02949305 0.02271248]
86,3821.6128687764367,0.006414300169077199,3821.6128687766222,3821.6128687766222,[0.00456487 0.02977734 0.02281965]
87,3821.603399438796,0.006627780447716809,3821.6033994386207,3821.6033994386207,[0.00451414 0.03006056 0.02292602]
88,3821.5940087605472,0.006840647871290641,3821.594008760939,3821.594008760939,[0.00446351 0.03034272 0.02303159]
89,3821.5846960456724,0.00705290410398713,3821.584696045777,3821.584696045777,[0.004413   0.03062381 0.02313639]
90,3821.57546060454,0.007264550809147798,3821.5754606047126,3821.5754606047126,[0.0043626  0.03090385 0.0232404 ]
91,3821.5663017538454,0.007475589649214205,3821.5663017536353,3821.5663017536353,[0.00431231 0.03118283 0.02334364]
92,3821.557218816547,0.007686022285673226,3821.5572188167325,3821.5572188167325,[0.00426213 0.03146076 0.0234461 ]
93,3821.5482111218266,0.00789585037900518,3821.5482111221695,3821.5482111221695,[0.00421206 0.03173765 0.0235478 ]
94,3821.5392780049942,0.008105075588634346,3821.5392780048583,3821.5392780048583,[0.00416209 0.0320135  0.02364874]
95,3821.5304188074833,0.008313699572876622,3821.5304188076584,3821.5304188076584,[0.00411224 0.03228831 0.02374892]
96,3821.521632876733,0.008521723988890314,3821.5216328767656,3821.5216328767656,[0.0040625  0.03256208 0.02384834]
97,3821.5129195661884,0.008729150492628892,3821.512919566112,3821.512919566112,[0.00401286 0.03283483 0.02394702]
98,3821.5042782352034,0.008935980738786032,3821.50427823496,3821.50427823496,[0.00396333 0.03310656 0.02404495]
99,3821.4957082490137,0.009142216380758092,3821.495708249176,3821.495708249176,[0.00391391 0.03337726 0.02414214]
100,3821.4872089786636,0.009347859070591436,3821.4872089789615,3821.4872089789615,[0.0038646  0.03364695 0.0242386 ]
101,3821.478779800957,0.00955291045893641,3821.478779801298,3821.478779801298,[0.0038154  0.03391562 0.02433432]
102,3821.470420098407,0.009757372195004776,3821.470420098346,3821.470420098346,[0.0037663  0.03418329 0.02442932]
103,3821.4621292591755,0.009961245926520021,3821.4621292589827,3821.4621292589827,[0.00371731 0.03444995 0.02452359]
104,3821.4539066770417,0.010164533299682128,3821.4539066772168,3821.4539066772168,[0.00366843 0.03471561 0.02461715]
105,3821.4457517513138,0.010367235959115829,3821.4457517515307,3821.4457517515307,[0.00361965 0.03498027 0.02470999]
106,3821.437663886807,0.010569355547832787,3821.4376638871104,3821.4376638871104,[0.00357098 0.03524394 0.02480213]
107,3821.429642493782,0.010770893707186884,3821.429642493912,3821.429642493912,[0.00352241 0.03550662 0.02489355]
108,3821.421686987893,0.010971852076836312,3821.4216869880615,3821.4216869880615,[0.00347395 0.03576832 0.02498428]
109,3821.413796790147,0.011172232294701519,3821.413796790383,3821.413796790383,[0.00342559 0.03602903 0.02507431]
110,3821.405971326827,0.011372035996926865,3821.4059713267334,3821.4059713267334,[0.00337734 0.03628877 0.02516364]
111,3821.3982100294816,0.01157126481783747,3821.398210029655,3821.398210029655,[0.00332919 0.03654753 0.02525229]
112,3821.3905123348504,0.011769920389901949,3821.3905123348877,3821.3905123348877,[0.00328114 0.03680533 0.02534025]
113,3821.3828776848154,0.011968004343699849,3821.382877684722,3821.382877684722,[0.0032332  0.03706215 0.02542753]
114,3821.375305526365,0.012165518307877297,3821.375305526513,3821.375305526513,[0.00318536 0.03731802 0.02551414]
115,3821.367795311539,0.012362463909116675,3821.3677953113192,3821.3677953113192,[0.00313763 0.03757293 0.02560007]
116,3821.360346497381,0.01255884277209422,3821.360346497543,3821.360346497543,[0.00309    0.03782688 0.02568533]
117,3821.3529585458964,0.012754656519444992,3821.3529585459455,3821.3529585459455,[0.00304247 0.03807989 0.02576993]
118,3821.3456309240055,0.012949906771738073,3821.345630923776,3821.345630923776,[0.00299504 0.03833194 0.02585387]
119,3821.3383631034862,0.013144595147428207,3821.3383631034794,3821.3383631034794,[0.00294772 0.03858305 0.02593715]
120,3821.331154560952,0.013338723262830324,3821.331154561134,3821.331154561134,[0.00290049 0.03883323 0.02601978]
121,3821.324004777782,0.013532292732088749,3821.3240047780064,3821.3240047780064,[0.00285337 0.03908246 0.02610176]
122,3821.316913240097,0.013725305167131396,3821.316913240415,3821.316913240415,[0.00280635 0.03933077 0.02618309]
123,3821.309879438695,0.013917762177657928,3821.309879438589,3821.309879438589,[0.00275943 0.03957815 0.02626378]
124,3821.3029028690307,0.014109665371088972,3821.3029028690753,3821.3029028690753,[0.00271261 0.0398246  0.02634384]
125,3821.2959830311543,0.014301016352546622,3821.2959830309746,3821.2959830309746,[0.00266589 0.04007013 0.02642326]
126,3821.289119429667,0.014491816724822925,3821.2891194294853,3821.2891194294853,[0.00261927 0.04031474 0.02650206]
127,3821.2823115737083,0.01468206808834374,3821.282311573974,3821.282311573974,[0.00257275 0.04055844 0.02658022]
128,3821.2755589768663,0.014871772041148248,3821.275558976496,3821.275558976496,[0.00252633 0.04080123 0.02665777]
129,3821.268861157173,0.01506093017885137,3821.2688611574404,3821.2688611574404,[0.00248    0.04104311 0.0267347 ]
130,3821.262217637058,0.015249544094622742,3821.2622176367886,3821.2622176367886,[0.00243378 0.04128409 0.02681101]
131,3821.2556279432874,0.015437615379155039,3821.2556279436844,3821.2556279436844,[0.00238765 0.04152417 0.02688671]
132,3821.2490916069505,0.015625145620636507,3821.249091606784,3821.249091606784,[0.00234163 0.04176335 0.0269618 ]
133,3821.2426081633957,0.015812136404726194,3821.242608163007,3821.242608163007,[0.0022957  0.04200164 0.0270363 ]
134,3821.2361771522083,0.01599858931452698,3821.236177151905,3821.236177151905,[0.00224986 0.04223904 0.02711019]
135,3821.22979811716,0.016184505930559086,3821.2297981169736,3821.2297981169736,[0.00220413 0.04247556 0.02718348]
136,3821.2234706061745,0.016369887830730376,3821.2234706060262,3821.2234706060262,[0.00215849 0.04271119 0.02725618]
137,3821.2171941712877,0.016554736590324016,3821.217194171691,3821.217194171691,[0.00211295 0.04294595 0.0273283 ]
138,3821.2109683686185,0.01673905378196378,3821.2109683686244,3821.2109683686244,[0.00206751 0.04317982 0.02739983]
139,3821.2047927583126,0.01692284097558618,3821.2047927585973,3821.2047927585973,[0.00202216 0.04341283 0.02747077]
140,3821.198666904517,0.017106099738430657,3821.1986669048406,3821.1986669048406,[0.0019769  0.04364497 0.02754114]
141,3821.192590375338,0.017288831635005667,3821.1925903749816,3821.1925903749816,[0.00193175 0.04387625 0.02761093]
142,3821.1865627428197,0.017471038227069916,3821.1865627425955,3821.1865627425955,[0.00188669 0.04410666 0.02768015]
143,3821.1805835828754,0.017652721073609955,3821.1805835829673,3821.1805835829673,[0.00184172 0.04433621 0.02774881]
144,3821.17465247529,0.017833881730813267,3821.1746524749683,3821.1746524749683,[0.00179685 0.04456491 0.0278169 ]
145,3821.168769003649,0.018014521752061426,3821.1687690039403,3821.1687690039403,[0.00175207 0.04479276 0.02788442]
146,3821.162932755333,0.01819464268788962,3821.1629327550913,3821.1629327550913,[0.00170739 0.04501976 0.02795139]
147,3821.1571433214576,0.018374246085980282,3821.157143321418,3821.157143321418,[0.0016628  0.04524592 0.02801781]
148,3821.1514002968515,0.0185533334911428,3821.1514002969975,3821.1514002969975,[0.0016183  0.04547123 0.02808367]
149,3821.145703280026,0.018731906445282526,3821.1457032796548,3821.1457032796548,[0.0015739  0.04569571 0.02814899]
150,3821.140051873127,0.018909966487386628,3821.140051872756,3821.140051872756,[0.00152959 0.04591935 0.02821376]
151,3821.1344456819143,0.019087515153518756,3821.1344456820093,3821.1344456820093,[0.00148538 0.04614216 0.028278  ]
152,3821.1288843157217,0.019264553976779553,3821.1288843155535,3821.1288843155535,[0.00144125 0.04636414 0.02834169]
153,3821.1233673874167,0.01944108448729694,3821.123367387131,3821.123367387131,[0.00139722 0.0465853  0.02840485]
154,3821.117894513395,0.019617108212215333,3821.117894513246,3821.117894513246,[0.00135328 0.04680564 0.02846748]
155,3821.112465313502,0.01979262667567231,3821.112465313859,3821.112465313859,[0.00130944 0.04702515 0.02852958]
156,3821.107079411052,0.019967641398771094,3821.1070794110124,3821.1070794110124,[0.00126568 0.04724385 0.02859116]
157,3821.101736432756,0.0201421538995877,3821.1017364328923,3821.1017364328923,[0.00122202 0.04746174 0.02865222]
158,3821.096436008708,0.02031616569312996,3821.096436008548,3821.096436008548,[0.00117844 0.04767882 0.02871276]
159,3821.0911777723563,0.020489678291344068,3821.091177772022,3821.091177772022,[0.00113496 0.0478951  0.02877278]
160,3821.085961360458,0.020662693203077478,3821.0859613601865,3821.0859613601865,[0.00109157 0.04811057 0.02883229]
161,3821.0807864130607,0.02083521193407704,3821.0807864128974,3821.0807864128974,[0.00104827 0.04832524 0.02889129]
162,3821.0756525734723,0.02100723598697272,3821.075652573242,3821.075652573242,[0.00100506 0.04853912 0.02894979]
163,3821.0705594882265,0.021178766861264464,3821.070559488353,3821.070559488353,[0.00096193 0.0487522  0.02900779]
164,3821.065506807042,0.021349806053297497,3821.0655068067786,3821.0655068067786,[0.0009189  0.0489645  0.02906528]
165,3821.060494182817,0.021520355056258288,3821.060494183077,3821.060494183077,[0.00087596 0.049176   0.02912228]
166,3821.0555212715817,0.02169041536016318,3821.055521271397,3821.055521271397,[0.00083311 0.04938673 0.02917879]
167,3821.0505877324717,0.021859988451836607,3821.0505877322475,3821.0505877322475,[0.00079034 0.04959667 0.0292348 ]
168,3821.0456932277066,0.022029075814900868,3821.0456932277807,3821.0456932277807,[0.00074766 0.04980583 0.02929033]
169,3821.040837422553,0.022197678929763574,3821.040837422434,3821.040837422434,[0.00070507 0.05001422 0.02934537]
170,3821.0360199852958,0.022365799273611094,3821.0360199855945,3821.0360199855945,[0.00066257 0.05022184 0.02939994]
171,3821.03124058722,0.022533438320390325,3821.0312405873474,3821.0312405873474,[0.00062016 0.05042869 0.02945402]
172,3821.026498902578,0.02270059754079666,3821.0264989023863,3821.0264989023863,[0.00057783 0.05063477 0.02950763]
173,3821.021794608556,0.022867278402265052,3821.021794608761,3821.021794608761,[0.0005356  0.05084009 0.02956077]
174,3821.0171273852575,0.02303348236896045,3821.0171273854044,3821.0171273854044,[0.00049344 0.05104465 0.02961344]
175,3821.0124969156604,0.023199210901760678,3821.012496915622,3821.012496915622,[0.00045138 0.05124846 0.02966564]
176,3821.0079028856117,0.02336446545825526,3821.007902885215,3821.007902885215,[0.0004094  0.05145151 0.02971738]
177,3821.003344983777,0.023529247492730485,3821.0033449834837,3821.0033449834837,[0.00036751 0.05165381 0.02976866]
178,3820.9988229016417,0.02369355845615052,3820.998822901911,3820.998822901911,[0.0003257  0.05185537 0.02981948]
179,3820.994336333458,0.023857399796162797,3820.9943363333477,3820.9943363333477,[0.00028398 0.05205617 0.02986985]
180,3820.989884976234,0.024020772957082687,3820.989884975973,3820.989884975973,[0.00024235 0.05225624 0.02991976]
181,3820.9854685297123,0.024183679379883312,3820.985468529337,3820.985468529337,[0.0002008  0.05245557 0.02996922]
182,3820.9810866963257,0.0243461205021799,3820.9810866961047,3820.9810866961047,[0.00015933 0.05265416 0.03001824]
183,3820.9767391812,0.024508097758239297,3820.976739180934,3820.976739180934,[0.00011795 0.05285202 0.03006681]
184,3820.972425692095,0.024669612578951755,3820.972425691749,3820.972425691749,[7.66592637e-05 5.30491451e-02 3.01149464e-02]
185,3820.9681459394105,0.024830666391841814,3820.9681459393414,3820.9681459393414,[3.54481437e-05 5.32455456e-02 3.01626409e-02]
186,3820.9638996361464,0.02499126062103115,3820.9638996361073,3820.9638996361073,[-5.67895370e-06  5.34412216e-02  3.02099000e-02]
187,3820.9596864978844,0.02515139668727283,3820.9596864981136,3820.9596864981136,[-4.67222682e-05  5.36361758e-02  3.02567264e-02]
188,3820.955506242756,0.025311076007907603,3820.955506242663,3820.955506242663,[-8.76820387e-05  5.38304111e-02  3.03031227e-02]
189,3820.951358591432,0.02547029999687172,3820.951358591598,3820.951358591598,[-0.00012856  0.05402393  0.03034909]
190,3820.9472432670855,0.02562907006469445,3820.947243267221,3820.947243267221,[-0.00016935  0.05421674  0.03039464]
191,3820.9431599953728,0.025787387618482868,3820.9431599952727,3820.9431599952727,[-0.00021006  0.05440883  0.03043976]
192,3820.9391085044226,0.025945254061911473,3820.939108504646,3820.939108504646,[-0.00025069  0.05460022  0.03048446]
193,3820.9350885247936,0.02610267079522566,3820.935088524644,3820.935088524644,[-0.00029124  0.0547909   0.03052875]
194,3820.931099789458,0.026259639215246017,3820.931099789124,3820.931099789124,[-0.0003317   0.05498088  0.03057262]
195,3820.9271420337914,0.026416160715337835,3820.927142034105,3820.927142034105,[-0.00037208  0.05517016  0.03061608]
196,3820.923214995542,0.026572236685410724,3820.9232149958243,3820.9232149958243,[-0.00041238  0.05535875  0.03065913]
197,3820.9193184148053,0.026727868511936242,3820.9193184147416,3820.9193184147416,[-0.0004526   0.05554664  0.03070178]
198,3820.9154520339966,0.026883057577909663,3820.9154520342954,3820.9154520342954,[-0.00049274  0.05573384  0.03074402]
199,3820.911615597852,0.027037805262877072,3820.9116155979723,3820.9116155979723,[-0.00053279  0.05592035  0.03078586]
200,3820.9078088533797,0.02719211294290747,3820.9078088534056,3820.9078088534056,[-0.00057277  0.05610617  0.0308273 ]
201,3820.904031549866,0.02734598199059779,3820.904031549951,3820.904031549951,[-0.00061266  0.05629132  0.03086835]
202,3820.9002834388284,0.02749941377506062,3820.9002834386883,3820.9002834386883,[-0.00065248  0.05647578  0.030909  ]
203,3820.896564274014,0.027652409661940887,3820.8965642741073,3820.8965642741073,[-0.00069221  0.05665956  0.03094926]
204,3820.892873811376,0.027804971013383736,3820.892873811155,3820.892873811155,[-0.00073187  0.05684267  0.03098913]
205,3820.889211809035,0.027957099188051848,3820.889211808788,3820.889211808788,[-0.00077144  0.0570251   0.03102862]
206,3820.8855780272906,0.028108795541119554,3820.885578027128,3820.885578027128,[-0.00081094  0.05720687  0.03106772]
207,3820.881972228568,0.028260061424258572,3820.8819722286626,3820.8819722286626,[-0.00085036  0.05738797  0.03110644]
208,3820.878394177422,0.028410898185637728,3820.8783941771303,3820.8783941771303,[-0.00088969  0.0575684   0.03114478]
209,3820.874843640512,0.02856130716993407,3820.8748436403016,3820.8748436403016,[-0.00092895  0.05774817  0.03118274]
210,3820.871320386578,0.028711289718310835,3820.871320386799,3820.871320386799,[-0.00096813  0.05792729  0.03122033]
211,3820.8678241864227,0.02886084716842681,3820.867824186749,3820.867824186749,[-0.00100724  0.05810574  0.03125755]
212,3820.864354812892,0.02900998085444051,3820.8643548126593,3820.8643548126593,[-0.00104626  0.05828354  0.0312944 ]
213,3820.8609120408537,0.029158692106979404,3820.860912041164,3820.860912041164,[-0.00108521  0.05846069  0.03133089]
214,3820.8574956471925,0.0293069822531738,3820.857495647354,3820.857495647354,[-0.00112408  0.05863719  0.031367  ]
215,3820.8541054107773,0.029454852616633127,3820.854105410737,3820.854105410737,[-0.00116287  0.05881304  0.03140276]
216,3820.8507411124424,0.02960230451744603,3820.8507411124347,3820.8507411124347,[-0.00120158  0.05898825  0.03143815]
217,3820.8474025349833,0.029749339272189184,3820.8474025351393,3820.8474025351393,[-0.00124022  0.05916282  0.03147319]
218,3820.844089463116,0.029895958193906245,3820.844089463426,3820.844089463426,[-0.00127878  0.05933675  0.03150787]
219,3820.8408016834856,0.030042162592132673,3820.8408016835365,3820.8408016835365,[-0.00131727  0.05951004  0.0315422 ]
220,3820.837538984622,0.03018795377287753,3820.8375389847797,3820.8375389847797,[-0.00135568  0.0596827   0.03157618]
221,3820.834301156947,0.03033333303862572,3820.834301157134,3820.834301157134,[-0.00139401  0.05985472  0.03160981]
222,3820.83108799275,0.03047830168833874,3820.831087993085,3820.831087993085,[-0.00143226  0.06002612  0.03164309]
223,3820.827899286147,0.030622861017454248,3820.827899285838,3820.827899285838,[-0.00147044  0.06019689  0.03167603]
224,3820.8247348330974,0.030767012317877165,3820.8247348328778,3820.8247348328778,[-0.00150855  0.06036703  0.03170862]
225,3820.821594431382,0.030910756877996874,3820.8215944310296,3820.8215944310296,[-0.00154658  0.06053656  0.03174088]
226,3820.818477880548,0.0310540959826745,3820.818477880562,3820.818477880562,[-0.00158453  0.06070546  0.0317728 ]
227,3820.815384981949,0.03119703091324322,3820.815384981564,3820.815384981564,[-0.00162241  0.06087375  0.03180438]
228,3820.812315538693,0.03133956294751515,3820.812315538847,3820.812315538847,[-0.00166022  0.06104142  0.03183563]
229,3820.809269355627,0.03148169335977602,3820.809269355386,3820.809269355386,[-0.00169795  0.06120848  0.03186655]
230,3820.80624623934,0.03162342342078703,3820.806246239194,3820.806246239194,[-0.00173561  0.06137493  0.03189714]
231,3820.8032459981246,0.03176475439778289,3820.803245997988,3820.803245997988,[-0.00177319  0.06154077  0.0319274 ]
232,3820.800268441979,0.0319056875544812,3820.800268442201,3820.800268442201,[-0.0018107   0.06170601  0.03195734]
233,3820.7973133825817,0.032046224151064014,3820.797313382274,3820.797313382274,[-0.00184814  0.06187064  0.03198696]
234,3820.794380633277,0.03218636544421475,3820.7943806330045,3820.7943806330045,[-0.0018855   0.06203468  0.03201625]
235,3820.7914700090696,0.03232611268706842,3820.7914700093843,3820.7914700093843,[-0.00192279  0.06219811  0.03204523]
236,3820.788581326592,0.03246546712927123,3820.7885813266494,3820.7885813266494,[-0.00196001  0.06236095  0.03207389]
237,3820.7857144040963,0.03260443001692603,3820.7857144042337,3820.7857144042337,[-0.00199715  0.0625232   0.03210224]
238,3820.7828690614506,0.03274300259262914,3820.782869061741,3820.782869061741,[-0.00203422  0.06268485  0.03213027]
239,3820.7800451201174,0.03288118609547053,3820.7800451202866,3820.7800451202866,[-0.00207122  0.06284592  0.03215799]
240,3820.777242403118,0.03301898176101826,3820.777242402871,3820.777242402871,[-0.00210815  0.0630064   0.03218541]
241,3820.7744607350614,0.03315639082132644,3820.7744607347954,3820.7744607347954,[-0.002145    0.0631663   0.03221251]
242,3820.7716999420845,0.03329341450494503,3820.7716999421164,3820.7716999421164,[-0.00218179  0.06332561  0.03223932]
243,3820.7689598518728,0.03343005403692561,3820.768959851922,3820.768959851922,[-0.0022185   0.06348435  0.03226582]
244,3820.766240293622,0.033566310638792944,3820.76624029344,3820.76624029344,[-0.00225514  0.0636425   0.03229202]
245,3820.7635410980374,0.033702185528595364,3820.7635410979424,3820.7635410979424,[-0.00229171  0.06380008  0.03231792]
246,3820.7608620973206,0.03383767992085835,3820.760862097215,3820.760862097215,[-0.00232821  0.06395709  0.03234353]
247,3820.7582031251536,0.03397279502662431,3820.758203125065,3820.758203125065,[-0.00236464  0.06411353  0.03236884]
