Position,NDCG
1,0.43702503480225463
2,0.4498262527782487
3,0.41121356048460334
4,0.3967525472904868
5,0.43913676715620376
6,0.4505935398430462
7,0.44318187524201835
8,0.4394127872671687
9,0.4354492295206492
10,0.429161125292212
11,0.4202438478771918
12,0.40478624700443866
13,0.41739187503987474
14,0.4191722552520917
15,0.42353520371385167
16,0.4291047976280491
17,0.4347080325166573
18,0.4353623268017254
19,0.432163456589392
20,0.43479296171735704
21,0.431057819986118
22,0.4283023345450296
23,0.4266755830109078
24,0.4255297111443044
25,0.4177105103561927
26,0.42721702012181934
27,0.43466093255850635
28,0.44187491698491643
29,0.4487021369421589
30,0.45332201019345664
31,0.45489966185969327
32,0.4559960346895159
33,0.4590391667828433
34,0.4608210002003922
35,0.4623470973602585
36,0.4642713303876966
37,0.4652032767453484
38,0.46655917067295183
39,0.4638087262107704
40,0.4647213932833572
41,0.4634777608102364
42,0.4631624908178892
43,0.4628051754803765
44,0.45931606989723195
45,0.4576723959773261
46,0.4567437143331265
47,0.45460778181684625
48,0.45079397546348965
49,0.4485679477458183
50,0.446304655609331
51,0.44262785924222403
52,0.4395916828805662
53,0.4360129270129409
54,0.4329188933703959
55,0.43014429747074023
56,0.427548201567416
57,0.43153407626267815
58,0.43581416727317474
59,0.4374862594659903
60,0.4402582940287874
61,0.4424769574816147
62,0.44504605827875066
63,0.4451211612293017
64,0.44686782527192637
65,0.44836306849102814
66,0.4497612172340141
67,0.4503888902616602
68,0.4504625665455312
69,0.4507194416836275
70,0.451187031462276
71,0.451092357214239
72,0.4510220483849719
73,0.45029519495820497
74,0.4488370586882183
75,0.4482022093552649
76,0.4478662763398549
77,0.44695295883205055
78,0.4458937771199021
79,0.4444182808218069
80,0.4425498914333771
81,0.4407192685115769
82,0.43942728656912033
83,0.43745021097218084
84,0.4351651656582212
85,0.43247671538939636
86,0.4325236740184928
87,0.43514438107326897
88,0.43656081808888
89,0.438581469143425
90,0.4388941610617264
91,0.4403807056756234
92,0.4406288942900387
93,0.4423000277252017
