iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.187310155707,0.0,21061.187310160913,21061.187310160913,"[3.17558953e-03 6.64625332e-05 3.62063041e-03 1.18320552e-03
 3.09249115e-03 9.83599835e-05 6.49211417e-03 4.38438787e-03]"
1,21061.134612955488,0.0,21061.134612955862,21061.134612955862,"[ 2.75569444e-03 -5.19878906e-04  3.62064774e-03  1.18321436e-03
  3.09249717e-03  9.83646403e-05  6.49211860e-03  4.38439116e-03]"
2,21061.08282766546,0.0,21061.082827664723,21061.082827664723,"[ 2.33699179e-03 -1.09938165e-03  3.62066504e-03  1.18322318e-03
  3.09250318e-03  9.83692899e-05  6.49212302e-03  4.38439445e-03]"
3,21061.031934862272,0.0,21061.031934864906,21061.031934864906,"[ 1.91948724e-03 -1.67213216e-03  3.62068232e-03  1.18323199e-03
  3.09250918e-03  9.83739323e-05  6.49212744e-03  4.38439773e-03]"
4,21060.981915591543,0.0,21060.981915584565,21060.981915584565,"[ 1.50318626e-03 -2.23821578e-03  3.62069957e-03  1.18324078e-03
  3.09251517e-03  9.83785677e-05  6.49213184e-03  4.38440100e-03]"
5,21060.932751355693,0.0,21060.93275134927,21060.93275134927,"[ 1.08809414e-03 -2.79771671e-03  3.62071679e-03  1.18324956e-03
  3.09252116e-03  9.83831960e-05  6.49213625e-03  4.38440428e-03]"
6,21060.884424102398,0.0,21060.88442410147,21060.88442410147,"[ 6.74215998e-04 -3.35071806e-03  3.62073399e-03  1.18325833e-03
  3.09252713e-03  9.83878174e-05  6.49214064e-03  4.38440754e-03]"
7,21060.836916213033,0.0,21060.83691621902,21060.83691621902,"[ 2.61556770e-04 -3.89730183e-03  3.62075116e-03  1.18326708e-03
  3.09253310e-03  9.83924318e-05  6.49214503e-03  4.38441081e-03]"
8,21060.790210491672,0.0,21060.790210494946,21060.790210494946,"[-1.49878777e-04 -4.43754895e-03  3.62076830e-03  1.18327582e-03
  3.09253905e-03  9.83970393e-05  6.49214941e-03  4.38441407e-03]"
9,21060.74429015422,0.0,21060.744290152834,21060.744290152834,"[-5.60086045e-04 -4.97153930e-03  3.62078542e-03  1.18328455e-03
  3.09254500e-03  9.84016401e-05  6.49215379e-03  4.38441732e-03]"
10,21060.699138817916,0.0,21060.699138810145,21060.699138810145,"[-9.69060603e-04 -5.49935168e-03  3.62080252e-03  1.18329326e-03
  3.09255093e-03  9.84062341e-05  6.49215816e-03  4.38442057e-03]"
11,21060.65474049108,0.0,21060.654740484184,21060.654740484184,"[-1.37679818e-03 -6.02106387e-03  3.62081959e-03  1.18330196e-03
  3.09255686e-03  9.84108214e-05  6.49216252e-03  4.38442381e-03]"
12,21060.61107956308,0.0,21060.61107956196,21060.61107956196,"[-1.78329468e-03 -6.53675265e-03  3.62083663e-03  1.18331065e-03
  3.09256278e-03  9.84154020e-05  6.49216688e-03  4.38442705e-03]"
13,21060.568140794785,0.0,21060.568140789663,21060.568140789663,"[-2.18854614e-03 -7.04649375e-03  3.62085365e-03  1.18331932e-03
  3.09256869e-03  9.84199761e-05  6.49217123e-03  4.38443029e-03]"
14,21060.525909308853,0.0,21060.52590930477,21060.52590930477,"[-2.59254878e-03 -7.55036194e-03  3.62087065e-03  1.18332798e-03
  3.09257459e-03  9.84245436e-05  6.49217557e-03  4.38443352e-03]"
15,21060.484371224826,0.00016470756203677437,21142.83815224887,21060.484371230483,"[-0.00191461 -0.00898018  0.00369987  0.00126232  0.00317157  0.00017742
  0.00657117  0.00446343]"
16,21060.442064218987,0.0,21060.442064211493,21060.442064211493,"[-0.00232337 -0.00945866  0.00369988  0.00126233  0.00317158  0.00017742
  0.00657117  0.00446343]"
17,21060.402618936907,0.0,21060.40261894354,21060.40261894354,"[-0.00273082 -0.00993167  0.0036999   0.00126234  0.00317158  0.00017743
  0.00657118  0.00446343]"
18,21060.36379813112,0.0,21060.36379813163,21060.36379813163,"[-0.00313694 -0.01039929  0.00369992  0.00126235  0.00317159  0.00017743
  0.00657118  0.00446344]"
19,21060.3255893758,0.0,21060.32558936497,21060.32558936497,"[-0.00354173 -0.01086159  0.00369993  0.00126236  0.00317159  0.00017744
  0.00657119  0.00446344]"
20,21060.287980534064,0.0,21060.28798053629,21060.28798053629,"[-0.00394519 -0.01131862  0.00369995  0.00126237  0.0031716   0.00017744
  0.00657119  0.00446344]"
21,21060.25096240294,0.0003342412853505826,21227.371605074728,21060.250962399437,"[-0.00215442 -0.01366024  0.00386034  0.00142276  0.003332    0.00033784
  0.00673159  0.00462385]"
22,21060.222261743405,0.0,21060.222261741084,21060.222261741084,"[-0.00256997 -0.01407884  0.00386036  0.00142277  0.00333201  0.00033785
  0.0067316   0.00462385]"
23,21060.18759896359,0.0,21060.18759896743,21060.18759896743,"[-0.00298406 -0.01449277  0.00386037  0.00142278  0.00333201  0.00033785
  0.0067316   0.00462385]"
24,21060.153444385644,0.0,21060.153444383915,21060.153444383915,"[-0.00339669 -0.01490207  0.00386039  0.00142279  0.00333202  0.00033786
  0.00673161  0.00462386]"
25,21060.119788560514,0.0,21060.119788560038,21060.119788560038,"[-0.00380786 -0.01530682  0.00386041  0.0014228   0.00333202  0.00033786
  0.00673161  0.00462386]"
26,21060.086622249903,0.0,21060.086622259445,21060.086622259445,"[-0.00421756 -0.01570705  0.00386043  0.00142281  0.00333203  0.00033787
  0.00673162  0.00462386]"
27,21060.05393642133,0.0,21060.053936422406,21060.053936422406,"[-0.0046258  -0.01610284  0.00386044  0.00142282  0.00333203  0.00033787
  0.00673162  0.00462387]"
28,21060.02172224284,0.0,21060.02172224971,21060.02172224971,"[-0.00503259 -0.01649423  0.00386046  0.00142282  0.00333204  0.00033788
  0.00673162  0.00462387]"
29,21059.989971078252,0.0,21059.98997108673,21059.98997108673,"[-0.0054379  -0.01688129  0.00386048  0.00142283  0.00333205  0.00033788
  0.00673163  0.00462387]"
30,21059.958674482164,0.0,21059.958674489535,21059.958674489535,"[-0.00584176 -0.01726405  0.00386049  0.00142284  0.00333205  0.00033788
  0.00673163  0.00462388]"
31,21059.927825831248,0.0002624980732851424,21191.17686247282,21059.92782583025,"[-0.00452189 -0.01912436  0.00398642  0.00154878  0.00345799  0.00046382
  0.00685757  0.00474982]"
32,21059.913621707863,0.0,21059.91362170584,21059.91362170584,"[-0.0049344  -0.01947668  0.00398644  0.00154879  0.003458    0.00046383
  0.00685758  0.00474982]"
33,21059.884291879356,0.0,21059.884291876646,21059.884291876646,"[-0.00534536 -0.01982517  0.00398646  0.00154879  0.003458    0.00046383
  0.00685758  0.00474982]"
