iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.43222735178,0.0,21061.43222735007,21061.43222735007,"[0.00241088 0.00445898 0.00435308 0.00569993 0.00304901 0.00054252
 0.00382877 0.00393499]"
1,21061.373228861245,0.0,21061.373228853005,21061.373228853005,"[0.00200258 0.00381465 0.0043531  0.00569994 0.00304901 0.00054253
 0.00382877 0.00393499]"
2,21061.3153072696,0.0,21061.315307277673,21061.315307277673,"[0.0015953  0.00317793 0.00435312 0.00569995 0.00304902 0.00054253
 0.00382877 0.00393499]"
3,21061.25843879314,0.0,21061.258438786386,21061.258438786386,"[0.00118906 0.00254872 0.00435313 0.00569995 0.00304902 0.00054253
 0.00382878 0.003935  ]"
4,21061.202600233155,0.0,21061.20260022491,21061.20260022491,"[0.00078387 0.00192693 0.00435315 0.00569996 0.00304903 0.00054254
 0.00382878 0.003935  ]"
5,21061.14776896081,0.0,21061.147768955416,21061.147768955416,"[0.00037973 0.00131246 0.00435317 0.00569997 0.00304904 0.00054254
 0.00382879 0.003935  ]"
6,21061.094449637232,7.447672233539676e-05,170014.53912043484,21061.094449641318,"[ 1.95469437 -1.68781198  0.1471524   0.14851323  0.14586703  0.14336294
  0.14664956  0.1467579 ]"
7,23858.368277533762,0.0,23858.36827752843,23858.36827752843,"[ 1.94492898 -1.67049661  0.14715245  0.14851326  0.14586704  0.14336295
  0.14664957  0.14675791]"
8,23818.950332892164,0.0,23818.950332901997,23818.950332901997,"[ 1.93518734 -1.65328417  0.14715249  0.14851328  0.14586706  0.14336297
  0.14664958  0.14675792]"
9,23779.93405736657,0.0,23779.9340573649,23779.9340573649,"[ 1.92546966 -1.63617515  0.14715254  0.1485133   0.14586707  0.14336298
  0.14664959  0.14675792]"
10,23741.319293892808,0.0,23741.319293898487,23741.319293898487,"[ 1.91577615 -1.61917002  0.14715258  0.14851332  0.14586709  0.14336299
  0.1466496   0.14675793]"
11,23703.10581365145,0.0,23703.105813656875,23703.105813656875,"[ 1.90610704 -1.60226925  0.14715263  0.14851334  0.1458671   0.143363
  0.14664961  0.14675794]"
12,23665.293315605988,0.0,23665.293315602485,23665.293315602485,"[ 1.89646253 -1.58547329  0.14715267  0.14851336  0.14586711  0.14336301
  0.14664962  0.14675795]"
13,23627.881426105458,0.0,23627.88142610736,23627.88142610736,"[ 1.88684283 -1.56878259  0.14715271  0.14851338  0.14586713  0.14336302
  0.14664963  0.14675795]"
14,23590.869698552233,0.0,23590.86969854814,23590.86969854814,"[ 1.87724817 -1.55219758  0.14715276  0.14851341  0.14586714  0.14336303
  0.14664964  0.14675796]"
15,23554.257613136593,0.0,23554.257613144673,23554.257613144673,"[ 1.86767876 -1.53571867  0.1471528   0.14851343  0.14586716  0.14336304
  0.14664965  0.14675797]"
