iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
64,21059.385764237093,0.0,21059.385764240047,21059.385764240047,"[-0.00952754 -0.03153109  0.0067562   0.01041665  0.00766645  0.00310232
  0.01007407  0.00646167]"
65,21059.36493728291,0.0,21059.364937280705,21059.364937280705,"[-0.00993503 -0.03173242  0.00675622  0.01041665  0.00766646  0.00310232
  0.01007407  0.00646167]"
66,21059.34433400722,0.0,21059.344334002817,21059.344334002817,"[-0.01034073 -0.03193187  0.00675623  0.01041666  0.00766646  0.00310233
  0.01007407  0.00646167]"
67,21059.323951680944,0.0,21059.323951670012,21059.323951670012,"[-0.01074465 -0.03212944  0.00675625  0.01041667  0.00766647  0.00310233
  0.01007408  0.00646168]"
68,21059.303790271602,0.00033445958692655245,21226.533583732056,21059.30379026878,"[-0.00895244 -0.03420663  0.00691674  0.01057717  0.00782697  0.00326284
  0.01023459  0.00662219]"
69,21059.339452010026,0.0,21059.339452011463,21059.339452011463,"[-0.00936752 -0.03437261  0.00691676  0.01057718  0.00782698  0.00326284
  0.01023459  0.00662219]"
70,21059.31951872883,0.0,21059.31951873665,21059.31951873665,"[-0.00978071 -0.03453716  0.00691678  0.01057719  0.00782699  0.00326285
  0.01023459  0.00662219]"
71,21059.29978881711,0.0,21059.29978881652,21059.29978881652,"[-0.01019202 -0.03470031  0.00691679  0.0105772   0.00782699  0.00326285
  0.0102346   0.0066222 ]"
72,21059.28026004808,0.0,21059.280260045696,21059.280260045696,"[-0.01060144 -0.03486206  0.00691681  0.01057721  0.007827    0.00326286
  0.0102346   0.0066222 ]"
73,21059.260930223092,0.0,21059.260930229822,21059.260930229822,"[-0.01100899 -0.03502244  0.00691682  0.01057721  0.007827    0.00326286
  0.01023461  0.0066222 ]"
74,21059.2417971712,0.0,21059.241797172348,21059.241797172348,"[-0.01141468 -0.03518145  0.00691684  0.01057722  0.00782701  0.00326287
  0.01023461  0.0066222 ]"
75,21059.222858748642,0.0,21059.222858753048,21059.222858753048,"[-0.01181852 -0.03533911  0.00691686  0.01057723  0.00782701  0.00326287
  0.01023461  0.00662221]"
76,21059.20411618809,0.0003756230225224408,21247.015627457997,21059.204116196775,"[-0.00975613 -0.03760698  0.00709713  0.01075751  0.0080073   0.00344316
  0.0104149   0.0068025 ]"
77,21059.256781180007,0.0,21059.256781182597,21059.256781182597,"[-0.0101728  -0.03773066  0.00709715  0.01075752  0.00800731  0.00344316
  0.01041491  0.0068025 ]"
78,21059.2379362615,0.0,21059.237936266985,21059.237936266985,"[-0.0105875  -0.03785346  0.00709716  0.01075753  0.00800731  0.00344317
  0.01041491  0.0068025 ]"
79,21059.219276694253,0.0,21059.21927669269,21059.21927669269,"[-0.01100024 -0.03797539  0.00709718  0.01075754  0.00800732  0.00344317
  0.01041492  0.00680251]"
80,21059.200800621133,0.0,21059.200800625244,21059.200800625244,"[-0.01141101 -0.03809646  0.00709719  0.01075755  0.00800732  0.00344318
  0.01041492  0.00680251]"
81,21059.182506204335,0.0,21059.18250621216,21059.18250621216,"[-0.01181984 -0.03821668  0.00709721  0.01075755  0.00800733  0.00344318
  0.01041492  0.00680251]"
82,21059.16439162538,0.0,21059.164391618804,21059.164391618804,"[-0.01222673 -0.03833606  0.00709723  0.01075756  0.00800733  0.00344319
  0.01041493  0.00680252]"
83,21059.146455084625,0.0,21059.146455077193,21059.146455077193,"[-0.01263169 -0.03845459  0.00709724  0.01075757  0.00800734  0.00344319
  0.01041493  0.00680252]"
84,21059.12869497759,8.617706950402768e-05,21102.217229734633,21059.12869498262,"[-0.01246927 -0.03905605  0.00713857  0.01079889  0.00804866  0.00348451
  0.01045625  0.00684384]"
85,21059.128416865533,0.0,21059.128416861025,21059.128416861025,"[-0.01287419 -0.03916576  0.00713858  0.0107989   0.00804867  0.00348451
  0.01045626  0.00684384]"
86,21059.110861237736,0.00010233592850002706,21110.278825491565,21059.110861241552,"[-0.0126057  -0.03984913  0.00718766  0.01084797  0.00809774  0.00353358
  0.01050533  0.00689291]"
87,21059.11458261049,0.0,21059.1145826029,21059.1145826029,"[-0.01301125 -0.03994888  0.00718767  0.01084798  0.00809774  0.00353359
  0.01050533  0.00689292]"
88,21059.097182949896,0.0,21059.09718295052,21059.09718295052,"[-0.01341484 -0.04004805  0.00718769  0.01084799  0.00809775  0.00353359
  0.01050533  0.00689292]"
89,21059.079958170154,0.0004684196629662054,21293.289789658433,21059.07995817533,"[-0.01074341 -0.04277731  0.00741257  0.01107289  0.00832265  0.0037585
  0.01073024  0.00711783]"
90,21059.168239338207,0.0,21059.168239341914,21059.168239341914,"[-0.01116372 -0.04283631  0.00741259  0.0110729   0.00832266  0.0037585
  0.01073025  0.00711783]"
91,21059.15026912337,0.0,21059.150269117545,21059.150269117545,"[-0.01158193 -0.04289527  0.00741261  0.0110729   0.00832266  0.00375851
  0.01073025  0.00711783]"
92,21059.13247544395,0.0,21059.13247544299,21059.13247544299,"[-0.01199805 -0.04295418  0.00741262  0.01107291  0.00832267  0.00375851
  0.01073025  0.00711784]"
93,21059.11485653524,0.0,21059.114856534296,21059.114856534296,"[-0.01241208 -0.04301305  0.00741264  0.01107292  0.00832267  0.00375852
  0.01073026  0.00711784]"
94,21059.097410650953,0.0,21059.097410646475,21059.097410646475,"[-0.01282404 -0.04307187  0.00741265  0.01107293  0.00832268  0.00375852
  0.01073026  0.00711784]"
95,21059.08013606294,0.0,21059.080136067205,21059.080136067205,"[-0.01323394 -0.04313063  0.00741267  0.01107294  0.00832269  0.00375853
  0.01073027  0.00711785]"
96,21059.063031060978,0.0,21059.06303105394,21059.06303105394,"[-0.01364179 -0.04318934  0.00741268  0.01107294  0.00832269  0.00375853
  0.01073027  0.00711785]"
97,21059.04609395264,0.0,21059.046093955487,21059.046093955487,"[-0.0140476  -0.04324799  0.0074127   0.01107295  0.0083227   0.00375853
  0.01073027  0.00711785]"
98,21059.029323062998,0.0,21059.02932305573,21059.02932305573,"[-0.01445139 -0.04330658  0.00741272  0.01107296  0.0083227   0.00375854
  0.01073028  0.00711786]"
99,21059.01272124837,0.0004360411860011699,21277.033314247736,21059.012721247153,"[-0.01199245 -0.04581181  0.00762203  0.01128229  0.00853203  0.00396787
  0.01093961  0.00732719]"
