iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.464243684746,0.0031458402955159863,83978.27015400407,21061.464243684357,"[ 0.82444879 -0.712674    0.06371217  0.06383864  0.06240217  0.06109155
  0.06635018  0.07035559]"
1,21630.132324400733,0.0,21630.132324399216,21630.132324399216,"[ 0.81884    -0.7037072   0.0637122   0.06383865  0.06240218  0.06109156
  0.06635018  0.07035559]"
2,21618.999595959885,0.0,21618.999595953093,21618.999595953093,"[ 0.81326613 -0.69483792  0.06371222  0.06383866  0.06240219  0.06109156
  0.06635019  0.07035559]"
3,21608.07901741957,0.0,21608.07901741914,21608.07901741914,"[ 0.80772708 -0.68606553  0.06371225  0.06383868  0.0624022   0.06109157
  0.0663502   0.0703556 ]"
4,21597.36723295439,0.0,21597.36723295087,21597.36723295087,"[ 0.80222274 -0.6773894   0.06371228  0.06383869  0.06240221  0.06109158
  0.0663502   0.0703556 ]"
5,21586.86091012665,0.0,21586.860910114912,21586.860910114912,"[ 0.79675299 -0.66880891  0.0637123   0.0638387   0.06240221  0.06109158
  0.06635021  0.07035561]"
6,21576.556740880525,0.0,21576.556740873802,21576.556740873802,"[ 0.79131771 -0.66032339  0.06371233  0.06383871  0.06240222  0.06109159
  0.06635021  0.07035561]"
7,21566.45144249028,0.0,21566.451442483853,21566.451442483853,"[ 0.78591676 -0.65193222  0.06371235  0.06383873  0.06240223  0.0610916
  0.06635022  0.07035562]"
8,21556.54175846275,0.0,21556.541758455096,21556.541758455096,"[ 0.78055004 -0.64363473  0.06371238  0.06383874  0.06240224  0.0610916
  0.06635023  0.07035562]"
9,21546.824459394342,0.0,21546.824459399555,21546.824459399555,"[ 0.77521741 -0.63543026  0.06371241  0.06383875  0.06240225  0.06109161
  0.06635023  0.07035563]"
10,21537.29634378302,0.0,21537.296343787508,21537.296343787508,"[ 0.76991874 -0.62731814  0.06371243  0.06383876  0.06240226  0.06109162
  0.06635024  0.07035563]"
11,21527.954238795763,0.0,21527.954238800052,21527.954238800052,"[ 0.7646539  -0.61929772  0.06371246  0.06383878  0.06240227  0.06109162
  0.06635024  0.07035563]"
12,21518.795000992213,0.0,21518.795000991107,21518.795000991107,"[ 0.75942275 -0.61136831  0.06371248  0.06383879  0.06240227  0.06109163
  0.06635025  0.07035564]"
13,21509.81551700478,0.0,21509.815517009247,21509.815517009247,"[ 0.75422515 -0.60352924  0.06371251  0.0638388   0.06240228  0.06109164
  0.06635026  0.07035564]"
14,21501.012704176115,0.0,21501.01270417616,21501.01270417616,"[ 0.74906097 -0.59577981  0.06371253  0.06383881  0.06240229  0.06109164
  0.06635026  0.07035565]"
15,21492.383511154534,0.0,21492.383511162243,21492.383511162243,"[ 0.74393006 -0.58811936  0.06371256  0.06383883  0.0624023   0.06109165
  0.06635027  0.07035565]"
16,21483.924918448225,0.0,21483.9249184395,21483.9249184395,"[ 0.73883227 -0.58054718  0.06371259  0.06383884  0.06240231  0.06109166
  0.06635028  0.07035566]"
17,21475.633938938932,0.0,21475.63393894265,21475.63393894265,"[ 0.73376748 -0.57306259  0.06371261  0.06383885  0.06240232  0.06109166
  0.06635028  0.07035566]"
18,21467.507618355892,0.0,21467.5076183513,21467.5076183513,"[ 0.72873551 -0.56566489  0.06371264  0.06383887  0.06240233  0.06109167
  0.06635029  0.07035566]"
19,21459.54303571101,0.0,21459.543035714072,21459.543035714072,"[ 0.72373623 -0.55835338  0.06371266  0.06383888  0.06240233  0.06109168
  0.06635029  0.07035567]"
20,21451.737303695976,0.0,21451.737303703576,21451.737303703576,"[ 0.71876949 -0.55112736  0.06371269  0.06383889  0.06240234  0.06109168
  0.0663503   0.07035567]"
21,21444.08756904248,0.0,21444.087569046842,21444.087569046842,"[ 0.71383512 -0.54398613  0.06371271  0.0638389   0.06240235  0.06109169
  0.06635031  0.07035568]"
22,21436.591012846086,0.0,21436.591012849327,21436.591012849327,"[ 0.70893298 -0.53692899  0.06371274  0.06383892  0.06240236  0.06109169
  0.06635031  0.07035568]"
23,21429.24485085495,0.0,21429.244850849984,21429.244850849984,"[ 0.70406291 -0.52995522  0.06371276  0.06383893  0.06240237  0.0610917
  0.06635032  0.07035569]"
24,21422.046333724462,0.0,21422.046333719703,21422.046333719703,"[ 0.69922476 -0.52306413  0.06371279  0.06383894  0.06240238  0.06109171
  0.06635032  0.07035569]"
25,21414.992747238306,0.0,21414.99274723214,21414.99274723214,"[ 0.69441835 -0.51625501  0.06371281  0.06383895  0.06240238  0.06109171
  0.06635033  0.07035569]"
26,21408.08141249745,0.0,21408.081412498672,21408.081412498672,"[ 0.68964353 -0.50952714  0.06371284  0.06383897  0.06240239  0.06109172
  0.06635034  0.0703557 ]"
27,21401.309686077726,0.0,21401.30968608015,21401.30968608015,"[ 0.68490015 -0.50287981  0.06371287  0.06383898  0.0624024   0.06109173
  0.06635034  0.0703557 ]"
28,21394.674960157194,0.0,21394.67496015788,21394.67496015788,"[ 0.68018803 -0.49631233  0.06371289  0.06383899  0.06240241  0.06109173
  0.06635035  0.07035571]"
29,21388.174662613994,0.0,21388.174662615213,21388.174662615213,"[ 0.67550701 -0.48982397  0.06371292  0.063839    0.06240242  0.06109174
  0.06635036  0.07035571]"
30,21381.80625709605,0.0,21381.80625710468,21381.80625710468,"[ 0.67085693 -0.48341403  0.06371294  0.06383902  0.06240243  0.06109175
  0.06635036  0.07035572]"
31,21375.567243063422,0.0,21375.567243071255,21375.567243071255,"[ 0.66623762 -0.47708179  0.06371297  0.06383903  0.06240243  0.06109175
  0.06635037  0.07035572]"
32,21369.45515580426,0.0,21369.455155805943,21369.455155805943,"[ 0.66164892 -0.47082656  0.06371299  0.06383904  0.06240244  0.06109176
  0.06635037  0.07035572]"
33,21363.46756642546,0.0,21363.467566424188,21363.467566424188,"[ 0.65709065 -0.46464761  0.06371302  0.06383905  0.06240245  0.06109177
  0.06635038  0.07035573]"
34,21357.602081819015,0.0,21357.60208181242,21357.60208181242,"[ 0.65256264 -0.45854425  0.06371304  0.06383906  0.06240246  0.06109177
  0.06635039  0.07035573]"
35,21351.85634460489,0.0,21351.856344599968,21351.856344599968,"[ 0.64806473 -0.45251576  0.06371307  0.06383908  0.06240247  0.06109178
  0.06635039  0.07035574]"
36,21346.228033051586,0.0,21346.22803305326,21346.22803305326,"[ 0.64359674 -0.44656145  0.06371309  0.06383909  0.06240248  0.06109178
  0.0663504   0.07035574]"
37,21340.714860975182,0.0,21340.714860970533,21340.714860970533,"[ 0.63915851 -0.4406806   0.06371312  0.0638391   0.06240248  0.06109179
  0.0663504   0.07035575]"
38,21335.314577617846,0.0,21335.314577613783,21335.314577613783,"[ 0.63474985 -0.43487251  0.06371314  0.06383911  0.06240249  0.0610918
  0.06635041  0.07035575]"
39,21330.024967506848,0.0,21330.02496750119,21330.02496750119,"[ 0.63037061 -0.42913649  0.06371317  0.06383913  0.0624025   0.0610918
  0.06635042  0.07035575]"
40,21324.84385029489,0.0,21324.843850303703,21324.843850303703,"[ 0.6260206  -0.42347183  0.06371319  0.06383914  0.06240251  0.06109181
  0.06635042  0.07035576]"
41,21319.769080582486,0.0,21319.76908058624,21319.76908058624,"[ 0.62169965 -0.41787783  0.06371322  0.06383915  0.06240252  0.06109182
  0.06635043  0.07035576]"
42,21314.798547723774,0.0,21314.798547721744,21314.798547721744,"[ 0.61740759 -0.41235381  0.06371324  0.06383916  0.06240253  0.06109182
  0.06635043  0.07035577]"
43,21309.930175616024,0.0,21309.93017560958,21309.93017560958,"[ 0.61314424 -0.40689907  0.06371327  0.06383918  0.06240253  0.06109183
  0.06635044  0.07035577]"
44,21305.16192247412,0.0,21305.161922466366,21305.161922466366,"[ 0.60890943 -0.40151292  0.06371329  0.06383919  0.06240254  0.06109184
  0.06635045  0.07035578]"
45,21300.491780590663,0.0,21300.491780597575,21300.491780597575,"[ 0.60470298 -0.39619467  0.06371332  0.0638392   0.06240255  0.06109184
  0.06635045  0.07035578]"
46,21295.91777608253,0.0,21295.91777607984,21295.91777607984,"[ 0.60052472 -0.39094364  0.06371334  0.06383921  0.06240256  0.06109185
  0.06635046  0.07035578]"
47,21291.437968624698,0.0,21291.437968630657,21291.437968630657,"[ 0.59637447 -0.38575914  0.06371336  0.06383923  0.06240257  0.06109185
  0.06635046  0.07035579]"
48,21287.05045117216,0.0,21287.05045117966,21287.05045117966,"[ 0.59225206 -0.3806405   0.06371339  0.06383924  0.06240258  0.06109186
  0.06635047  0.07035579]"
49,21282.753349670475,0.0,21282.75334966384,21282.75334966384,"[ 0.5881573  -0.37558704  0.06371341  0.06383925  0.06240258  0.06109187
  0.06635048  0.0703558 ]"
50,21278.544822755997,0.0,21278.54482275304,21278.54482275304,"[ 0.58409004 -0.37059808  0.06371344  0.06383926  0.06240259  0.06109187
  0.06635048  0.0703558 ]"
51,21274.423061446254,0.0,21274.42306144258,21274.42306144258,"[ 0.58005008 -0.36567296  0.06371346  0.06383927  0.0624026   0.06109188
  0.06635049  0.07035581]"
52,21270.386288821137,0.0,21270.386288826274,21270.386288826274,"[ 0.57603726 -0.36081102  0.06371349  0.06383929  0.06240261  0.06109189
  0.06635049  0.07035581]"
53,21266.432759695876,0.0,21266.432759692267,21266.432759692267,"[ 0.57205139 -0.35601158  0.06371351  0.0638393   0.06240262  0.06109189
  0.0663505   0.07035581]"
54,21262.560760286113,0.0,21262.56076028825,21262.56076028825,"[ 0.56809231 -0.35127399  0.06371354  0.06383931  0.06240263  0.0610919
  0.06635051  0.07035582]"
55,21258.768607865793,0.0,21258.76860785973,21258.76860785973,"[ 0.56415983 -0.3465976   0.06371356  0.06383932  0.06240263  0.06109191
  0.06635051  0.07035582]"
56,21255.054650418635,0.0,21255.054650417664,21255.054650417664,"[ 0.56025378 -0.34198174  0.06371359  0.06383934  0.06240264  0.06109191
  0.06635052  0.07035583]"
57,21251.417266283534,0.0,21251.417266289995,21251.417266289995,"[ 0.55637399 -0.33742578  0.06371361  0.06383935  0.06240265  0.06109192
  0.06635052  0.07035583]"
58,21247.85486379471,0.0,21247.854863800047,21247.854863800047,"[ 0.55252028 -0.33292907  0.06371364  0.06383936  0.06240266  0.06109192
  0.06635053  0.07035584]"
59,21244.365880916826,0.0,21244.36588092249,21244.36588092249,"[ 0.54869248 -0.32849097  0.06371366  0.06383937  0.06240267  0.06109193
  0.06635054  0.07035584]"
60,21240.948784875996,0.0,21240.948784883778,21240.948784883778,"[ 0.54489041 -0.32411084  0.06371368  0.06383938  0.06240267  0.06109194
  0.06635054  0.07035584]"
61,21237.60207178671,0.0,21237.60207178426,21237.60207178426,"[ 0.54111391 -0.31978805  0.06371371  0.0638394   0.06240268  0.06109194
  0.06635055  0.07035585]"
62,21234.3242662758,0.0,21234.324266283813,21234.324266283813,"[ 0.53736278 -0.31552198  0.06371373  0.06383941  0.06240269  0.06109195
  0.06635055  0.07035585]"
63,21231.113921103126,0.0,21231.113921102045,21231.113921102045,"[ 0.53363687 -0.31131199  0.06371376  0.06383942  0.0624027   0.06109196
  0.06635056  0.07035586]"
64,21227.96961678024,0.0,21227.969616787876,21227.969616787876,"[ 0.529936   -0.30715747  0.06371378  0.06383943  0.06240271  0.06109196
  0.06635057  0.07035586]"
