iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.408415895567,0.0,21061.40841588667,21061.40841588667,"[ 0.00855479 -0.00016654  0.00162214  0.00013029  0.00050064  0.00049684
  0.00109623  0.00921661]"
1,21061.354671534038,0.0,21061.354671534293,21061.354671534293,"[ 0.00810626 -0.0007406   0.00162216  0.0001303   0.00050065  0.00049684
  0.00109623  0.00921662]"
2,21061.30182001246,0.0,21061.301820012908,21061.301820012908,"[ 0.0076591  -0.00130803  0.00162218  0.00013031  0.00050065  0.00049685
  0.00109623  0.00921662]"
3,21061.249842872086,0.0,21061.24984286993,21061.24984286993,"[ 0.0072133  -0.00186892  0.00162219  0.00013032  0.00050066  0.00049685
  0.00109624  0.00921662]"
4,21061.19872209289,0.0,21061.1987220988,21061.1987220988,"[ 0.00676888 -0.00242334  0.00162221  0.00013033  0.00050067  0.00049686
  0.00109624  0.00921663]"
5,21061.148440082336,0.0,21061.148440084537,21061.148440084537,"[ 0.00632583 -0.00297138  0.00162223  0.00013033  0.00050067  0.00049686
  0.00109625  0.00921663]"
6,21061.09897966451,0.0,21061.098979662405,21061.098979662405,"[ 0.00588417 -0.00351312  0.00162225  0.00013034  0.00050068  0.00049687
  0.00109625  0.00921663]"
7,21061.050324069554,0.0,21061.050324059437,21061.050324059437,"[ 0.00544389 -0.00404863  0.00162226  0.00013035  0.00050068  0.00049687
  0.00109626  0.00921664]"
8,21061.002456923306,0.0,21061.002456928196,21061.002456928196,"[ 0.00500499 -0.004578    0.00162228  0.00013036  0.00050069  0.00049688
  0.00109626  0.00921664]"
9,21060.955362237284,0.0,21060.955362238234,21060.955362238234,"[ 0.00456749 -0.0051013   0.0016223   0.00013037  0.0005007   0.00049688
  0.00109627  0.00921664]"
10,21060.909024398883,0.0,21060.909024407487,21060.909024407487,"[ 0.00413139 -0.00561862  0.00162232  0.00013038  0.0005007   0.00049689
  0.00109627  0.00921665]"
11,21060.86342816188,0.0,21060.863428165572,21060.863428165572,"[ 0.00369668 -0.00613001  0.00162233  0.00013039  0.00050071  0.00049689
  0.00109627  0.00921665]"
12,21060.818558637122,0.0,21060.81855864766,21060.81855864766,"[ 0.00326338 -0.00663556  0.00162235  0.0001304   0.00050071  0.0004969
  0.00109628  0.00921665]"
13,21060.774401283506,0.0,21060.774401291397,21060.774401291397,"[ 0.00283147 -0.00713534  0.00162237  0.0001304   0.00050072  0.0004969
  0.00109628  0.00921666]"
14,21060.73094189925,0.0,21060.730941907048,21060.730941907048,"[ 0.00240098 -0.00762943  0.00162238  0.00013041  0.00050072  0.0004969
  0.00109629  0.00921666]"
15,21060.688166613203,0.0,21060.68816661422,21060.68816661422,"[ 0.00197189 -0.00811788  0.0016224   0.00013042  0.00050073  0.00049691
  0.00109629  0.00921666]"
16,21060.646061876607,0.0,21060.64606186915,21060.64606186915,"[ 0.00154422 -0.00860079  0.00162242  0.00013043  0.00050074  0.00049691
  0.0010963   0.00921667]"
17,21060.604614454933,0.0,21060.6046144591,21060.6046144591,"[ 0.00111795 -0.0090782   0.00162244  0.00013044  0.00050074  0.00049692
  0.0010963   0.00921667]"
18,21060.563811419983,0.0,21060.56381142315,21060.56381142315,"[ 0.00069311 -0.0095502   0.00162245  0.00013045  0.00050075  0.00049692
  0.0010963   0.00921667]"
19,21060.523640142193,0.0,21060.523640141106,21060.523640141106,"[ 0.00026968 -0.01001685  0.00162247  0.00013046  0.00050075  0.00049693
  0.00109631  0.00921668]"
20,21060.484088283105,0.0,21060.484088281744,21060.484088281744,"[-0.00015233 -0.01047821  0.00162249  0.00013047  0.00050076  0.00049693
  0.00109631  0.00921668]"
21,21060.445143788103,0.0,21060.44514378199,21060.44514378199,"[-0.00057292 -0.01093436  0.0016225   0.00013047  0.00050077  0.00049694
  0.00109632  0.00921668]"
22,21060.406794879294,0.0,21060.406794885843,21060.406794885843,"[-0.00099209 -0.01138535  0.00162252  0.00013048  0.00050077  0.00049694
  0.00109632  0.00921669]"
23,21060.369030048503,0.0,21060.36903004707,21060.36903004707,"[-0.00140983 -0.01183125  0.00162254  0.00013049  0.00050078  0.00049695
  0.00109633  0.00921669]"
24,21060.33183805066,0.0,21060.331838056783,21060.331838056783,"[-0.00182614 -0.01227213  0.00162255  0.0001305   0.00050078  0.00049695
  0.00109633  0.00921669]"
25,21060.295207897092,0.0,21060.295207898136,21060.295207898136,"[-0.00224103 -0.01270805  0.00162257  0.00013051  0.00050079  0.00049696
  0.00109634  0.0092167 ]"
26,21060.25912884922,0.0,21060.25912885569,21060.25912885569,"[-0.00265449 -0.01313906  0.00162259  0.00013052  0.0005008   0.00049696
  0.00109634  0.0092167 ]"
27,21060.223590412294,0.0,21060.223590405192,21060.223590405192,"[-0.00306653 -0.01356523  0.0016226   0.00013053  0.0005008   0.00049696
  0.00109634  0.0092167 ]"
28,21060.18858232929,0.0,21060.1885823263,21060.1885823263,"[-0.00347713 -0.01398662  0.00162262  0.00013053  0.00050081  0.00049697
  0.00109635  0.00921671]"
29,21060.15409457506,0.0,21060.154094575446,21060.154094575446,"[-0.0038863  -0.01440329  0.00162264  0.00013054  0.00050081  0.00049697
  0.00109635  0.00921671]"
30,21060.120117350492,0.0,21060.120117358234,21060.120117358234,"[-0.00429405 -0.0148153   0.00162265  0.00013055  0.00050082  0.00049698
  0.00109636  0.00921671]"
31,21060.086641076974,0.0,21060.08664108514,21060.08664108514,"[-0.00470036 -0.0152227   0.00162267  0.00013056  0.00050082  0.00049698
  0.00109636  0.00921672]"
32,21060.053656390897,0.0,21060.0536563852,21060.0536563852,"[-0.00510524 -0.01562556  0.00162269  0.00013057  0.00050083  0.00049699
  0.00109637  0.00921672]"
33,21060.02115413829,0.0,21060.02115414428,21060.02115414428,"[-0.00550868 -0.01602392  0.0016227   0.00013058  0.00050084  0.00049699
  0.00109637  0.00921672]"
34,21059.989138178647,0.0003672657317640896,21794.520601698656,21059.989138170477,"[ 0.0037275  -0.024715    0.00232769  0.00083562  0.0012059   0.00120207
  0.00180145  0.00992181]"
35,21060.10282656182,0.0,21060.10282656682,21060.10282656682,"[ 0.00326211 -0.02498126  0.00232771  0.00083563  0.00120591  0.00120207
  0.00180145  0.00992181]"
36,21060.074158890005,0.0,21060.07415888506,21060.07415888506,"[ 0.00279869 -0.02524489  0.00232772  0.00083564  0.00120591  0.00120208
  0.00180146  0.00992182]"
37,21060.04581385266,0.0,21060.045813846195,21060.045813846195,"[ 0.00233727 -0.02550593  0.00232774  0.00083565  0.00120592  0.00120208
  0.00180146  0.00992182]"
38,21060.017787164856,0.0,21060.017787172965,21060.017787172965,"[ 0.00187781 -0.0257644   0.00232776  0.00083566  0.00120593  0.00120209
  0.00180146  0.00992182]"
39,21059.99007461337,0.0,21059.99007460816,21059.99007460816,"[ 0.00142033 -0.02602034  0.00232777  0.00083566  0.00120593  0.00120209
  0.00180147  0.00992182]"
40,21059.962672055197,0.0,21059.962672058067,21059.962672058067,"[ 0.00096481 -0.02627377  0.00232779  0.00083567  0.00120594  0.00120209
  0.00180147  0.00992183]"
41,21059.935575416093,0.0,21059.93557541191,21059.93557541191,"[ 0.00051124 -0.02652472  0.0023278   0.00083568  0.00120594  0.0012021
  0.00180148  0.00992183]"
42,21059.908780689148,0.0,21059.908780685942,21059.908780685942,"[ 5.96310740e-05 -2.67732225e-02  2.32782141e-03  8.35689571e-04
  1.20594823e-03  1.20210330e-03  1.80148156e-03  9.92183433e-03]"
43,21059.88228393343,0.0,21059.882283934883,21059.882283934883,"[-0.00039004 -0.02701931  0.00232784  0.0008357   0.00120595  0.00120211
  0.00180149  0.00992184]"
44,21059.856081272606,0.0,21059.856081271522,21059.856081271522,"[-0.00083776 -0.02726299  0.00232785  0.00083571  0.00120596  0.00120211
  0.00180149  0.00992184]"
45,21059.830168893644,0.0,21059.830168898105,21059.830168898105,"[-0.00128356 -0.02750432  0.00232787  0.00083571  0.00120597  0.00120212
  0.00180149  0.00992184]"
46,21059.804543045524,0.0,21059.804543037637,21059.804543037637,"[-0.00172743 -0.0277433   0.00232789  0.00083572  0.00120597  0.00120212
  0.0018015   0.00992185]"
47,21059.77920003794,0.0,21059.77920004342,21059.77920004342,"[-0.00216937 -0.02797998  0.0023279   0.00083573  0.00120598  0.00120213
  0.0018015   0.00992185]"
48,21059.754136240164,0.0,21059.75413623515,21059.75413623515,"[-0.00260941 -0.02821437  0.00232792  0.00083574  0.00120598  0.00120213
  0.00180151  0.00992185]"
49,21059.729348079753,0.0,21059.729348074776,21059.729348074776,"[-0.00304753 -0.02844649  0.00232794  0.00083575  0.00120599  0.00120213
  0.00180151  0.00992186]"
50,21059.704832041403,0.0,21059.704832037853,21059.704832037853,"[-0.00348375 -0.02867639  0.00232795  0.00083576  0.00120599  0.00120214
  0.00180152  0.00992186]"
51,21059.680584665868,0.0,21059.68058466097,21059.68058466097,"[-0.00391808 -0.02890408  0.00232797  0.00083576  0.001206    0.00120214
  0.00180152  0.00992186]"
52,21059.656602548752,0.0,21059.65660253823,21059.65660253823,"[-0.00435051 -0.02912958  0.00232799  0.00083577  0.00120601  0.00120215
  0.00180152  0.00992187]"
