iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.71542251954,0.0,21061.715422517307,21061.715422517307,"[0.00712195 0.0057319  0.00319877 0.00736248 0.00930238 0.00260985
 0.00199788 0.00720935]"
1,21061.65343170173,0.0,21061.653431696293,21061.653431696293,"[0.00669113 0.00507927 0.00319879 0.00736249 0.00930239 0.00260986
 0.00199789 0.00720935]"
2,21061.59255310437,0.0,21061.592553103434,21061.592553103434,"[0.00626143 0.00443433 0.00319881 0.0073625  0.00930239 0.00260986
 0.00199789 0.00720935]"
3,21061.532762437288,0.0,21061.532762439114,21061.532762439114,"[0.00583288 0.00379696 0.00319883 0.00736251 0.0093024  0.00260986
 0.0019979  0.00720936]"
4,21061.47403600449,0.0,21061.4740360113,21061.4740360113,"[0.00540547 0.00316707 0.00319884 0.00736252 0.0093024  0.00260987
 0.0019979  0.00720936]"
5,21061.4163506889,0.0,21061.416350691077,21061.416350691077,"[0.00497923 0.00254458 0.00319886 0.00736253 0.00930241 0.00260987
 0.00199791 0.00720936]"
6,21061.35968393734,0.0,21061.359683932853,21061.359683932853,"[0.00455414 0.00192938 0.00319888 0.00736254 0.00930242 0.00260988
 0.00199791 0.00720937]"
7,21061.30401374595,0.0,21061.304013735218,21061.304013735218,"[0.00413022 0.00132139 0.0031989  0.00736255 0.00930242 0.00260988
 0.00199792 0.00720937]"
8,21061.249318646154,0.0,21061.249318640843,21061.249318640843,"[0.00370748 0.0007205  0.00319891 0.00736255 0.00930243 0.00260989
 0.00199792 0.00720937]"
9,21061.19557769075,0.0,21061.195577691262,21061.195577691262,"[0.00328593 0.00012664 0.00319893 0.00736256 0.00930243 0.00260989
 0.00199792 0.00720938]"
10,21061.142770440587,0.0,21061.142770431972,21061.142770431972,"[ 0.00286556 -0.00046028  0.00319895  0.00736257  0.00930244  0.0026099
  0.00199793  0.00720938]"
11,21061.09087695142,0.0,21061.09087695241,21061.09087695241,"[ 0.00244638 -0.00104036  0.00319897  0.00736258  0.00930245  0.0026099
  0.00199793  0.00720938]"
12,21061.039877761257,0.0,21061.039877755087,21061.039877755087,"[ 0.0020284  -0.00161369  0.00319898  0.00736259  0.00930245  0.00260991
  0.00199794  0.00720939]"
13,21060.989753877948,0.0,21060.989753879887,21060.989753879887,"[ 0.00161163 -0.00218034  0.003199    0.0073626   0.00930246  0.00260991
  0.00199794  0.00720939]"
14,21060.940486767093,0.0,21060.940486767548,21060.940486767548,"[ 0.00119607 -0.0027404   0.00319902  0.00736261  0.00930246  0.00260992
  0.00199795  0.00720939]"
15,21060.89205834037,0.0,21060.892058336496,21060.892058336496,"[ 0.00078172 -0.00329395  0.00319904  0.00736262  0.00930247  0.00260992
  0.00199795  0.0072094 ]"
16,21060.844450944078,0.0,21060.84445095017,21060.84445095017,"[ 0.0003686  -0.00384108  0.00319905  0.00736262  0.00930248  0.00260993
  0.00199795  0.0072094 ]"
17,21060.79764734801,0.0,21060.797647355415,21060.797647355415,"[-4.33013027e-05 -4.38186983e-03  3.19906969e-03  7.36263359e-03
  9.30248199e-03  2.60992974e-03  1.99795934e-03  7.20940429e-03]"
18,21060.751630734638,0.0,21060.751630731833,21060.751630731833,"[-0.00045397 -0.00491639  0.00319909  0.00736264  0.00930249  0.00260993
  0.00199796  0.00720941]"
19,21060.706384688503,0.0,21060.706384684265,21060.706384684265,"[-0.00086341 -0.00544473  0.0031991   0.00736265  0.00930249  0.00260994
  0.00199797  0.00720941]"
20,21060.661893186036,0.0,21060.66189318828,21060.66189318828,"[-0.00127161 -0.00596697  0.00319912  0.00736266  0.0093025   0.00260994
  0.00199797  0.00720941]"
21,21060.618140585546,0.0,21060.618140582894,21060.618140582894,"[-0.00167856 -0.00648317  0.00319914  0.00736267  0.00930251  0.00260995
  0.00199798  0.00720942]"
22,21060.5751116174,0.0,21060.57511162209,21060.57511162209,"[-0.00208427 -0.00699343  0.00319916  0.00736268  0.00930251  0.00260995
  0.00199798  0.00720942]"
23,21060.532791374615,0.0,21060.532791372363,21060.532791372363,"[-0.00248873 -0.0074978   0.00319917  0.00736269  0.00930252  0.00260996
  0.00199799  0.00720942]"
24,21060.49116530367,3.982899602533217e-05,21060.49116530896,21060.49116530896,"[-0.00289193 -0.00799637  0.00319919  0.00736269  0.00930252  0.00260996
  0.00199799  0.00720943]"
25,21060.450219195398,0.0003856611425157886,21060.450219201342,21060.450219201342,"[-0.00329388 -0.0084892   0.00319921  0.0073627   0.00930253  0.00260997
  0.00199799  0.00720943]"
26,21060.40993917637,0.000732413143898052,21060.40993917509,21060.40993917509,"[-0.00369456 -0.00897638  0.00319922  0.00736271  0.00930254  0.00260997
  0.001998    0.00720943]"
27,21060.370311700273,0.001080045070372037,21060.370311690767,21060.370311690767,"[-0.00409399 -0.00945796  0.00319924  0.00736272  0.00930254  0.00260998
  0.001998    0.00720944]"
28,21060.331323539645,0.0014285176782401605,21060.33132353645,21060.33132353645,"[-0.00449214 -0.00993403  0.00319926  0.00736273  0.00930255  0.00260998
  0.00199801  0.00720944]"
29,21060.29296177782,0.0017777923995443545,21060.29296177591,21060.29296177591,"[-0.00488903 -0.01040465  0.00319927  0.00736274  0.00930255  0.00260998
  0.00199801  0.00720944]"
