iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,21061.405163840558,0.0,21061.40516384262,21061.40516384262,"[0.00338231 0.00342773 0.00781477 0.00435064 0.00978555 0.00156225
 0.00816163 0.00804411]"
1,21061.347539896524,0.0,21061.347539894352,21061.347539894352,"[0.00296712 0.00279838 0.00781479 0.00435065 0.00978556 0.00156226
 0.00816164 0.00804411]"
2,21061.29095005162,0.0,21061.2909500537,21061.2909500537,"[0.00255303 0.00217644 0.00781481 0.00435066 0.00978557 0.00156226
 0.00816164 0.00804412]"
3,21061.23537172131,0.0,21061.23537172226,21061.23537172226,"[0.00214005 0.00156181 0.00781482 0.00435067 0.00978557 0.00156227
 0.00816164 0.00804412]"
4,21061.180782873293,0.0,21061.180782876738,21061.180782876738,"[0.00172816 0.00095439 0.00781484 0.00435068 0.00978558 0.00156227
 0.00816165 0.00804412]"
5,21061.12716201351,0.0,21061.12716201453,21061.12716201453,"[0.00131739 0.0003541  0.00781486 0.00435069 0.00978558 0.00156228
 0.00816165 0.00804413]"
6,21061.074488172017,0.0,21061.074488171562,21061.074488171562,"[ 0.00090774 -0.00023916  0.00781488  0.0043507   0.00978559  0.00156228
  0.00816166  0.00804413]"
7,21061.02274088964,0.0,21061.022740889053,21061.022740889053,"[ 0.00049922 -0.00082546  0.00781489  0.00435071  0.0097856   0.00156229
  0.00816166  0.00804413]"
8,21060.9719002047,0.0,21060.97190019783,21060.97190019783,"[ 9.18302010e-05 -1.40491505e-03  7.81490975e-03  4.35071445e-03
  9.78560285e-03  1.56229172e-03  8.16166639e-03  8.04413524e-03]"
9,21060.921946640316,0.0,21060.921946643262,21060.921946643262,"[-0.00031442 -0.00197759  0.00781493  0.00435072  0.00978561  0.0015623
  0.00816167  0.00804414]"
10,21060.872861191823,0.0,21060.872861180673,21060.872861180673,"[-0.00071953 -0.00254359  0.00781494  0.00435073  0.00978561  0.0015623
  0.00816168  0.00804414]"
11,21060.824625314704,0.0,21060.82462530972,21060.82462530972,"[-0.00112349 -0.00310298  0.00781496  0.00435074  0.00978562  0.00156231
  0.00816168  0.00804415]"
12,21060.777220912758,0.00015065881607378843,21060.777220916334,21060.777220916334,"[-0.00152629 -0.00365585  0.00781498  0.00435075  0.00978563  0.00156231
  0.00816168  0.00804415]"
13,21060.73063032653,0.00046992223862087133,21060.730630325466,21060.730630325466,"[-0.00192793 -0.00420229  0.007815    0.00435076  0.00978563  0.00156231
  0.00816169  0.00804415]"
14,21060.68483632222,0.0007905888526658661,21060.68483632292,21060.68483632292,"[-0.0023284  -0.00474238  0.00781501  0.00435077  0.00978564  0.00156232
  0.00816169  0.00804415]"
15,21060.6398220807,0.001112611469417086,21060.639822078236,21060.639822078236,"[-0.0027277  -0.00527619  0.00781503  0.00435078  0.00978564  0.00156232
  0.0081617   0.00804416]"
16,21060.59557118687,0.0014359436915730261,21060.595571175305,21060.595571175305,"[-0.00312583 -0.0058038   0.00781505  0.00435078  0.00978565  0.00156233
  0.0081617   0.00804416]"
17,21060.552067619443,0.001760539901407369,21060.552067626068,21060.552067626068,"[-0.00352278 -0.0063253   0.00781506  0.00435079  0.00978566  0.00156233
  0.00816171  0.00804416]"
18,21060.509295740703,0.002086355249028506,21060.50929573331,21060.50929573331,"[-0.00391854 -0.00684076  0.00781508  0.0043508   0.00978566  0.00156234
  0.00816171  0.00804417]"
19,21060.467240286824,0.0024133456408354796,21060.467240293507,21060.467240293507,"[-0.00431312 -0.00735026  0.0078151   0.00435081  0.00978567  0.00156234
  0.00816171  0.00804417]"
20,21060.425886358324,0.0027414677281154196,21060.42588636289,21060.42588636289,"[-0.0047065  -0.00785387  0.00781511  0.00435082  0.00978567  0.00156235
  0.00816172  0.00804417]"
21,21060.38521941072,0.003070678895837508,21060.385219408763,21060.385219408763,"[-0.00509868 -0.00835166  0.00781513  0.00435083  0.00978568  0.00156235
  0.00816172  0.00804418]"
22,21060.34522524549,0.0034009372516012894,21060.345225242858,21060.345225242858,"[-0.00548966 -0.00884371  0.00781515  0.00435084  0.00978569  0.00156236
  0.00816173  0.00804418]"
23,21060.305890001324,0.003732201614762752,21060.30589000363,21060.30589000363,"[-0.00587944 -0.00933009  0.00781517  0.00435084  0.00978569  0.00156236
  0.00816173  0.00804418]"
24,21060.26720014545,0.0040644315057059436,21060.267200139464,21060.267200139464,"[-0.00626801 -0.00981088  0.00781518  0.00435085  0.0097857   0.00156236
  0.00816174  0.00804419]"
25,21060.22914246538,0.004397587135291693,21060.229142458218,21060.229142458218,"[-0.00665537 -0.01028613  0.0078152   0.00435086  0.0097857   0.00156237
  0.00816174  0.00804419]"
26,21060.191704060668,0.004731629394455323,21060.19170405724,21060.19170405724,"[-0.00704152 -0.01075593  0.00781522  0.00435087  0.00978571  0.00156237
  0.00816174  0.00804419]"
27,21060.15487233513,0.005066519843956686,21060.154872339244,21060.154872339244,"[-0.00742644 -0.01122034  0.00781523  0.00435088  0.00978571  0.00156238
  0.00816175  0.0080442 ]"
28,21060.11863498897,0.00540222070429449,21060.118634983843,21060.118634983843,"[-0.00781015 -0.01167943  0.00781525  0.00435089  0.00978572  0.00156238
  0.00816175  0.0080442 ]"
29,21060.0829800114,0.005738694845759364,21060.082980007188,21060.082980007188,"[-0.00819263 -0.01213326  0.00781527  0.0043509   0.00978573  0.00156239
  0.00816176  0.0080442 ]"
30,21060.047895673313,0.006075905778642469,21060.04789567212,21060.04789567212,"[-0.00857389 -0.0125819   0.00781528  0.0043509   0.00978573  0.00156239
  0.00816176  0.00804421]"
31,21060.01337052005,0.006413817643594925,21060.013370525634,21060.013370525634,"[-0.00895392 -0.01302542  0.0078153   0.00435091  0.00978574  0.0015624
  0.00816177  0.00804421]"
32,21059.97939336459,0.006752395202116518,21059.97939336839,21059.97939336839,"[-0.00933271 -0.01346387  0.00781532  0.00435092  0.00978574  0.0015624
  0.00816177  0.00804421]"
33,21059.94595328075,0.007091603827186532,21059.94595328352,21059.94595328352,"[-0.00971028 -0.01389733  0.00781533  0.00435093  0.00978575  0.00156241
  0.00816177  0.00804422]"
34,21059.91303959662,0.007431409494057768,21059.91303959954,21059.91303959954,"[-0.0100866  -0.01432585  0.00781535  0.00435094  0.00978576  0.00156241
  0.00816178  0.00804422]"
35,21059.880641888107,0.00777177877116257,21059.880641879998,21059.880641879998,"[-0.01046169 -0.0147495   0.00781537  0.00435095  0.00978576  0.00156241
  0.00816178  0.00804422]"
36,21059.84874997281,0.008112678811170683,21059.84874998375,21059.84874998375,"[-0.01083555 -0.01516834  0.00781538  0.00435096  0.00978577  0.00156242
  0.00816179  0.00804423]"
37,21059.817353903796,0.00845407734215539,21059.81735390836,21059.81735390836,"[-0.01120815 -0.01558242  0.0078154   0.00435096  0.00978577  0.00156242
  0.00816179  0.00804423]"
38,21059.78644396382,0.008795942658917926,21059.786443958015,21059.786443958015,"[-0.01157952 -0.01599181  0.00781542  0.00435097  0.00978578  0.00156243
  0.0081618   0.00804423]"
39,21059.756010659505,0.009138243614436204,21059.756010654844,21059.756010654844,"[-0.01194964 -0.01639657  0.00781543  0.00435098  0.00978578  0.00156243
  0.0081618   0.00804423]"
40,21059.72604471568,0.009480949611421732,21059.72604472077,21059.72604472077,"[-0.01231852 -0.01679674  0.00781545  0.00435099  0.00978579  0.00156244
  0.0081618   0.00804424]"
41,21059.69653707005,0.009824030594022362,21059.696537064887,21059.696537064887,"[-0.01268615 -0.0171924   0.00781546  0.004351    0.0097858   0.00156244
  0.00816181  0.00804424]"
42,21059.667478867712,0.010167457039650633,21059.667478870604,21059.667478870604,"[-0.01305252 -0.01758359  0.00781548  0.00435101  0.0097858   0.00156245
  0.00816181  0.00804424]"
43,21059.63886145611,0.010511199950899774,21059.63886145106,21059.63886145106,"[-0.01341765 -0.01797038  0.0078155   0.00435101  0.00978581  0.00156245
  0.00816182  0.00804425]"
44,21059.61067637989,0.010855230847610389,21059.610676382217,21059.610676382217,"[-0.01378153 -0.01835281  0.00781551  0.00435102  0.00978581  0.00156245
  0.00816182  0.00804425]"
45,21059.58291537607,0.011199521759062634,21059.582915368977,21059.582915368977,"[-0.01414416 -0.01873094  0.00781553  0.00435103  0.00978582  0.00156246
  0.00816183  0.00804425]"
46,21059.555570369135,0.011544045216271424,21059.55557036275,21059.55557036275,"[-0.01450553 -0.01910482  0.00781555  0.00435104  0.00978582  0.00156246
  0.00816183  0.00804426]"
47,21059.528633466492,0.011888774244339336,21059.52863346118,21059.52863346118,"[-0.01486565 -0.01947451  0.00781556  0.00435105  0.00978583  0.00156247
  0.00816183  0.00804426]"
48,21059.502096953816,0.012233682355035434,21059.502096961292,21059.502096961292,"[-0.01522452 -0.01984006  0.00781558  0.00435106  0.00978584  0.00156247
  0.00816184  0.00804426]"
