Position,NDCG
1,0.2714294562120649
2,0.3732340875721272
3,0.417430785049069
4,0.4509778051357875
5,0.46897330034325996
6,0.5065249768733122
7,0.49160390846151375
8,0.46586348955970835
9,0.4436703360665494
10,0.4409081502739524
11,0.4403603856474557
12,0.4245818316725346
13,0.4163492192056365
14,0.410887208040229
15,0.4144833450353459
16,0.419785820152952
17,0.4292068952296259
18,0.44289588932950535
19,0.4299077682225848
20,0.42489300811502345
21,0.4156362705721531
22,0.41256277636519634
23,0.4117689080452477
24,0.41114674213880703
25,0.4075926828916967
26,0.4124346702718098
27,0.4039819693432807
28,0.4137022856492688
29,0.41779662183843386
30,0.4108431926501363
31,0.4071429801889619
32,0.4021145360886938
33,0.40132088375457864
34,0.3983957563511299
35,0.39469780823804124
36,0.3981307140400114
37,0.3995721597773848
38,0.3993398070975737
39,0.3961804984189671
40,0.3945646787143362
41,0.40179884662137405
42,0.3979696268442204
43,0.3949419101076551
44,0.3962634118849658
45,0.394666924779198
46,0.39738167994310014
47,0.3977124756260978
48,0.39958640504586146
49,0.4005825470675967
50,0.4005776321602784
51,0.4004037468974199
52,0.40128612457818297
53,0.4042877434835709
54,0.4057738651089224
55,0.4111299723317667
56,0.41163154528208545
57,0.41558656881235023
58,0.41195252141049765
59,0.409468850090568
60,0.40610998195845427
61,0.4036868894135271
62,0.4036016999785249
63,0.4021111878398879
64,0.40016669081287776
65,0.3991124598075418
66,0.3971135633528177
67,0.3956732537301152
68,0.3956392041938876
69,0.3961825264183199
70,0.3965113877823402
71,0.40066296858192463
72,0.4021623743978634
73,0.4060736968680404
74,0.4040434917966588
75,0.4019977003743048
76,0.3996185466794663
77,0.398521574872241
78,0.3971136874933121
79,0.39537261158928344
80,0.3942021626381417
81,0.3938277224987922
82,0.3938265242683156
83,0.3919705434986583
84,0.3912731245848091
85,0.3891015911989862
86,0.388562826306284
87,0.3889250597094533
88,0.3872852820381045
89,0.3848496140886701
90,0.3832470995719934
91,0.3809937837373439
92,0.3790531936622536
93,0.3776837700658815
94,0.3765983156229419
95,0.3758371143946779
96,0.3744025482535576
97,0.3735410021418487
98,0.3729920333350038
99,0.372447943271347
100,0.3706173875050511
101,0.3711068440355534
102,0.3717600031485273
103,0.37102854837311944
104,0.3693745407314948
105,0.36778411585024734
106,0.3680621540784697
107,0.3678126181456448
108,0.3682223363083605
109,0.3661841550101322
110,0.3672224298233192
111,0.3655293355931104
112,0.36850870960098214
113,0.3665829838582572
114,0.36538749880562266
115,0.3643393052404914
116,0.3633211730430884
117,0.3622027079597043
118,0.3612897705917897
119,0.3599116606174814
120,0.3588035624898086
121,0.35779751314873
122,0.3566484630898337
123,0.3558094404567031
124,0.35535066689914946
125,0.3554047964843979
126,0.3541317217846068
127,0.3524653714512701
128,0.3511180251504749
129,0.3508229397810755
130,0.3517592948381728
131,0.3509743714722068
132,0.3516939533535587
133,0.3511587960574177
134,0.3512838167562272
135,0.3500931606351239
136,0.3489471096507053
137,0.3499996504555017
138,0.34942137266307344
139,0.3505105322066001
140,0.351202359688254
141,0.3518024805828149
142,0.3502605567383579
143,0.3494447589016084
144,0.34797931137666066
145,0.34882989988086016
146,0.3476123087399287
147,0.3468759699403999
148,0.3457324880145854
149,0.3443340015162803
150,0.3435639332634037
151,0.3428229619203728
152,0.341595180724895
153,0.340924304208263
154,0.3399601898323028
155,0.3396594094804114
156,0.3393580429614456
157,0.3393394426483972
158,0.3382007546229448
159,0.3376365321807565
160,0.3364661741621644
161,0.3358432762179856
162,0.3354504324745882
163,0.3345774161098026
164,0.3338988244358108
165,0.3336677105757117
166,0.3326574219114645
167,0.3319032536440519
168,0.3317451867588085
169,0.331854664033114
170,0.3320794763416046
171,0.3317408211222896
172,0.3308171436486064
173,0.3313397333829468
174,0.3315755488449573
175,0.3319773357791179
176,0.3327395827879
177,0.33346630182796294
178,0.3362571337949372
179,0.3350621671047163
180,0.3340754604460259
181,0.3332565963846746
182,0.3325090560338308
183,0.3313548773280759
184,0.3304047112177714
185,0.3291078965164983
186,0.3284345308250463
187,0.3279049063258329
188,0.3268528988732768
189,0.3262703130164299
190,0.3257610801114071
191,0.3254728767666234
192,0.3254802239659905
193,0.3253189922509452
194,0.3246405123853602
195,0.3243823997471654
196,0.32443299160243855
197,0.3236144189052502
198,0.3235520890492531
199,0.3226790356221326
200,0.3224986269480445
201,0.3216147515784245
202,0.3216141085407168
203,0.3213617346798063
204,0.3210124071009295
205,0.3206999216799253
206,0.3202987559484989
207,0.3196969191878625
208,0.3196181895968234
209,0.3197442208040341
210,0.319260713783579
211,0.3193721962996824
212,0.3195502560510563
213,0.31972240823584575
214,0.3187603594757671
215,0.3178158799622511
216,0.317306197911981
217,0.3162600588218497
218,0.3156519767660785
219,0.3148800343426782
220,0.314310902133517
221,0.3134742150148268
222,0.31256592146966733
223,0.3118350840445926
224,0.3109205035787374
225,0.3101819426846475
226,0.30948032904883827
227,0.30947106658246415
228,0.3090941917644531
229,0.3082293548837871
230,0.3079761777028778
231,0.3075103167599829
232,0.3070592917306017
233,0.3067740080920215
234,0.306338422023377
235,0.3061877299111063
236,0.3056512204736972
237,0.3052470125393622
238,0.3046147717341468
239,0.3038277206699807
240,0.3034870252086942
241,0.3027500648690368
242,0.3029799770716568
243,0.3021686940501517
244,0.3019050611806888
245,0.3017410579741095
246,0.3009937319080257
247,0.3016632265826461
248,0.301266005469938
249,0.3005929449684631
250,0.2997454642431861
251,0.2991416939128265
252,0.2984376861977647
253,0.2979977246191164
254,0.2973097946786819
255,0.2964675083449057
256,0.2958914216656059
257,0.2953541460374706
258,0.2946260555994722
259,0.2939911045065195
260,0.2933422373201151
261,0.2928007070609816
262,0.2922700059081615
263,0.291678668456549
264,0.2913007836315467
265,0.2906828027416243
266,0.2899459937101111
267,0.2895385249191795
268,0.2889467416853701
269,0.2885766387548271
270,0.2881528518899561
271,0.2876091562303314
272,0.2869188583578755
273,0.2865301344956162
274,0.2861756526046503
275,0.2856305222330575
276,0.2849706850005085
277,0.2842805114768128
278,0.2842997037853506
279,0.2836823401107261
280,0.2835968012128789
281,0.2829669204985579
282,0.2827015376641289
283,0.2824144409697515
284,0.2817728763531492
285,0.2815489169926295
286,0.2811178580119657
287,0.280864095704965
288,0.2807465618235558
289,0.2807898257709734
290,0.2803922844337911
291,0.2797005195170292
292,0.2791602023270513
293,0.2784738481438608
294,0.2778192416525368
295,0.2773440126240887
296,0.2769397068134443
297,0.276372724026804
298,0.275853175763772
299,0.2751704867372289
300,0.274544881709097
301,0.274166491727139
302,0.27372982029606
303,0.2730740057151893
304,0.272617175334672
305,0.2723292250493669
306,0.2720760786593956
307,0.2715030068806509
308,0.2709850840460296
309,0.2704071167150436
310,0.2698543576592904
311,0.2694675460456951
312,0.269119732840924
313,0.268503531169126
314,0.2683400085413518
315,0.2677764885172728
316,0.2676101244898851
317,0.267407508791246
318,0.2669354989107816
319,0.2663145541536739
320,0.2661028153780335
321,0.2657436368819336
322,0.2656579189048388
323,0.2650921592978271
324,0.2644749918867639
325,0.2640004952667333
326,0.2635694513828485
327,0.2630925916056829
328,0.2628874154674944
329,0.262584283578459
330,0.2628039445880572
331,0.2627953742315116
332,0.2622288518156936
333,0.2620652804899909
334,0.2615038703596848
335,0.2609316787593342
336,0.2604582071866977
337,0.2599507337602024
338,0.2597961573303465
339,0.2593150233408019
340,0.2588570598449442
341,0.2585214035822363
342,0.258287110159788
343,0.2577553719024031
344,0.2573929459311369
345,0.2568912447427123
346,0.2565252428147525
347,0.2560342339300386
348,0.2555280581744026
349,0.2550842462073427
350,0.2547774009839254
351,0.2544420144209701
352,0.2539155060473998
353,0.2534917731210804
354,0.2530675892394812
355,0.2525335336165784
356,0.2520539269544558
357,0.2517879238818003
358,0.2514352672179416
359,0.2510309715643519
360,0.2506753200358499
361,0.2504647922267478
362,0.24997042680636922
363,0.24955319524139127
364,0.24905303073768864
365,0.24866563958493942
366,0.24832263658699844
367,0.2480912180522255
368,0.2479182159553232
369,0.24770894326428036
370,0.24720106131220726
371,0.2466869022468876
372,0.24621885451670916
373,0.24577074087091727
374,0.2453509911277147
375,0.2449991348897353
376,0.2446441475976048
377,0.24419419323855243
378,0.2437400397602978
379,0.2432408543574675
380,0.24288037584301053
381,0.2425435699398281
382,0.2421464375519032
383,0.241654109061604
384,0.24119963766919242
385,0.2407546040721929
386,0.2404239726941216
387,0.2400930694102054
388,0.2396632925863902
389,0.23922486730129983
390,0.23884810096089656
391,0.23849493718814427
392,0.23808907971442253
393,0.2376545643453884
394,0.23718373258380093
395,0.2367614146223624
396,0.2363256751916695
397,0.2359387959653411
398,0.23566473999784324
399,0.2353353101758457
400,0.2349183390744325
401,0.23447040302556693
402,0.2342164729868051
403,0.2338258718124942
404,0.23346456183884082
405,0.2330233858466694
406,0.23287932734134512
407,0.2325520471851635
408,0.23242564660385598
409,0.2320492910029665
410,0.2316887028093119
411,0.2315112398342125
412,0.2310921717643551
413,0.23079414311720886
414,0.230576973732894
415,0.2301667450916871
416,0.23009795183532084
417,0.22971298816191724
418,0.229349283531357
419,0.22894512094803549
420,0.2285181978057916
421,0.22812189620396167
422,0.22811031193483527
423,0.22769709845046543
424,0.22739179076191413
425,0.22701840570432727
426,0.2266101320258036
427,0.22622761825659712
428,0.2258410372745226
429,0.2254733927091223
430,0.22511756389618806
431,0.2251717987005597
432,0.22479126134533362
433,0.22449942758575184
434,0.22417601204796397
435,0.2237944543510592
436,0.2234226065780196
437,0.22308982860096932
438,0.22271075476943997
439,0.2224455854253451
440,0.2220698485698982
441,0.2217235424613891
442,0.2214248638751354
443,0.2210854120293793
444,0.2207133217880543
445,0.2203507175374137
446,0.22012851218319138
447,0.21974463429171917
448,0.21946251213569062
449,0.2191017487178876
450,0.2189309807003863
451,0.2185821617013453
452,0.2182547719427909
453,0.21804242057223897
454,0.21774790695933
455,0.21757649698838302
456,0.2172455565737966
457,0.2170054725017617
458,0.2167656069910396
459,0.2163992552042116
460,0.21608137752824944
461,0.2159010282606341
462,0.21563842859560006
463,0.2152895282070369
464,0.2149927899855974
465,0.21468122137441056
466,0.2143835809974172
467,0.2143266711205532
468,0.21421525600081132
469,0.2139004443487366
470,0.21358518754204886
471,0.21323001976547448
472,0.2129194769716396
473,0.2125796383808137
474,0.2122321904897427
475,0.2120042936895365
476,0.21165749309718826
477,0.2113280257447549
478,0.2109961813151326
479,0.2106530527111708
480,0.21031513499410187
481,0.20997650940023763
482,0.20965810745233657
483,0.2093261857760332
484,0.2090392169977556
485,0.20874823979272347
486,0.2084306018780972
487,0.2080952315641306
488,0.20780212231541667
489,0.20748861315627481
490,0.20717317401769
491,0.2068767269222167
492,0.2065654263687315
493,0.20623895659530983
494,0.20594497147768917
495,0.2056295891765032
496,0.2053273949225738
497,0.20502709560154136
498,0.20471173318786953
499,0.20439604894483926
500,0.204073046556351
501,0.20382951268721322
502,0.2035591323943678
503,0.2032560155166498
504,0.20300319357987823
505,0.2026899207368642
506,0.20244270746445808
507,0.2021481936356783
508,0.2018550269076147
509,0.2016317627605781
510,0.2013321338748845
511,0.2010650676208064
512,0.20075900640639494
513,0.2004599064425856
514,0.2002124923997885
515,0.199992370391852
516,0.199692965507111
517,0.1995610118656705
518,0.1993774986886072
519,0.1990977285604906
520,0.1988428461314833
521,0.1985406742879151
522,0.1983554900727465
523,0.1981043882578272
524,0.1979073372358631
525,0.1976145133665014
526,0.1974134099892661
527,0.1971588809243337
528,0.1969885989241629
529,0.1967462896251455
530,0.1965039441745498
531,0.1962128970013605
532,0.1959799173355123
533,0.1958616308345674
534,0.1955966752032075
535,0.1953331340607752
536,0.1950626177676022
537,0.194776702221731
538,0.1944945437324937
539,0.1942127517853857
540,0.193952974455736
541,0.1938560330605372
542,0.1936268330220475
543,0.1933446650641115
544,0.1931746430433742
545,0.1928975906046694
546,0.1926733621747664
547,0.1923966084227848
548,0.1921282263042776
549,0.191968869481577
550,0.191709319123668
551,0.1915572292255706
552,0.1912837102678529
553,0.19101527905083
554,0.1907453856698129
555,0.1905299149908254
556,0.1902865443378918
557,0.1900291428584664
558,0.1897618783280393
559,0.1894992777429641
560,0.189241450405867
561,0.188981662599713
562,0.1887170775813381
563,0.1884610069510321
564,0.1882119698533415
565,0.1879537699546524
566,0.1876991505786265
567,0.1874485722600464
568,0.1871923495861211
569,0.1869313315110999
570,0.1866877029652079
571,0.1864365824090218
572,0.186178306586767
573,0.1859455784087008
574,0.1857230430204846
575,0.1854757351633687
576,0.1852305893485685
577,0.1849893462121335
578,0.1847567195979698
579,0.1845170066850624
580,0.1842782713493074
581,0.1840456844888139
582,0.1838000319022019
583,0.1835606552493265
584,0.1833239372668223
585,0.1831273329822187
586,0.1828940773766387
587,0.1826963839781686
588,0.1824608191458709
589,0.1822687059703506
590,0.182041502633767
591,0.1817991115033546
592,0.18175691354726
593,0.1815278320224723
594,0.1812959777135645
595,0.1811016308633671
596,0.1808881877086926
597,0.1806509394937188
598,0.1804151284648383
599,0.1801940165637094
600,0.1799561881734994
601,0.1797554454360492
602,0.1795265789247739
603,0.1793423116349675
604,0.1791312288692889
605,0.1789514919212041
606,0.1787372269943315
607,0.1785055143362713
608,0.1783417029725503
609,0.1781128967954288
610,0.1778857598547955
611,0.177680057278289
612,0.1774639622119765
613,0.1772341345471692
614,0.1770457319043965
615,0.1768240309764262
616,0.1766253884458344
617,0.1764050366522154
618,0.1761989487062286
619,0.1760842191287132
620,0.1759052563368292
621,0.1757090415432073
622,0.1754867849473543
623,0.175321634764641
624,0.1750998002832152
625,0.1748872141293664
626,0.1746772775920327
627,0.174502486222994
628,0.1742821353164987
629,0.174074590857333
630,0.1738645999082614
631,0.1736445266614871
632,0.1734300361434768
633,0.173232988905327
634,0.1730275084978526
635,0.1728764213588952
636,0.1727566513022679
637,0.1725500104507687
638,0.1723514261114248
639,0.1721406788492218
640,0.1719256345935887
641,0.1717182475404459
642,0.171508495586286
643,0.1713163386200151
644,0.1711097838710806
645,0.170899950819093
646,0.1707205564810016
647,0.1705096794733238
648,0.1703022022928454
649,0.170101470018212
650,0.1698971627743442
651,0.1696987727954156
652,0.1694941895625256
653,0.1692887518224424
654,0.1690820083580995
655,0.1688777485480791
656,0.1686754709180747
657,0.1684765255607817
658,0.1682991712567478
659,0.1680957290071053
660,0.1679306194493876
661,0.1677289613572337
662,0.1675314338790297
663,0.1673360751067919
664,0.1671374230287169
665,0.1669378034479619
666,0.1667488401885607
667,0.1665498495036252
668,0.1663537585440213
669,0.16616211307111567
670,0.1659667482647785
671,0.165798334179209
672,0.165605619848369
673,0.1654132239664085
674,0.1652253796791276
675,0.1650343471764829
676,0.1648468951978898
677,0.1646609561290047
678,0.16446682124953077
679,0.1642743950991214
680,0.16408513129204566
681,0.1638993818235889
682,0.1637076300229695
683,0.1635218978025716
684,0.1633534527990875
685,0.1631881227872632
686,0.1630008046578288
687,0.1628175811548847
688,0.1626325870298777
689,0.1624474517379948
690,0.1622646242030972
691,0.1620794210965172
692,0.1618996433676066
693,0.1617155884502974
694,0.1616472994515636
695,0.161473160094817
696,0.1612880692786455
697,0.16110241107316486
698,0.1609177545740655
699,0.1607462227790849
700,0.1605786021397257
701,0.1603994498699068
702,0.160216496143177
703,0.1600337169999854
704,0.1598513590067578
705,0.1596925600215126
706,0.1595204888833634
707,0.1593540520892779
708,0.1591793864863028
709,0.1590017510022916
710,0.1588303364873056
711,0.1586542025493672
712,0.1584828365232318
713,0.1583054026593565
714,0.1581365256440041
715,0.1579975763319666
716,0.15783790638867906
717,0.157661169324666
718,0.1574955068927655
719,0.1573482507311844
720,0.1571727639533456
721,0.1570000185903176
722,0.15683517628552807
723,0.156675004973379
724,0.1565226165022184
725,0.1563501292148653
726,0.1562049497895382
727,0.1560345004460664
728,0.15587715435760846
729,0.15570823095780756
730,0.1555509057079423
731,0.1553915740662528
732,0.1552593046576107
733,0.1551179729697154
734,0.1549633699179194
735,0.1547939174920797
736,0.1546373958638568
737,0.1544708687959609
738,0.1543080141799811
739,0.1541473684894748
740,0.1539837035469909
741,0.1538484449090603
742,0.1536862313125596
743,0.1535198060861607
744,0.1533537077371836
745,0.1531920843189672
746,0.1530341508915988
747,0.1528695808160661
748,0.1527051648770319
749,0.15254110225205847
750,0.1523837753540738
751,0.1522417269817259
752,0.1520829650769608
753,0.1519499789718846
754,0.151802285322848
755,0.1516597267704867
756,0.1514987256139222
757,0.1513376377790081
758,0.1511768256100862
759,0.1510274643939609
760,0.1508679109888803
761,0.15072321965436036
762,0.1505747694400871
763,0.1504490660957163
764,0.1502917383061666
765,0.1501493236123641
766,0.14999296471282636
767,0.1498364769260166
768,0.1496793731558826
769,0.1495225969866842
770,0.1493666660097942
771,0.14921070292247957
772,0.1490553546683522
773,0.1489000053412617
