doc_id,Gender,judgement,GT_score,InferredGender
107,0,0.3581793520029767,8765.0,0
19,0,0.3430672155264991,18135.0,1
13,0,0.341097903809559,19923.0,0
24,0,0.3094656596943555,17263.0,0
16,0,0.30792687143686426,18992.0,1
47,0,0.2776871555557861,13932.0,1
116,0,0.26672479777578495,8290.0,1
7,0,0.2662111607020284,26394.0,0
33,0,0.2641941455041532,15991.0,1
11,0,0.2620116252910528,21606.0,1
61,0,0.26005672988545364,12478.0,1
75,0,0.2597879093774937,11098.0,0
8,0,0.2569369310532304,26218.0,1
105,0,0.2511028262892872,8875.0,1
247,0,0.2494960629422194,4037.0,1
62,0,0.24835793890471308,12417.0,1
58,0,0.2480365862352995,12558.0,1
196,0,0.24741963366880818,5458.0,0
54,0,0.2473671015073546,12924.0,1
214,0,0.2466430313843921,4915.0,0
14,0,0.2451711915996953,19364.0,1
346,0,0.24301925283944914,2099.0,1
53,0,0.24081851425127138,12925.0,0
201,0,0.23335189336792467,5317.0,1
225,0,0.22993649463862362,4618.0,0
93,0,0.22958836258009227,9578.0,0
37,0,0.22759432470759844,15428.0,1
22,0,0.22577229963080628,17658.0,0
2,0,0.2182081488218108,26946.0,1
362,0,0.21717991778773008,1953.0,0
240,0,0.21671230509495065,4231.0,1
96,0,0.21377996198655197,9377.0,1
18,0,0.21369962381919858,18679.0,1
51,0,0.2134719990116973,13570.0,1
82,0,0.21231945866285004,10061.0,0
59,0,0.21029864140123844,12517.0,1
104,0,0.20854356479724073,8890.0,0
27,0,0.20744663646019312,16827.0,1
3,0,0.2067771517322482,26931.0,1
43,0,0.20585326280768423,14593.0,1
5,0,0.20345548086485943,26397.0,0
15,0,0.20247803316205987,19172.0,0
279,0,0.19942898486636754,3300.0,0
128,0,0.19763476579547518,7674.0,0
78,0,0.19672529318225213,10689.0,1
86,0,0.1967119034876932,9743.0,1
113,0,0.19644410959651526,8356.0,1
57,0,0.19485073594400637,12670.0,1
69,0,0.19483631963266546,11713.0,0
44,0,0.1946498905256229,14508.0,1
123,0,0.19415344521016165,8138.0,0
147,0,0.1928546448379485,6602.0,0
17,0,0.19122110210176294,18715.0,0
140,0,0.18427565268943125,6975.0,0
88,0,0.18394193694224079,9654.0,1
87,1,0.18313372658818844,9693.0,0
223,0,0.18293770985032343,4684.0,1
99,0,0.18289754076664672,9032.0,1
110,0,0.18174602703458148,8486.0,1
189,0,0.180755189637223,5692.0,1
202,0,0.18044620004558634,5285.0,0
83,0,0.18039366788413275,9988.0,1
146,0,0.17993739165234823,6636.0,0
36,0,0.1792946863135211,15525.0,0
80,0,0.17891977486587196,10457.0,0
25,0,0.1741262642137864,17105.0,0
38,0,0.17372457337701946,15213.0,0
310,0,0.17256449863091378,2668.0,1
39,0,0.17151527377480125,15092.0,0
12,0,0.1711135829380343,20445.0,0
181,0,0.1686413181251566,5887.0,1
10,0,0.16724396121051274,23848.0,0
153,0,0.16663286394132187,6478.0,1
131,0,0.1665123566902918,7583.0,1
179,0,0.16599015860249478,5919.0,1
114,0,0.16536084295822656,8320.0,1
267,0,0.1643421995549683,3563.0,0
155,0,0.16324424460113865,6458.0,0
45,0,0.16317832274512614,14192.0,1
1,0,0.16267910198271046,32292.0,1
252,0,0.16250781140039924,3820.0,0
164,0,0.1612090110281861,6226.0,0
108,0,0.16083409958053696,8667.0,0
55,0,0.16083409958053696,12790.0,0
135,0,0.16027173240906323,7205.0,0
145,0,0.15941479195729374,6774.0,0
49,0,0.15737955838434123,13856.0,0
48,0,0.15677804874597281,13859.0,1
6,0,0.15554517022977218,26395.0,0
26,0,0.1554514423678599,16933.0,0
21,0,0.15492924428006286,17911.0,0
272,0,0.15293900847130548,3458.0,1
9,0,0.15060437293753876,26126.0,0
157,0,0.1505154737561449,6424.0,1
187,0,0.15002005505746568,5710.0,1
166,0,0.14930937462906205,6206.0,0
141,0,0.14844007109951568,6936.0,1
68,0,0.14807854934642545,11775.0,1
174,0,0.14778294944934767,6000.0,0
176,0,0.14747601309127503,5971.0,1
29,0,0.1460433157734729,16712.0,1
126,0,0.14572093648727732,7839.0,0
149,0,0.14566737770904176,6529.0,0
35,0,0.14554789707479368,15530.0,1
73,0,0.1445560330606532,11344.0,0
56,0,0.14415434222388623,12713.0,0
127,0,0.1432047005269865,7787.0,1
20,0,0.14262894366095388,17949.0,1
40,0,0.14182556198742,15063.0,1
46,0,0.14120860942092864,13980.0,0
357,0,0.13793296293451704,2015.0,1
173,1,0.13760678158458503,6005.0,0
30,0,0.13747391125577807,16652.0,1
300,0,0.13479977440773486,2902.0,1
308,0,0.13237623969257428,2734.0,1
177,0,0.13172014465918827,5957.0,1
98,0,0.13142557137889252,9122.0,1
290,1,0.13133081690019824,3084.0,0
203,0,0.13072828064504782,5263.0,0
241,0,0.13047387644842875,4219.0,0
94,0,0.1294438965841756,9563.0,1
103,0,0.12889389249047878,8894.0,0
119,0,0.1279030550931203,8208.0,0
89,0,0.12759509211826564,9637.0,0
60,0,0.12739527331666417,12480.0,1
91,0,0.12728712914341098,9618.0,0
254,1,0.1270327249467919,3786.0,0
50,0,0.12691324431254383,13757.0,1
31,0,0.12671239889416036,16537.0,1
41,0,0.1256803657963432,14979.0,0
109,0,0.12510460893031058,8620.0,0
238,1,0.1249707119847216,4258.0,0
232,1,0.12365852191794957,4435.0,0
386,0,0.12324827006714219,1594.0,1
52,0,0.12316310321927033,13198.0,0
234,0,0.12047660329345027,4373.0,1
363,0,0.11837339463092125,1948.0,0
353,0,0.11824052430211426,2049.0,1
122,0,0.11679443728975326,8145.0,1
97,0,0.11585715867063039,9169.0,1
115,0,0.11544207813930454,8315.0,1
4,0,0.11516945556760812,26710.0,0
341,0,0.11462428015442976,2185.0,0
186,0,0.11408869237207382,5757.0,0
106,0,0.11407632929429692,8868.0,1
151,0,0.11336564886589333,6502.0,0
180,0,0.11336564886589333,5904.0,0
142,0,0.11316480344750984,6901.0,0
235,0,0.11295056833456747,4371.0,0
170,0,0.1127898919998607,6177.0,0
130,0,0.11249531871956495,7615.0,0
90,0,0.11209465449957999,9621.0,1
200,0,0.1120802381882391,5328.0,0
100,0,0.1113170255983819,8966.0,0
72,0,0.11095653046207364,11451.0,1
236,0,0.11033957789558232,4368.0,0
351,0,0.11012534278263995,2062.0,0
259,0,0.10999144583705098,3747.0,0
74,0,0.10989874459192069,11318.0,1
143,0,0.10881315271586793,6814.0,0
118,0,0.10792943287498065,8214.0,0
65,0,0.10787587409674507,12079.0,0
239,1,0.10776875654027387,4253.0,0
233,1,0.1075277420382137,4433.0,0
23,0,0.10747418325997812,17623.0,0
385,0,0.10532327111651396,1598.0,1
34,0,0.10505064854481755,15581.0,0
193,0,0.10410480891165423,5550.0,1
377,0,0.10394310596016544,1734.0,0
531,0,0.10382362532591737,531.0,1
169,1,0.10300202527730612,6184.0,0
271,0,0.09951111706117013,3463.0,0
154,0,0.09931027164278666,6477.0,0
255,0,0.09927010255910998,3781.0,0
162,0,0.09896316620103732,6327.0,1
190,0,0.09886943833912504,5684.0,1
354,1,0.09846672088557608,2032.0,0
171,0,0.09845333119101718,6059.0,0
199,0,0.0984409681132403,5357.0,1
167,0,0.09817214760528031,6195.0,0
137,0,0.09811961544382673,7083.0,1
195,0,0.09809180943792693,5470.0,0
191,0,0.09794554941456106,5564.0,1
228,0,0.09727606468661615,4496.0,1
148,0,0.09715453081880406,6540.0,0
227,0,0.09708758234600956,4516.0,0
273,0,0.09698046478953838,3453.0,0
101,0,0.09653860486909474,8940.0,0
160,0,0.09643251392940556,6333.0,1
102,0,0.09635114914527017,8914.0,0
77,0,0.09628420067247567,10831.0,0
71,0,0.09627183759469879,11507.0,1
64,0,0.09568269103410726,12142.0,1
288,1,0.09561471594453076,3103.0,0
139,0,0.09556115716629518,7006.0,0
138,0,0.09534794867013481,7024.0,1
152,0,0.09527997358055831,6492.0,0
124,0,0.09481133427099687,8071.0,0
224,0,0.09470421671452568,4632.0,0
125,0,0.09433033188365855,8042.0,1
270,0,0.09395439381922739,3476.0,0
70,0,0.0923208510830418,11517.0,0
63,0,0.09195932932995156,12377.0,0
165,0,0.09186662808482128,6215.0,1
28,0,0.09100866101626978,16742.0,0
253,1,0.09083459498700411,3814.0,0
192,0,0.09039273506656047,5559.0,0
42,0,0.09039273506656047,14607.0,0
32,0,0.08925461102905413,16320.0,0
276,0,0.08723759583117897,3324.0,1
261,0,0.08547015614940441,3705.0,1
269,0,0.08512202409087305,3490.0,1
265,0,0.08510863439631415,3571.0,1
205,0,0.08496134775616627,5199.0,1
323,0,0.0848274508105773,2481.0,1
285,0,0.0840364322148203,3130.0,0
438,0,0.08394753303342645,1100.0,1
222,0,0.08393034127513112,4764.0,1
230,0,0.08339475349277518,4485.0,1
215,1,0.08305518244828426,4875.0,0
291,0,0.08292611418321374,3082.0,1
384,0,0.08272424214804827,1602.0,0
282,0,0.08214848528201564,3141.0,0
619,0,0.08206814711466226,300.0,0
204,0,0.0817601841398076,5216.0,0
344,0,0.08161392411644172,2169.0,1
161,0,0.08135849330304065,6328.0,0
183,0,0.0809835818553915,5802.0,0
198,0,0.08082393213746673,5368.0,1
95,0,0.08058291763540656,9405.0,1
159,0,0.08042121468391777,6361.0,0
381,0,0.07987326382378496,1698.0,1
219,0,0.07949835237613581,4800.0,1
158,0,0.07933767604142904,6411.0,1
79,0,0.07893495858788008,10571.0,0
217,0,0.07842615019464194,4833.0,0
76,0,0.07779683455037373,10902.0,0
268,1,0.07754243035375466,3534.0,0
84,0,0.07744870249184238,9919.0,0
296,1,0.07703362196051654,2973.0,0
307,1,0.0765649826509551,2775.0,0
81,0,0.07633735784345383,10380.0,0
129,0,0.07632396814889493,7645.0,0
120,0,0.07629718875977713,8184.0,0
134,0,0.07613651242507036,7316.0,0
144,0,0.07548041739168435,6808.0,0
211,0,0.07541346891888985,4996.0,0
92,0,0.0751467016444939,9592.0,1
66,0,0.07238739794857886,11931.0,0
525,0,0.07158884495556342,559.0,1
248,0,0.07106664686776638,3927.0,1
328,0,0.07095952931129519,2421.0,1
449,0,0.07083902206026511,1005.0,1
67,0,0.07067351704503988,11890.0,0
277,0,0.06884395757098928,3318.0,1
209,0,0.0687234503199592,5109.0,1
295,0,0.06836192856686894,2991.0,1
396,1,0.06824039469905686,1506.0,0
332,0,0.0664873713286232,2383.0,1
262,0,0.06628652591023973,3673.0,1
513,0,0.0657509381278838,611.0,1
226,0,0.0650134783103624,4541.0,0
297,0,0.0649733092266857,2962.0,0
185,0,0.06488060798155541,5765.0,1
218,0,0.06462517716815436,4814.0,0
337,1,0.06398247182932724,2245.0,0
397,1,0.0635807809925603,1505.0,0
284,0,0.06342010465785353,3130.0,0
408,0,0.06319247985035224,1319.0,0
670,0,0.06292951463969274,200.0,1
298,0,0.06269706115167302,2944.0,0
281,0,0.06264350237343742,3247.0,0
85,0,0.06212130428564039,9904.0,0
393,0,0.06151876803048997,1533.0,0
132,0,0.061451819557695485,7470.0,0
111,0,0.06066182757872049,8384.0,0
