Position,NDCG
1,0.4370250348022547
2,0.4498262527782488
3,0.5131704922132633
4,0.5185934472643244
5,0.499058217409751
6,0.4865910126514216
7,0.4728491164130997
8,0.487927431723549
9,0.4856983125999558
10,0.48797370879070623
11,0.492286847486185
12,0.4968019205873924
13,0.49465369308363805
14,0.4876529161833655
15,0.4887543255042133
16,0.4817440198408558
17,0.47630250345801495
18,0.47253026318742025
19,0.46954170212208446
20,0.4800597478526864
21,0.48787336467567055
22,0.4953639687382008
23,0.502347494659133
24,0.5065906925376253
25,0.5066215617302913
26,0.5071395673156157
27,0.5095701020165316
28,0.5105203432729671
29,0.5112104677842679
30,0.5124168161854641
31,0.5130488784715176
32,0.5087749376808971
33,0.5089616031043391
34,0.5066133789787831
35,0.5053518330044978
36,0.5042101070570747
37,0.5014243062449544
38,0.49585532810262
39,0.49218714748105796
40,0.4874758255216603
41,0.48263032811180046
42,0.47826405884648604
43,0.48264846355469165
44,0.4873969815526951
45,0.48877087658847335
46,0.49156309379349605
47,0.493648187293373
48,0.4961816063707819
49,0.4955642795248256
50,0.497072414020244
51,0.4982724658187715
52,0.4984277101432871
53,0.49813502583767216
54,0.4974155643008369
55,0.49490467302887897
56,0.4934348389966338
57,0.4920758225786905
58,0.49014349289918524
59,0.4876893677296977
60,0.48474877777523645
61,0.48188645005513686
62,0.4788182220009573
63,0.47674739401104393
64,0.4797536644022121
65,0.4811533518697545
66,0.4833509391736296
67,0.4832963058773407
68,0.48478957519364935
69,0.4846640494819553
70,0.486400469290694
71,0.48769180749018215
72,0.48983459239943533
73,0.4903031576929394
74,0.48977578968517804
75,0.49070391727287405
76,0.4919184877750768
77,0.49298201998264296
78,0.4922184280860736
79,0.4918273634422065
80,0.49006425648644225
81,0.4889043707977341
82,0.488210660697843
83,0.4862165231837474
84,0.4848773895602099
85,0.48320229170100454
86,0.48186052168102894
87,0.47995707454705516
88,0.47882663295531425
89,0.47659500822184525
90,0.47434995198610774
91,0.47195779380551456
92,0.4693784088884051
93,0.46710733812842786
94,0.4646679384275606
95,0.4657820445776362
96,0.46766634052949246
97,0.4683243402992465
98,0.4683124132987248
99,0.4694407867274606
100,0.4702231708834284
101,0.4710008890213213
102,0.4724578534124128
103,0.4738747529858055
104,0.474898278234292
105,0.4748967816386084
106,0.4754999936436343
107,0.4765088729094138
108,0.47677092964651757
109,0.4774973233398324
110,0.47814539003673884
111,0.4779594513833289
112,0.4780413906119611
113,0.47730408408181857
114,0.4769252117755017
115,0.476903887195719
116,0.4773105328420502
117,0.47770434675410667
118,0.4775384365083769
119,0.4772286764670805
120,0.47661242866165116
121,0.4764295036771187
122,0.47596345199620704
123,0.47517974944691604
124,0.47461418216040013
125,0.47439518054486685
126,0.4745024079099222
127,0.4741038585278861
128,0.47380802432265706
129,0.4730899411452801
130,0.472342592147231
131,0.47110838470955213
132,0.47008561285464123
133,0.46933288322209044
134,0.4678979329055543
135,0.46664155867924395
136,0.4654128665099816
137,0.4640892685112839
138,0.4623512829996105
139,0.46098938045412585
140,0.45910543639806994
141,0.457481427690429
142,0.4559591319856166
143,0.4545191030142408
144,0.4530549918335892
145,0.4510636821026423
146,0.449261928522
147,0.4472977964429993
148,0.4500202976984941
149,0.4515138336084729
150,0.45347850948824103
151,0.4546692264516718
152,0.45599920133457394
153,0.4566672969314447
154,0.4567919616511485
155,0.457187186203399
156,0.4580376382960521
157,0.4578312221510838
158,0.4583160487584197
159,0.458944449098255
160,0.45884304023530115
161,0.458600981432249
162,0.4591597885770182
163,0.4586129717937355
164,0.458546328070997
165,0.4592856509856694
166,0.459670679775917
167,0.45951423638353933
168,0.45931900840516504
169,0.45967742822132074
170,0.4595385044582308
171,0.45976802962157887
172,0.45947235185906804
173,0.45923842870268844
174,0.45921174528203357
175,0.45909308527257775
176,0.45842510635798
177,0.4583206195065049
178,0.45806423353036496
179,0.45778174105262415
180,0.4574073301640693
181,0.4571069530350632
182,0.45610746323864254
183,0.455177688187573
184,0.4540989480802658
185,0.4531083676063357
186,0.4523330803043421
187,0.4515739025360137
188,0.450994019404713
189,0.4498005232947604
190,0.4488063815382642
191,0.44766895719917194
192,0.44666168699750675
193,0.44524247829942715
194,0.44667158838233767
195,0.44764904807032585
196,0.44789214691743406
197,0.44883987996376656
198,0.4495950308967106
199,0.4504838104863262
200,0.4512771050558447
201,0.4514242319058976
202,0.4509675460841742
203,0.4506667229205218
204,0.45155725384634166
205,0.45218196107223413
206,0.4523599266518553
207,0.4530299654133574
208,0.4536986847192149
209,0.4542345810129035
210,0.4541933285440154
211,0.4538998531099941
212,0.45360466502089014
213,0.453961865152032
214,0.4540750506746417
215,0.45431141480408127
216,0.4548129111841122
217,0.4543701698535338
218,0.454487891533692
219,0.4547581117524482
220,0.4550458345009861
221,0.45499984004608307
222,0.455369744254124
223,0.45513741118679724
224,0.4547951567079624
225,0.45484281223062095
226,0.4550314134192144
227,0.45475841822730767
228,0.45422232801171836
229,0.4540032842210067
230,0.4537933698484764
231,0.45374961401926417
232,0.4536540127580983
