Position,Group 0,Group 1
1,1.8133240804996529,0.0
2,0.9066620402498264,1.1147610921501707
3,0.6044413601665509,1.4863481228668942
4,0.4533310201249132,1.672141638225256
5,0.7253296321998612,1.3377133105802048
6,0.9066620402498264,1.1147610921501707
7,0.7771388916427083,1.2740126767430522
8,0.6799965301873698,1.3934513651877134
9,0.8059218135554013,1.238623435722412
10,0.9066620402498264,1.1147610921501707
11,0.8242382184089332,1.216103009618368
12,0.7555517002081887,1.3005546075085326
13,0.8369188063844553,1.2005119453924915
14,0.9066620402498264,1.1147610921501707
15,0.9671061762664815,1.040443686006826
16,0.9066620402498264,1.1147610921501707
17,0.9599951014409928,1.0491869102589841
18,0.9066620402498264,1.1147610921501707
19,0.8589429854998356,1.173432728579127
20,0.8159958362248438,1.2262372013651879
21,0.7771388916427083,1.2740126767430522
22,0.8242382184089332,1.216103009618368
23,0.8672419515433123,1.1632289657219173
24,0.9066620402498264,1.1147610921501707
25,0.9429285218598196,1.0701706484641638
26,0.9764052741151977,1.02901023890785
27,0.9402421158146348,1.0734736442927568
28,0.9714236145533854,1.03513529985373
29,1.0004546651032569,0.9994409791691186
30,1.0275503122831366,0.9661262798634813
31,0.9944035280159387,1.0068809864582187
32,1.0199947952810549,0.9754159556313994
33,1.0440350766513153,0.9458578963698419
34,1.0666612238233253,0.9180385464766111
35,1.0361851888569444,0.9555095075572891
36,1.0577723802914643,0.928967576791809
37,1.029183937580884,0.9641177013190666
38,1.0498192044997992,0.9387461828633016
39,1.0229007633587786,0.9718430034129694
40,0.9973282442748093,1.0032849829351536
41,0.9730031651461553,1.033193207358695
42,0.9498364231188658,1.0616772306192102
43,0.9277472039765666,1.0888364155885388
44,0.9066620402498264,1.1147610921501707
45,0.8865139949109414,1.1395335608646189
46,0.8672419515433123,1.1632289657219173
47,0.8487899951274972,1.185916055478905
48,0.8311068702290075,1.2076578498293515
49,0.8141455055304564,1.2285122240022288
50,0.7978625954198473,1.2485324232081914
51,0.782218230803772,1.2677675165629392
52,0.767175572519084,1.2862627986348123
53,0.7527005617168371,1.3040601455341618
54,0.7387616624257844,1.3211983314372393
55,0.7253296321998612,1.3377133105802048
56,0.7447581044909288,1.3138255728912727
57,0.7635048759998538,1.2907760014370397
58,0.7816052071119193,1.2685212427915735
59,0.7990919676778132,1.2470208827442586
60,0.8159958362248438,1.2262372013651879
61,0.8323454795736112,1.2061349521624798
62,0.8481677150724183,1.186681162611472
63,0.863487657380787,1.1678449536811313
64,0.8783288514920194,1.1495973762798635
65,0.8927133934767523,1.1319112627986347
66,0.9066620402498264,1.1147610921501707
67,0.9201943095072866,1.098122866894198
68,0.9333285708454095,1.0819740012045775
69,0.9460821289563407,1.0662932185784242
70,0.9584712996926738,1.051060458313018
71,0.9449717039223543,1.0676585107917127
72,0.9570321535970391,1.05282992036405
73,0.9439221240957097,1.0689489924727664
74,0.931166419716038,1.0846324139839498
75,0.9187508674531576,1.0998976109215017
76,0.9066620402498264,1.1147610921501707
77,0.8948872085582703,1.1292385089313417
78,0.8834142956280361,1.1433447098976108
79,0.8722318361897065,1.1570937918520758
