doc_id,Gender,judgement
26,0,0.4131572979155145
55,0,0.3303723574151165
1,0,0.29942732665918315
40,0,0.2954708919196045
12,0,0.2938032224895939
22,0,0.28578008608291366
13,0,0.28427948971342226
47,0,0.2837057322780285
8,0,0.2772619949266829
9,0,0.2732646282565919
15,0,0.2617800118598836
2,0,0.2614994686150158
94,0,0.25463011151113035
5,0,0.2522310792740393
23,0,0.25000538452947485
3,0,0.24635163166925492
16,0,0.24634216398042222
107,1,0.2433252391205995
82,0,0.2422281238691571
68,0,0.2407369951884984
18,0,0.233851905963773
36,0,0.23311107546786
30,0,0.23236077728311427
142,0,0.23190995772090175
21,0,0.22830034004801986
45,0,0.22618185105579666
20,0,0.22226328707154885
130,0,0.22194487307135027
80,0,0.21604022565689324
66,0,0.2158983524060466
11,0,0.21568714415818938
31,0,0.21533406265948551
43,0,0.21467203484941577
25,0,0.21466256716058307
172,0,0.21337317903894887
4,0,0.21305796829557577
48,0,0.21241167260634594
87,0,0.2119356532344608
29,0,0.21184738285978486
76,0,0.2085372438094361
77,0,0.20787521599936637
144,0,0.20588913256915714
6,0,0.20502536420006287
222,0,0.2031432832653695
109,0,0.20302034539218822
83,0,0.20266726389348438
24,0,0.20223537970893726
14,0,0.20016102590405205
33,0,0.1982190776611808
280,0,0.19788172828331682
138,0,0.19781239328630623
7,0,0.19770839079079036
160,0,0.19420277561342433
115,0,0.19388436161322575
265,0,0.19251617080574826
846,0,0.19217269907752088
50,0,0.1914222588111314
73,0,0.19133398843645544
110,0,0.1912015828744415
64,0,0.1900982031909919
44,0,0.18961271613027408
42,0,0.18850933644682452
10,0,0.1872830188901937
39,0,0.1867092614547999
70,0,0.18617017151791143
105,0,0.18528746777115176
180,0,0.18479251302160124
91,0,0.182021463908141
84,0,0.1815013093489179
59,0,0.18105995747553807
19,0,0.18057447041482025
93,0,0.1791180092326668
32,0,0.1770877906151196
85,0,0.17567546462030414
34,0,0.17537598599777093
239,0,0.1734592375645723
161,0,0.17233065807145012
182,0,0.17226758750644677
141,0,0.17076699113695534
51,0,0.16999149314253703
95,0,0.1697613495170144
205,0,0.16908985401811197
219,0,0.16860436695739417
195,0,0.16794233914732443
167,1,0.164827676223993
126,1,0.16391776491046284
116,0,0.16362655847703478
88,0,0.16358242328969677
140,0,0.1617728806088395
157,0,0.16097844723675578
190,0,0.15943371567992637
56,0,0.15913423705739319
41,0,0.15834927137414218
229,0,0.15824206562180082
170,0,0.15798672218660562
163,0,0.1575359026243931
117,1,0.15650305343768167
17,0,0.156274917569257
96,0,0.15574529532120118
97,0,0.15489725907294682
136,0,0.1546765831362569
850,0,0.1546577898402353
37,0,0.15464191563775162
53,0,0.15421003145320447
137,0,0.15274410258221835
189,0,0.1525580941440337
232,0,0.15245088839169238
52,0,0.1523027507088385
61,0,0.15217034514682456
27,0,0.15213567764831926
103,0,0.15079268665051437
214,0,0.15016532633894994
132,0,0.14850712459777196
123,0,0.1468646549774339
177,0,0.1467763846027579
54,0,0.14675118479308535
134,0,0.14562886973197037
100,0,0.14519698554742325
89,0,0.14483443635988666
35,0,0.14436788467683426
147,0,0.14365225399059384
81,0,0.14360811880325586
148,0,0.14227459549428365
71,0,0.1417103057477226
159,1,0.14045678062432124
79,0,0.1397683575048513
210,0,0.138743780507245
202,1,0.13858416737846058
65,0,0.1372526518265863
46,0,0.13659062401651653
264,0,0.13654648882917855
217,1,0.13633528058132133
58,0,0.13624701020664537
63,0,0.13442799983695536
111,0,0.13403078315091352
209,1,0.13365049408543916
317,0,0.13137320422180185
60,0,0.13108319328810136
200,1,0.13099492291342538
165,0,0.13049996816387488
143,0,0.13036756260186094
99,0,0.12904350698172143
108,0,0.12874402835918825
69,0,0.1280820005491185
237,0,0.1277289190504146
279,0,0.12741050505021606
150,0,0.12669487436397564
187,0,0.12529201605799287
67,0,0.12487906725111113
253,1,0.12472571855433388
184,0,0.1244187800000659
62,0,0.12327126512927836
197,0,0.12321766225310767
204,0,0.12268804000505187
133,0,0.1226092373192086
131,0,0.12190307432180086
121,0,0.12057901870166138
270,0,0.1192108278941839
212,0,0.11849519720794349
102,0,0.11766609633735449
74,0,0.11749902327683526
158,0,0.11647444627922895
683,1,0.11625070916735733
28,0,0.11618443534552847
86,0,0.11613083246935779
98,0,0.11462076841103366
267,1,0.11423301941382452
57,0,0.11365926197843074
38,0,0.11340391854323552
192,0,0.11312017204154223
266,0,0.11286482860634703
504,0,0.11224067155160808
196,0,0.11198212485958738
344,1,0.11052566367743394
241,0,0.11051619598860124
231,1,0.11029552005191132
540,0,0.10919214036846174
242,0,0.10884852655859058
234,0,0.10870665330774393
49,0,0.10809822837384488
206,1,0.1074877956828479
113,0,0.10733846250026646
308,0,0.10676470506487268
129,0,0.10616574781980631
201,1,0.10585479375134252
72,0,0.1054154496350606
257,1,0.10514117082220001
185,0,0.10465568376148218
114,0,0.10430260226277834
294,0,0.10398418826257974
75,0,0.10394952076407446
112,0,0.10266960033127295
281,0,0.10249305958192102
374,0,0.10243945670575035
215,0,0.10222824845789313
119,0,0.10209584289587918
171,0,0.1015220854604854
106,0,0.1009924632124296
125,0,0.10034937078002526
527,0,0.09916092397872517
244,1,0.09809646846869022
122,0,0.09724097228870104
176,0,0.09490180735978794
166,0,0.09476940179777399
78,0,0.09438165280056483
191,1,0.09436592067972494
139,0,0.09358721942848114
419,0,0.09304812949159265
290,0,0.09247437205619888
325,0,0.09195421749697576
118,0,0.09122285468989544
268,1,0.09101791087404543
145,0,0.08983572850475258
323,0,0.08956144969189199
135,0,0.08928090644702419
186,0,0.08877648400864098
198,0,0.08758483395051543
162,0,0.08754069876317745
120,0,0.08705521170245964
156,0,0.08647198657823317
207,0,0.08604010239368604
330,0,0.08554514764413554
326,1,0.0837797401506162
276,0,0.0835149290265883
153,0,0.08321545040405512
128,0,0.08260702547015605
303,0,0.0825092874066474
259,0,0.07919914835629865
291,1,0.07758307404536077
154,0,0.07638396405550044
181,0,0.07602141486796388
314,0,0.07553592780724606
194,0,0.07531525187055614
104,0,0.07430961025061524
245,1,0.0728007416920187
168,0,0.07250006756975794
376,1,0.07246339231415473
454,0,0.07227939163306801
271,0,0.07213751838222136
233,0,0.07180337226118289
284,0,0.07177496919468482
149,0,0.07156376094682759
213,0,0.0709994712002665
258,0,0.06985195632947894
101,0,0.06963128039278904
295,0,0.06895978489388659
227,0,0.06879271183336735
327,0,0.0687044414586914
151,0,0.06823788977563898
333,1,0.06768933214991778
300,0,0.06751279140056585
305,1,0.06681609609199082
164,0,0.06593339234523116
152,0,0.06587978946906048
216,0,0.06583565428172249
448,0,0.06544790528451333
315,0,0.06469760709976763
188,0,0.06415851716287914
224,0,0.06367303010216131
310,1,0.06329274103668696
499,0,0.06279032635540166
339,0,0.06269258829189299
146,0,0.06248138004403578
382,0,0.061898154919809295
211,0,0.061863487421304014
90,0,0.061132124614223696
238,0,0.06071597255051645
124,0,0.06016115049278806
399,0,0.05919017637135243
208,0,0.05815613168491343
230,0,0.057989058624394206
289,1,0.057680112313028324
331,1,0.05758983418125445
127,0,0.0572040929411432
351,0,0.0569644816267879
269,1,0.05662832774865151
155,0,0.056179515943536894
246,0,0.05559629081931042
