iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
154,4879.316301550921,nan,nan,4879.3163015509,[0.00928485 0.02647828 0.01841428]
155,4879.315547256385,nan,nan,4879.315547256105,[0.00928485 0.0265604  0.01844099]
156,4879.314804221083,nan,nan,4879.31480422116,[0.00928485 0.02664195 0.01846741]
157,4879.314072271911,nan,nan,4879.314072271861,[0.00928485 0.02672291 0.01849352]
158,4879.313351238479,nan,nan,4879.313351238199,[0.00928485 0.02680331 0.01851934]
159,4879.31264095308,nan,nan,4879.312640952441,[0.00928485 0.02688313 0.01854486]
160,4879.311941250627,nan,nan,4879.311941250437,[0.00928485 0.02696239 0.01857009]
161,4879.3112519686365,nan,nan,4879.311251968291,[0.00928485 0.02704109 0.01859503]
162,4879.31057294716,nan,nan,4879.310572947177,[0.00928485 0.02711923 0.01861969]
163,4879.309904028771,nan,nan,4879.309904028456,[0.00928485 0.02719682 0.01864406]
164,4879.309245058494,nan,nan,4879.309245058277,[0.00928485 0.02727386 0.01866816]
165,4879.308595883795,nan,nan,4879.308595883813,[0.00928485 0.02735036 0.01869197]
166,4879.307956354529,nan,nan,4879.307956354278,[0.00928485 0.02742632 0.01871551]
167,4879.3073263228935,nan,nan,4879.307326322452,[0.00928485 0.02750174 0.01873878]
168,4879.306705643411,nan,nan,4879.306705643204,[0.00928485 0.02757663 0.01876178]
169,4879.3060941728745,nan,nan,4879.30609417342,[0.00928485 0.027651   0.01878451]
170,4879.305491770323,nan,nan,4879.305491770348,[0.00928485 0.02772484 0.01880698]
171,4879.304898296998,nan,nan,4879.304898297216,[0.00928485 0.02779815 0.01882918]
172,4879.304313616312,nan,nan,4879.304313616304,[0.00928485 0.02787096 0.01885113]
173,4879.303737593815,nan,nan,4879.303737594122,[0.00928485 0.02794325 0.01887281]
174,4879.303170097157,nan,nan,4879.303170097257,[0.00928485 0.02801503 0.01889425]
175,4879.302610996061,nan,nan,4879.302610995897,[0.00928485 0.0280863  0.01891543]
176,4879.302060162281,nan,nan,4879.302060162721,[0.00928485 0.02815708 0.01893636]
177,4879.301517469577,nan,nan,4879.301517469875,[0.00928485 0.02822735 0.01895704]
178,4879.30098279368,nan,nan,4879.300982793349,[0.00928485 0.02829714 0.01897748]
179,4879.300456012263,nan,nan,4879.3004560119225,[0.00928485 0.02836643 0.01899768]
180,4879.299937004906,nan,nan,4879.299937004673,[0.00928485 0.02843524 0.01901763]
181,4879.299425653068,nan,nan,4879.299425652657,[0.00928485 0.02850356 0.01903735]
182,4879.298921840063,nan,nan,4879.298921839654,[0.00928485 0.0285714  0.01905683]
183,4879.2984254510175,nan,nan,4879.298425451378,[0.00928485 0.02863877 0.01907608]
184,4879.297936372855,nan,nan,4879.297936373259,[0.00928485 0.02870567 0.01909509]
185,4879.297454494257,nan,nan,4879.29745449453,[0.00928485 0.02877209 0.01911388]
186,4879.296979705647,nan,nan,4879.296979705594,[0.00928485 0.02883805 0.01913244]
187,4879.296511899151,nan,nan,4879.296511899222,[0.00928485 0.02890355 0.01915078]
188,4879.296050968571,nan,nan,4879.296050968975,[0.00928485 0.02896859 0.01916889]
189,4879.295596809373,nan,nan,4879.295596809419,[0.00928485 0.02903318 0.01918678]
190,4879.295149318644,nan,nan,4879.295149318752,[0.00928485 0.02909731 0.01920446]
191,4879.294708395073,nan,nan,4879.2947083953695,[0.00928485 0.029161   0.01922192]
192,4879.294273938926,nan,nan,4879.294273938825,[0.00928485 0.02922424 0.01923916]
193,4879.293845852025,nan,nan,4879.293845852206,[0.00928485 0.02928704 0.01925619]
194,4879.293424037707,nan,nan,4879.293424037714,[0.00928485 0.0293494  0.01927302]
195,4879.293008400828,nan,nan,4879.29300840078,[0.00928485 0.02941132 0.01928963]
196,4879.292598847708,nan,nan,4879.292598847794,[0.00928485 0.02947281 0.01930604]
197,4879.292195286134,nan,nan,4879.292195286369,[0.00928485 0.02953387 0.01932224]
198,4879.291797625317,nan,nan,4879.291797625063,[0.00928485 0.02959451 0.01933825]
199,4879.291405775885,nan,nan,4879.291405775994,[0.00928485 0.02965473 0.01935405]
200,4879.291019649845,nan,nan,4879.291019649825,[0.00928485 0.02971452 0.01936966]
201,4879.290639160582,nan,nan,4879.290639160573,[0.00928485 0.0297739  0.01938507]
202,4879.290264222813,nan,nan,4879.290264223055,[0.00928485 0.02983286 0.01940028]
203,4879.289894752585,nan,nan,4879.28989475275,[0.00928485 0.02989141 0.01941531]
204,4879.289530667243,nan,nan,4879.289530667344,[0.00928485 0.02994956 0.01943014]
205,4879.289171885417,nan,nan,4879.289171885699,[0.00928485 0.0300073  0.01944478]
206,4879.288818326995,nan,nan,4879.288818326699,[0.00928485 0.03006464 0.01945924]
207,4879.28846991311,nan,nan,4879.288469912959,[0.00928485 0.03012158 0.01947352]
208,4879.288126566116,nan,nan,4879.288126566096,[0.00928485 0.03017813 0.01948761]
209,4879.2877882095645,nan,nan,4879.287788209667,[0.00928485 0.03023428 0.01950152]
210,4879.287454768195,nan,nan,4879.287454768267,[0.00928485 0.03029004 0.01951525]
211,4879.287126167914,nan,nan,4879.287126167678,[0.00928485 0.03034542 0.0195288 ]
212,4879.286802335766,nan,nan,4879.286802335824,[0.00928485 0.03040041 0.01954217]
213,4879.286483199938,nan,nan,4879.2864831995485,[0.00928485 0.03045502 0.01955538]
214,4879.286168689708,nan,nan,4879.286168689913,[0.00928485 0.03050925 0.01956841]
215,4879.285858735469,nan,nan,4879.285858734898,[0.00928485 0.03056311 0.01958127]
216,4879.285553268673,nan,nan,4879.285553268759,[0.00928485 0.03061659 0.01959396]
217,4879.285252221838,nan,nan,4879.285252222319,[0.00928485 0.0306697  0.01960648]
218,4879.284955528523,nan,nan,4879.28495552889,[0.00928485 0.03072245 0.01961884]
219,4879.284663123315,nan,nan,4879.284663123027,[0.00928485 0.03077483 0.01963103]
220,4879.284374941808,nan,nan,4879.284374941658,[0.00928485 0.03082685 0.01964306]
221,4879.284090920592,nan,nan,4879.284090920738,[0.00928485 0.0308785  0.01965493]
222,4879.283810997234,nan,nan,4879.283810997645,[0.00928485 0.0309298  0.01966664]
223,4879.283535110265,nan,nan,4879.28353511073,[0.00928485 0.03098075 0.01967819]
224,4879.2832631991605,nan,nan,4879.283263199293,[0.00928485 0.03103134 0.01968959]
225,4879.282995204332,nan,nan,4879.282995204172,[0.00928485 0.03108159 0.01970084]
226,4879.282731067109,nan,nan,4879.282731067004,[0.00928485 0.03113149 0.01971193]
227,4879.282470729724,nan,nan,4879.282470729486,[0.00928485 0.03118104 0.01972286]
228,4879.282214135299,nan,nan,4879.282214134684,[0.00928485 0.03123025 0.01973365]
229,4879.281961227831,nan,nan,4879.281961227658,[0.00928485 0.03127913 0.01974429]
230,4879.281711952182,nan,nan,4879.281711951886,[0.00928485 0.03132766 0.01975479]
231,4879.281466254058,nan,nan,4879.281466254148,[0.00928485 0.03137586 0.01976513]
232,4879.281224080003,nan,nan,4879.281224079576,[0.00928485 0.03142373 0.01977534]
233,4879.2809853773815,nan,nan,4879.280985377067,[0.00928485 0.03147127 0.0197854 ]
234,4879.280750094365,nan,nan,4879.2807500946,[0.00928485 0.03151849 0.01979532]
235,4879.280518179928,nan,nan,4879.280518180139,[0.00928485 0.03156537 0.0198051 ]
236,4879.280289583823,nan,nan,4879.2802895837685,[0.00928485 0.03161194 0.01981474]
237,4879.2800642565735,nan,nan,4879.280064256649,[0.00928485 0.03165819 0.01982425]
238,4879.279842149467,nan,nan,4879.279842149379,[0.00928485 0.03170412 0.01983362]
239,4879.279623214536,nan,nan,4879.279623214855,[0.00928485 0.03174973 0.01984285]
240,4879.279407404547,nan,nan,4879.279407404488,[0.00928485 0.03179503 0.01985196]
241,4879.2791946729985,nan,nan,4879.27919467327,[0.00928485 0.03184002 0.01986093]
242,4879.278984974088,nan,nan,4879.278984973969,[0.00928485 0.0318847  0.01986977]
243,4879.278778262729,nan,nan,4879.278778262668,[0.00928485 0.03192907 0.01987849]
244,4879.2785744945195,nan,nan,4879.27857449455,[0.00928485 0.03197314 0.01988707]
245,4879.278373625735,nan,nan,4879.278373625906,[0.00928485 0.03201691 0.01989553]
246,4879.278175613328,nan,nan,4879.278175613717,[0.00928485 0.03206038 0.01990387]
247,4879.277980414905,nan,nan,4879.277980414736,[0.00928485 0.03210355 0.01991208]
248,4879.277787988718,nan,nan,4879.277787988198,[0.00928485 0.03214642 0.01992017]
249,4879.277598293664,nan,nan,4879.277598293427,[0.00928485 0.03218901 0.01992813]
250,4879.277411289266,nan,nan,4879.277411288938,[0.00928485 0.0322313  0.01993598]
251,4879.277226935663,nan,nan,4879.277226935344,[0.00928485 0.0322733  0.01994371]
252,4879.2770451936085,nan,nan,4879.2770451930355,[0.00928485 0.03231501 0.01995132]
253,4879.27686602445,nan,nan,4879.276866024416,[0.00928485 0.03235644 0.01995882]
254,4879.27668939013,nan,nan,4879.276689389544,[0.00928485 0.03239759 0.0199662 ]
255,4879.276515253168,nan,nan,4879.276515252897,[0.00928485 0.03243846 0.01997347]
256,4879.276343576657,nan,nan,4879.27634357637,[0.00928485 0.03247905 0.01998062]
257,4879.276174324257,nan,nan,4879.276174324491,[0.00928485 0.03251936 0.01998766]
258,4879.276007460174,nan,nan,4879.276007460767,[0.00928485 0.03255939 0.0199946 ]
259,4879.275842949165,nan,nan,4879.275842949561,[0.00928485 0.03259916 0.02000142]
260,4879.275680756522,nan,nan,4879.275680755919,[0.00928485 0.03263865 0.02000814]
261,4879.275520848071,nan,nan,4879.275520848139,[0.00928485 0.03267787 0.02001474]
262,4879.2753631901505,nan,nan,4879.275363190041,[0.00928485 0.03271683 0.02002125]
263,4879.275207749616,nan,nan,4879.275207749242,[0.00928485 0.03275552 0.02002765]
264,4879.275054493823,nan,nan,4879.275054493546,[0.00928485 0.03279395 0.02003394]
265,4879.274903390633,nan,nan,4879.274903390222,[0.00928485 0.03283212 0.02004013]
266,4879.274754408389,nan,nan,4879.2747544085205,[0.00928485 0.03287002 0.02004622]
267,4879.274607515914,nan,nan,4879.274607515945,[0.00928485 0.03290767 0.02005221]
268,4879.274462682508,nan,nan,4879.2744626826825,[0.00928485 0.03294507 0.02005811]
269,4879.2743198779335,nan,nan,4879.274319877879,[0.00928485 0.03298221 0.0200639 ]
270,4879.274179072421,nan,nan,4879.2741790720975,[0.00928485 0.0330191  0.02006959]
271,4879.274040236645,nan,nan,4879.274040236306,[0.00928485 0.03305574 0.02007519]
272,4879.273903341727,nan,nan,4879.273903341709,[0.00928485 0.03309213 0.0200807 ]
273,4879.273768359224,nan,nan,4879.273768359002,[0.00928485 0.03312827 0.02008611]
274,4879.27363526113,nan,nan,4879.27363526077,[0.00928485 0.03316417 0.02009142]
275,4879.273504019857,nan,nan,4879.273504019316,[0.00928485 0.03319983 0.02009665]
276,4879.2733746082395,nan,nan,4879.273374608492,[0.00928485 0.03323524 0.02010178]
277,4879.273246999526,nan,nan,4879.273246999387,[0.00928485 0.03327042 0.02010682]
278,4879.273121167363,nan,nan,4879.273121167776,[0.00928485 0.03330536 0.02011178]
279,4879.272997085798,nan,nan,4879.272997085668,[0.00928485 0.03334006 0.02011664]
280,4879.272874729276,nan,nan,4879.272874729556,[0.00928485 0.03337452 0.02012142]
281,4879.272754072618,nan,nan,4879.272754073094,[0.00928485 0.03340876 0.02012611]
282,4879.272635091039,nan,nan,4879.272635090768,[0.00928485 0.03344276 0.02013072]
283,4879.2725177601205,nan,nan,4879.272517760277,[0.00928485 0.03347653 0.02013524]
284,4879.272402055811,nan,nan,4879.272402055933,[0.00928485 0.03351008 0.02013968]
285,4879.272287954427,nan,nan,4879.272287954867,[0.00928485 0.0335434  0.02014403]
286,4879.272175432644,nan,nan,4879.272175432765,[0.00928485 0.03357649 0.0201483 ]
287,4879.272064467481,nan,nan,4879.2720644673755,[0.00928485 0.03360937 0.02015249]
288,4879.2719550363145,nan,nan,4879.271955035917,[0.00928485 0.03364202 0.0201566 ]
289,4879.271847116847,nan,nan,4879.271847117269,[0.00928485 0.03367445 0.02016064]
290,4879.271740687138,nan,nan,4879.2717406868105,[0.00928485 0.03370666 0.02016459]
291,4879.271635725556,nan,nan,4879.2716357257095,[0.00928485 0.03373865 0.02016846]
292,4879.271532210812,nan,nan,4879.271532210776,[0.00928485 0.03377043 0.02017226]
293,4879.271430121931,nan,nan,4879.271430122455,[0.00928485 0.033802   0.02017599]
294,4879.271329438248,nan,nan,4879.271329438825,[0.00928485 0.03383336 0.02017963]
295,4879.271230139417,nan,nan,4879.271230139979,[0.00928485 0.0338645  0.02018321]
296,4879.271132205393,nan,nan,4879.271132205562,[0.00928485 0.03389544 0.02018671]
297,4879.271035616437,nan,nan,4879.271035616774,[0.00928485 0.03392616 0.02019013]
298,4879.270940353103,nan,nan,4879.27094035282,[0.00928485 0.03395668 0.02019349]
299,4879.270846396236,nan,nan,4879.270846396146,[0.00928485 0.033987   0.02019677]
300,4879.2707537269725,nan,nan,4879.270753726966,[0.00928485 0.03401711 0.02019999]
301,4879.270662326728,nan,nan,4879.270662326606,[0.00928485 0.03404703 0.02020313]
302,4879.2705721772,nan,nan,4879.270572176995,[0.00928485 0.03407674 0.02020621]
303,4879.270483260356,nan,nan,4879.270483260494,[0.00928485 0.03410625 0.02020921]
304,4879.270395558437,nan,nan,4879.270395558669,[0.00928485 0.03413557 0.02021215]
305,4879.270309053953,nan,nan,4879.270309053413,[0.00928485 0.03416468 0.02021503]
306,4879.270223729669,nan,nan,4879.2702237300455,[0.00928485 0.03419361 0.02021784]
307,4879.2701395686145,nan,nan,4879.27013956887,[0.00928485 0.03422234 0.02022058]
308,4879.270056554067,nan,nan,4879.270056554284,[0.00928485 0.03425088 0.02022326]
309,4879.269974669556,nan,nan,4879.269974669231,[0.00928485 0.03427923 0.02022587]
310,4879.26989389886,nan,nan,4879.269893898652,[0.00928485 0.03430739 0.02022842]
311,4879.269814225998,nan,nan,4879.269814226027,[0.00928485 0.03433536 0.02023091]
312,4879.269735635227,nan,nan,4879.2697356352455,[0.00928485 0.03436314 0.02023334]
313,4879.269658111039,nan,nan,4879.26965811089,[0.00928485 0.03439074 0.02023571]
