q_id,doc_id,Gender,NumSeasons,AvgPER,CareerPoints
1,931,0,6,16.1,3405
1,932,0,9,8.78,3398
1,933,0,8,10.2,3397
1,934,0,7,10.91,3391
1,935,0,12,8.27,3385
1,936,0,4,15.38,3376
1,937,1,13,17.31,3363
1,938,1,11,13.41,3363
1,939,1,12,16.45,3358
1,940,0,8,11.43,3355
1,941,0,10,12,3354
1,942,1,10,14.35,3353
1,943,1,9,19.02,3351
1,944,0,13,9.72,3326
1,945,0,8,11.04,3325
1,946,1,14,11.33,3324
1,947,0,6,12.3,3318
1,948,0,12,8.88,3316
1,949,0,23,7.93,3311
1,950,0,13,10.62,3301
1,951,0,8,13.11,3298
1,952,0,14,8.56,3294
1,953,0,9,9.23,3292
1,954,0,3,13.93,3291
1,955,0,7,9,3276
1,956,0,10,10.85,3273
1,957,0,11,11.74,3270
1,958,0,16,8.27,3268
1,959,0,11,8.28,3267
1,960,0,5,11.18,3257
1,961,0,7,13.13,3253
1,962,0,7,15,3251
1,963,0,6,12.65,3246
1,964,0,9,8.44,3245
1,965,0,4,13.28,3244
1,966,0,8,11.92,3243
1,967,0,8,10.49,3233
1,968,0,12,10.33,3228
1,969,0,8,11.94,3228
1,970,1,11,19.54,3220
1,971,0,10,9.91,3218
1,972,0,9,7.19,3212
1,973,0,12,10.68,3207
1,974,0,7,10.63,3201
1,975,0,13,6.77,3197
1,976,0,14,7.37,3196
1,977,0,7,11.66,3193
1,978,0,12,11.88,3186
1,979,0,8,7.15,3157
1,980,0,9,7.4,3156
1,981,0,4,14.02,3149
1,982,0,10,16.6,3148
1,983,0,12,10.17,3148
1,984,1,11,16.67,3140
1,985,0,5,13.36,3123
1,986,0,15,8.99,3119
1,987,0,7,10.37,3115
1,988,0,9,12.24,3107
1,989,0,6,12.47,3100
1,990,0,5,11.86,3091
1,991,0,8,10.99,3088
1,992,0,10,12.58,3088
1,993,0,6,15.87,3080
1,994,1,8,17.11,3073
1,995,0,5,13.82,3071
1,996,0,9,10.32,3065
1,997,0,14,10.84,3064
1,998,0,10,10.03,3061
1,999,0,12,12.83,3058
1,1000,0,17,9.32,3048
1,1001,1,12,16.75,3046
1,1002,1,11,13.56,3044
1,1003,0,6,13.02,3035
1,1004,0,11,7.75,3035
1,1005,0,6,13.37,3034
1,1006,0,6,12.42,3033
1,1007,0,8,12.49,3027
1,1008,0,7,14.54,3013
1,1009,0,14,12,3006
1,1010,1,10,14.33,3001
1,1011,0,7,10.94,2992
1,1012,0,9,13.62,2963
1,1013,0,8,9.25,2961
1,1014,0,7,12.6,2959
1,1015,0,11,9.52,2952
1,1016,0,8,11.48,2945
1,1017,0,17,10.57,2945
1,1018,0,6,11.52,2943
1,1019,0,5,14.56,2942
1,1020,0,10,12.45,2941
1,1021,0,8,14.09,2938
1,1022,0,5,11.62,2936
1,1023,0,14,10.92,2934
1,1024,0,8,12.61,2921
1,1025,0,7,11.09,2915
1,1026,0,5,11.72,2905
1,1027,0,10,8.95,2903
1,1028,0,7,13.36,2901
1,1029,1,7,18,2898
1,1030,0,4,15.25,2895
1,1031,1,7,20.19,2894
1,1032,0,5,14.02,2893
1,1033,0,10,10.29,2878
1,1034,0,7,13.67,2876
1,1035,0,5,13.8,2875
1,1036,0,14,10.39,2866
1,1037,0,7,13.91,2865
1,1038,0,13,7.12,2863
1,1039,1,11,10.77,2862
1,1040,0,11,9.74,2853
1,1041,1,9,15.98,2850
1,1042,1,5,24.6,2849
1,1043,0,4,10.88,2847
1,1044,0,4,12.5,2832
1,1045,0,15,5.33,2829
1,1046,0,13,14.19,2829
1,1047,0,6,8.62,2827
1,1048,0,6,7.93,2824
1,1049,0,5,12.64,2813
1,1050,0,17,4.99,2802
1,1051,0,11,10.41,2802
1,1052,0,6,10.45,2800
1,1053,0,7,12.84,2795
1,1054,0,6,15.75,2794
1,1055,0,9,11.68,2790
1,1056,0,7,8.29,2783
1,1057,0,11,14.72,2774
1,1058,0,2,13.25,2774
1,1059,0,8,10.78,2773
1,1060,0,8,10.24,2773
1,1061,0,8,10.68,2771
1,1062,1,13,12.22,2762
1,1063,1,9,17.63,2751
1,1064,1,15,13.19,2747
1,1065,0,5,11.54,2747
1,1066,0,4,9.12,2742
1,1067,1,8,20.85,2738
1,1068,0,5,13.54,2735
1,1069,0,10,9.74,2727
1,1070,0,10,11.57,2726
1,1071,0,15,10.09,2721
1,1072,0,8,13.57,2708
1,1073,0,5,13.02,2708
1,1074,0,15,8.71,2705
1,1075,1,7,16,2705
1,1076,0,12,9.55,2704
1,1077,0,19,8.81,2694
1,1078,0,11,11.89,2687
1,1079,0,11,10.82,2685
1,1080,0,5,12.34,2684
1,1081,0,9,8.14,2682
1,1082,0,4,14.02,2681
1,1083,0,12,9.3,2676
1,1084,0,10,14.19,2674
1,1085,0,10,9.93,2662
1,1086,1,10,15.89,2659
1,1087,1,6,25.15,2657
1,1088,0,11,10.71,2648
1,1089,1,13,11.85,2647
1,1090,0,5,11.84,2646
1,1091,0,13,8.71,2645
1,1092,1,12,10.67,2641
1,1093,0,9,11.03,2639
1,1094,0,4,16.25,2639
1,1095,0,6,13.17,2638
1,1096,1,6,25.35,2634
1,1097,0,4,15.65,2628
1,1098,1,11,12.79,2620
1,1099,1,13,12.39,2618
1,1100,0,7,8.93,2613
1,1101,1,7,15.61,2603
1,1102,1,5,27.66,2601
1,1103,0,13,9.94,2599
1,1104,0,7,9.3,2596
1,1105,1,10,11.68,2595
1,1106,0,8,9.62,2595
1,1107,0,13,8.64,2583
1,1108,0,12,11.14,2583
1,1109,0,5,14.46,2582
1,1110,0,5,9.54,2582
1,1111,0,6,13.65,2575
1,1112,0,6,11.15,2573
1,1113,0,8,11.73,2573
1,1114,0,17,10.65,2566
1,1115,0,5,12.46,2565
1,1116,1,11,13.17,2559
1,1117,0,8,11.38,2555
1,1118,0,3,14.97,2555
1,1119,0,6,10.23,2553
1,1120,0,6,11.4,2552
1,1121,0,7,9.73,2546
1,1122,0,10,8.15,2546
1,1123,0,5,14.84,2545
1,1124,0,6,13.75,2544
1,1125,0,13,10.88,2542
1,1126,0,5,12.84,2542
1,1127,1,8,16.59,2531
1,1128,0,7,12.1,2516
1,1129,0,5,14.84,2505
1,1130,1,9,14,2502
1,1131,1,9,14.5,2501
1,1132,0,10,9.47,2493
1,1133,0,4,18.82,2484
1,1134,0,9,11.88,2483
1,1135,0,9,9.72,2474
1,1136,0,12,9.06,2471
1,1137,0,7,10.27,2461
1,1138,0,7,12.91,2457
1,1139,0,4,15.55,2444
1,1140,0,7,11.26,2443
1,1141,0,6,13.02,2435
1,1142,0,6,13.27,2434
1,1143,1,13,10.68,2434
1,1144,0,5,12.56,2432
1,1145,1,5,15.16,2428
1,1146,0,3,11.37,2422
1,1147,0,9,16.27,2421
1,1148,0,15,10.45,2419
1,1149,1,10,13.35,2414
1,1150,1,8,14.56,2413
1,1151,0,7,10.37,2412
1,1152,0,17,8.31,2406
1,1153,0,3,16.13,2403
1,1154,0,5,14.74,2384
1,1155,0,5,18.46,2381
1,1156,1,13,11.89,2379
1,1157,0,10,9.79,2376
1,1158,0,12,9.47,2370
1,1159,0,17,12.22,2368
1,1160,0,10,9.77,2364
1,1161,0,5,10.18,2356
1,1162,0,11,11.33,2355
1,1163,0,3,16,2354
1,1164,1,7,12.77,2350
1,1165,0,8,7.66,2347
1,1166,0,4,14.32,2343
1,1167,0,9,13.58,2341
1,1168,0,7,10.87,2340
1,1169,0,5,12.94,2338
1,1170,0,8,9.35,2336
1,1171,0,3,12.93,2330
1,1172,0,7,11.77,2329
1,1173,0,5,10.72,2328
1,1174,0,8,10.35,2327
1,1175,0,12,12.97,2323
1,1176,1,4,19.23,2320
1,1177,0,6,12.03,2320
1,1178,0,5,8.02,2319
1,1179,0,16,10.66,2311
1,1180,0,5,11.1,2308
1,1181,0,10,15.1,2308
1,1182,0,9,9.83,2299
1,1183,0,4,15.78,2290
1,1184,1,13,11.24,2288
1,1185,0,7,14.29,2279
1,1186,0,16,9.08,2268
1,1187,0,7,12.99,2264
1,1188,0,12,12.22,2260
1,1189,0,7,9.9,2259
1,1190,0,6,8.53,2255
1,1191,0,6,12.75,2255
1,1192,0,4,13.82,2254
1,1193,0,8,13.26,2252
1,1194,0,8,8.29,2251
1,1195,1,9,14.24,2250
1,1196,0,6,10.6,2239
1,1197,0,4,15,2239
1,1198,0,4,13.85,2237
1,1199,1,10,10.15,2237
1,1200,1,8,15.81,2232
1,1201,0,7,20.07,2229
1,1202,1,8,13.99,2228
1,1203,0,11,12.79,2222
1,1204,1,7,15.46,2219
1,1205,1,9,16.63,2215
1,1206,0,5,14.48,2214
1,1207,0,5,11.86,2206
1,1208,0,5,14.02,2203
1,1209,0,6,11.45,2199
1,1210,0,8,8.3,2199
1,1211,0,12,7.1,2193
1,1212,0,6,10.45,2186
1,1213,0,4,15.5,2185
1,1214,1,8,16,2183
1,1215,0,7,13.01,2181
1,1216,0,5,11.6,2178
1,1217,1,9,17.74,2174
1,1218,0,5,12.5,2171
1,1219,0,7,12.14,2166
1,1220,0,9,11.33,2165
1,1221,0,10,8.45,2156
1,1222,1,11,11.65,2154
1,1223,1,7,12.59,2154
1,1224,0,8,13.12,2150
1,1225,0,5,11,2148
1,1226,1,10,10.67,2140
1,1227,1,9,13.01,2136
1,1228,1,10,12.78,2124
1,1229,0,7,11.47,2121
1,1230,0,11,8.77,2118
1,1231,1,7,18.41,2116
1,1232,0,12,6.4,2114
1,1233,1,6,16.58,2113
1,1234,1,7,18.8,2110
1,1235,0,9,9.44,2110
1,1236,0,12,10.9,2108
1,1237,0,8,11.04,2103
1,1238,0,4,10.55,2101
1,1239,0,7,12.11,2087
1,1240,0,5,10.74,2083
1,1241,0,8,9.38,2081
1,1242,0,11,8.24,2081
1,1243,0,13,8.34,2078
1,1244,1,7,12.33,2069
1,1245,0,7,11.09,2063
1,1246,0,10,12.75,2053
1,1247,0,6,11.88,2051
1,1248,0,5,11.98,2046
1,1249,0,2,14.25,2038
1,1250,0,6,8.95,2035
1,1251,0,5,9,2034
1,1252,0,7,15.36,2031
1,1253,0,7,9.01,2030
1,1254,0,2,23.95,2017
1,1255,0,5,10.42,2016
1,1256,0,10,5.79,2014
1,1257,0,5,16.86,2013
1,1258,1,5,17.12,2006
1,1259,0,5,12.66,2005
1,1260,0,7,9.61,2004
1,1261,1,7,12.09,1996
1,1262,0,6,10.95,1992
1,1263,0,5,13.32,1988
1,1264,0,11,10.25,1984
1,1265,0,3,14.27,1981
1,1266,0,6,9.03,1980
1,1267,0,3,11.33,1977
1,1268,0,4,12.6,1976
1,1269,0,6,9.9,1975
1,1270,0,3,11.37,1971
1,1271,0,6,10.8,1967
1,1272,0,8,7.84,1966
1,1273,0,12,10.5,1964
1,1274,0,8,5.86,1964
1,1275,1,5,15.2,1963
1,1276,0,7,9.66,1963
1,1277,1,7,13.47,1959
1,1278,0,7,10.07,1957
1,1279,0,9,5.97,1955
1,1280,0,15,9.81,1952
1,1281,0,7,6.44,1946
1,1282,0,5,11.18,1943
1,1283,0,5,13.86,1938
1,1284,1,9,11.72,1937
1,1285,0,4,12.67,1931
1,1286,0,8,13.4,1928
1,1287,1,11,11.54,1925
1,1288,0,10,10.48,1920
1,1289,1,10,12.79,1919
1,1290,0,3,11.43,1916
1,1291,1,11,10.18,1915
1,1292,0,8,11.59,1914
1,1293,1,11,10.75,1912
1,1294,0,7,11.87,1911
1,1295,0,6,13.12,1908
1,1296,0,8,12.14,1907
1,1297,0,7,12.89,1905
1,1298,0,3,9.03,1904
1,1299,1,8,12.03,1901
1,1300,0,11,9.34,1896
1,1301,0,8,10.94,1895
1,1302,1,5,12.5,1883
1,1303,1,6,19.63,1880
1,1304,0,6,10.33,1863
1,1305,0,9,13.46,1859
1,1306,0,3,11.07,1859
1,1307,0,9,8.9,1852
1,1308,0,8,7.35,1848
1,1309,0,6,6.68,1845
1,1310,0,7,10.4,1842
1,1311,0,7,13.13,1839
1,1312,0,5,6.7,1837
1,1313,0,4,12.05,1834
1,1314,0,6,11.62,1833
1,1315,0,5,12.8,1827
1,1316,0,11,9.23,1827
1,1317,0,5,12.24,1826
1,1318,0,4,10.4,1826
1,1319,0,5,11.56,1826
1,1320,1,12,9.98,1824
1,1321,1,6,18.07,1820
1,1322,0,8,12.32,1817
1,1323,0,6,11.08,1816
1,1324,0,9,9.16,1814
1,1325,0,5,11.28,1814
1,1326,0,11,11.48,1813
1,1327,1,9,11.7,1810
1,1328,0,10,7.7,1810
1,1329,0,4,9.97,1804
1,1330,0,4,14.38,1803
1,1331,0,4,8.57,1802
1,1332,0,4,11.1,1801
1,1333,0,7,9.61,1800
1,1334,1,7,14.2,1797
1,1335,0,2,16.95,1792
1,1336,0,7,9,1789
1,1337,0,2,15.95,1787
1,1338,0,9,11.97,1787
1,1339,0,3,9.3,1785
1,1340,0,6,15.08,1783
1,1341,0,8,10.04,1773
1,1342,1,14,10.9,1766
1,1343,1,5,14.94,1760
1,1344,0,5,17.02,1760
1,1345,0,7,10.5,1754
1,1346,1,7,16.97,1744
1,1347,0,4,11.35,1742
1,1348,0,10,8.49,1737
1,1349,1,8,11.26,1733
1,1350,0,6,11.1,1728
1,1351,0,4,14.95,1728
1,1352,0,6,10.73,1724
1,1353,0,9,7.63,1717
1,1354,1,8,16.45,1717
1,1355,0,5,11.3,1714
1,1356,0,5,10.4,1710
1,1357,1,9,12.52,1708
1,1358,0,16,9.91,1703
1,1359,0,11,9.97,1699
1,1360,0,4,12.48,1699
1,1361,0,6,10.07,1698
1,1362,0,6,9.25,1697
1,1363,0,9,12.39,1696
1,1364,0,3,8.57,1692
1,1365,1,7,13.01,1690
1,1366,1,8,15.5,1688
1,1367,0,13,8.95,1684
1,1368,0,8,6.81,1666
1,1369,0,4,18.1,1666
1,1370,0,3,12.53,1660
1,1371,0,4,12.38,1659
1,1372,0,9,14.19,1659
1,1373,0,3,13.57,1658
1,1374,0,5,9.12,1658
1,1375,0,9,10.39,1656
1,1376,0,7,15.43,1654
1,1377,0,7,15.51,1642
1,1378,0,4,12.12,1638
1,1379,0,5,10.48,1635
1,1380,0,7,8.69,1635
1,1381,0,5,12.68,1631
1,1382,1,9,12.28,1630
1,1383,0,6,13.57,1625
1,1384,0,16,13.78,1623
1,1385,0,13,8.05,1607
1,1386,0,9,11.43,1607
1,1387,0,5,10.06,1600
1,1388,0,6,12.72,1594
1,1389,0,7,8.87,1593
1,1390,0,3,10.27,1593
1,1391,0,4,9.5,1585
1,1392,0,16,8.78,1581
1,1393,0,4,10.3,1581
1,1394,1,8,14.5,1580
1,1395,0,2,11.05,1578
1,1396,0,7,10.76,1571
1,1397,0,6,9.83,1571
1,1398,0,5,11.58,1569
1,1399,0,3,10.2,1562
1,1400,0,7,9.27,1559
1,1401,0,5,11.24,1558
1,1402,0,10,9.82,1558
1,1403,0,3,12.47,1553
1,1404,1,10,12.69,1552
1,1405,0,4,13.35,1550
1,1406,0,14,9.39,1550
1,1407,0,6,10.25,1550
1,1408,0,5,13.06,1544
1,1409,1,7,11.91,1542
1,1410,0,4,9.57,1541
1,1411,0,11,9.78,1541
1,1412,0,8,11.12,1540
1,1413,0,6,11.38,1534
1,1414,0,6,11.9,1534
1,1415,1,7,12.19,1528
1,1416,0,9,9.99,1520
1,1417,0,2,15.95,1518
1,1418,0,4,13.32,1516
1,1419,0,4,14.6,1516
1,1420,0,8,9.8,1515
1,1421,0,5,8.64,1503
1,1422,0,8,12.59,1502
1,1423,0,13,13.89,1502
1,1424,0,2,11.55,1502
1,1425,0,5,10.2,1501
1,1426,0,3,13.5,1499
1,1427,0,3,16.37,1498
1,1428,1,9,13.57,1497
1,1429,0,3,11.67,1496
1,1430,0,4,8.97,1496
1,1431,0,7,10.69,1496
1,1432,1,8,16.79,1494
1,1433,0,4,10.65,1490
1,1434,0,5,11.66,1482
1,1435,0,11,8.97,1482
1,1436,0,5,10.56,1482
1,1437,0,4,10.85,1481
1,1438,0,2,12.75,1480
1,1439,0,5,14.32,1478
1,1440,0,3,10.3,1478
1,1441,0,7,9.97,1477
1,1442,0,2,10.4,1475
1,1443,0,7,10.11,1475
1,1444,0,3,11.3,1474
1,1445,0,3,11.7,1470
1,1446,0,12,9.22,1464
1,1447,1,7,9.79,1458
1,1448,1,8,10.34,1456
1,1449,1,9,13.72,1454
1,1450,0,8,12.22,1453
1,1451,0,10,8.91,1453
1,1452,0,3,12.57,1451
1,1453,1,9,10.46,1451
1,1454,1,6,18.95,1445
1,1455,0,5,11.54,1442
1,1456,1,6,15.58,1431
1,1457,0,4,12.1,1430
1,1458,0,2,14,1427
1,1459,0,6,15.57,1420
1,1460,1,8,9.76,1412
1,1461,0,7,11.31,1412
1,1462,0,3,14.57,1411
1,1463,0,4,11.45,1410
1,1464,0,5,5.94,1409
1,1465,0,6,11.62,1408
1,1466,0,7,10.79,1408
1,1467,0,8,7.9,1407
1,1468,0,8,10.16,1404
1,1469,0,6,9.72,1403
1,1470,0,8,9.97,1403
1,1471,0,3,14.1,1402
1,1472,1,4,16.05,1398
1,1473,0,4,8.5,1396
1,1474,0,3,17.27,1392
1,1475,0,5,13.74,1391
1,1476,0,7,13.99,1390
1,1477,1,9,12.14,1389
1,1478,0,6,16.97,1381
1,1479,1,8,12.11,1380
1,1480,0,5,11.36,1379
1,1481,1,6,11.78,1378
1,1482,0,3,12.13,1378
1,1483,1,5,12.98,1377
1,1484,0,4,13.6,1376
1,1485,1,6,16.97,1369
1,1486,0,4,16.75,1369
1,1487,0,7,12.73,1367
1,1488,0,8,10.83,1362
1,1489,0,5,10.2,1361
1,1490,1,5,12.22,1358
1,1491,0,4,7.78,1355
1,1492,0,9,7.48,1342
1,1493,1,10,11.45,1341
1,1494,0,4,14.1,1340
1,1495,0,7,9.24,1338
1,1496,0,6,9.6,1336
1,1497,1,4,11.18,1335
1,1498,0,6,10.27,1331
1,1499,1,7,13.64,1330
1,1500,0,6,9.45,1320
1,1501,0,4,12.38,1319
1,1502,0,2,12,1319
1,1503,0,3,10.77,1319
1,1504,0,4,20.07,1313
1,1505,0,5,12.66,1308
1,1506,0,15,9.61,1308
1,1507,0,4,9,1308
1,1508,1,10,8.91,1307
1,1509,1,10,14.57,1303
1,1510,0,12,3.77,1302
1,1511,0,5,8.8,1297
1,1512,0,5,12.38,1297
1,1513,0,6,4.67,1296
1,1514,0,7,12.73,1294
1,1515,1,7,9.04,1293
1,1516,0,2,17.1,1290
1,1517,1,5,13.94,1288
1,1518,0,7,8.59,1282
1,1519,1,6,13.58,1275
1,1520,0,5,13.98,1274
1,1521,0,3,10.33,1273
1,1522,0,4,9.33,1273
1,1523,0,4,13.43,1272
1,1524,0,8,9.93,1264
1,1525,0,3,11.67,1260
1,1526,0,5,10.46,1257
1,1527,0,4,13.7,1254
1,1528,0,2,16,1240
1,1529,0,9,11.08,1239
1,1530,1,7,15.6,1239
1,1531,0,11,10.9,1235
1,1532,0,9,8.01,1233
1,1533,1,6,13.17,1232
1,1534,1,7,12.39,1228
1,1535,1,7,11.37,1226
1,1536,0,6,7,1226
1,1537,0,10,10.04,1222
1,1538,0,6,12.08,1220
1,1539,0,3,9.83,1219
1,1540,1,9,12.46,1215
1,1541,0,7,9.43,1215
1,1542,0,7,9.54,1214
1,1543,0,7,13.56,1208
1,1544,0,6,11.7,1208
1,1545,0,6,7.92,1204
1,1546,0,6,8.6,1203
1,1547,0,7,9.06,1200
1,1548,0,8,9.04,1200
1,1549,0,2,9.05,1195
1,1550,0,3,11,1193
1,1551,0,5,9.96,1192
1,1552,0,8,12.16,1191
1,1553,0,6,11.2,1191
1,1554,0,6,11.15,1190
1,1555,1,5,12.14,1186
1,1556,1,6,13.28,1186
1,1557,0,7,10.06,1178
1,1558,1,4,21.75,1172
1,1559,0,6,11.53,1168
1,1560,0,4,9.47,1162
1,1561,0,5,8.48,1154
1,1562,0,8,12.97,1152
1,1563,1,7,10.56,1143
1,1564,0,3,12.53,1141
1,1565,0,4,8.12,1140
1,1566,0,4,8.68,1134
1,1567,0,4,5.2,1132
1,1568,0,4,8.82,1125
1,1569,1,6,11.92,1125
1,1570,0,10,9.84,1123
1,1571,0,3,10.1,1118
1,1572,0,5,12.1,1118
1,1573,1,8,10.56,1117
1,1574,0,3,12.2,1114
1,1575,0,6,13.67,1110
1,1576,0,14,10.78,1109
1,1577,0,4,11.05,1107
1,1578,0,6,10.23,1104
1,1579,1,5,13.5,1102
1,1580,0,6,9.23,1100
1,1581,0,2,10.55,1099
1,1582,1,8,12.53,1096
1,1583,0,2,13,1096
1,1584,0,5,19.22,1095
1,1585,1,10,8.24,1094
1,1586,0,12,10.07,1092
1,1587,0,6,9.52,1092
1,1588,0,10,10.15,1092
1,1589,0,4,11.18,1090
1,1590,0,3,8.93,1090
1,1591,0,3,16.43,1090
1,1592,1,5,15.9,1087
1,1593,0,4,10.48,1084
1,1594,0,6,8.68,1081
1,1595,0,6,8.62,1081
1,1596,0,5,13.72,1080
1,1597,0,3,15.1,1080
1,1598,0,8,14.79,1078
1,1599,0,5,9,1078
1,1600,0,5,7.06,1077
1,1601,0,11,8.99,1075
1,1602,0,2,12.65,1074
1,1603,0,2,15.85,1074
1,1604,0,7,9.43,1072
1,1605,0,7,14.4,1071
1,1606,0,7,9.94,1064
1,1607,0,4,11.48,1064
1,1608,1,5,16.9,1061
1,1609,0,4,8.72,1061
1,1610,0,4,9.38,1060
1,1611,0,6,11.55,1057
1,1612,0,5,9.86,1057
1,1613,1,9,13.83,1056
1,1614,0,7,10.44,1052
1,1615,0,5,8.2,1050
1,1616,1,7,12.56,1050
1,1617,0,2,14.1,1049
1,1618,0,5,12.14,1047
1,1619,0,11,9,1043
1,1620,0,2,12.25,1040
1,1621,0,1,12.8,1040
1,1622,1,10,8.1,1036
1,1623,1,6,16.1,1030
1,1624,1,7,12.69,1030
1,1625,0,3,9.73,1030
1,1626,0,3,11.7,1028
1,1627,0,11,6.21,1028
1,1628,0,8,10.26,1028
1,1629,0,9,8.57,1024
1,1630,0,9,7.3,1022
1,1631,1,6,10.22,1018
1,1632,0,3,8.1,1018
1,1633,0,10,7.48,1014
1,1634,0,5,10.1,1013
1,1635,0,7,8.99,1012
1,1636,0,2,15.15,1011
1,1637,0,5,9.7,1011
1,1638,1,4,13.95,1010
1,1639,0,10,4.32,1008
1,1640,0,9,9.78,1006
1,1641,0,3,10.33,1003
1,1642,1,5,12.84,1000
1,1643,0,6,9.53,1000
1,1644,0,8,13.81,998
1,1645,0,4,11.8,998
1,1646,0,3,9.87,998
1,1647,0,6,14.23,997
1,1648,0,7,10.59,993
1,1649,0,6,7.53,993
1,1650,0,7,8.69,987
1,1651,1,7,10.6,986
1,1652,0,2,11.3,983
1,1653,0,4,9.82,981
1,1654,0,3,12.5,980
1,1655,0,4,9.97,978
1,1656,0,4,13.82,977
1,1657,0,3,7.83,976
1,1658,0,9,6.38,975
1,1659,1,9,10.18,974
1,1660,0,5,13.36,972
1,1661,0,7,8.57,970
1,1662,0,2,13.15,965
1,1663,0,6,8.83,964
1,1664,0,4,10.43,964
1,1665,1,5,12.3,962
1,1666,0,5,10.48,960
1,1667,0,4,10.42,960
1,1668,0,2,9.35,956
1,1669,0,4,10.08,949
1,1670,0,6,10.42,945
1,1671,0,4,12.4,942
1,1672,0,3,11.03,940
1,1673,1,6,13.52,936
1,1674,0,2,7.95,932
1,1675,0,4,12.68,932
1,1676,0,5,8.46,932
1,1677,1,6,11.45,930
1,1678,0,2,10.8,928
1,1679,1,4,15.07,926
1,1680,1,5,10.48,926
1,1681,1,6,12.8,924
1,1682,0,5,7.86,923
1,1683,1,9,13.02,920
1,1684,1,6,9.95,919
1,1685,0,4,12.62,916
1,1686,0,7,11.43,912
1,1687,0,5,5.86,911
1,1688,0,8,11.01,910
1,1689,0,3,7.43,910
1,1690,0,2,13.65,909
1,1691,0,10,7.5,906
1,1692,0,6,9.1,904
1,1693,0,7,9.46,904
1,1694,0,13,9.87,903
1,1695,0,4,14.2,903
1,1696,1,7,11.66,901
1,1697,0,3,9.37,901
1,1698,0,2,10.8,890
1,1699,1,7,12.71,886
1,1700,1,4,7.65,884
1,1701,1,7,11.89,883
1,1702,1,3,14.33,881
1,1703,0,2,11.05,880
1,1704,1,5,10.3,880
1,1705,1,7,17.56,879
1,1706,0,6,17.93,877
1,1707,0,6,8.57,875
1,1708,0,2,9.2,874
1,1709,0,2,14.35,873
1,1710,0,5,11.88,873
1,1711,1,7,12.47,872
1,1712,1,4,12.35,872
1,1713,0,4,8.28,869
1,1714,1,6,11.53,867
1,1715,1,5,12.12,866
1,1716,0,14,9.79,865
1,1717,0,2,13.35,863
1,1718,0,7,10.41,860
1,1719,0,2,10.7,856
1,1720,0,4,5.12,856
1,1721,1,5,14.36,854
1,1722,0,2,10.95,854
1,1723,0,4,11.6,847
1,1724,0,2,17.25,846
1,1725,0,4,12.25,845
1,1726,0,5,12.34,843
1,1727,1,5,14.62,842
1,1728,0,2,13.95,842
1,1729,0,5,11.82,841
1,1730,0,4,8.88,840
1,1731,1,3,17.07,840
1,1732,0,3,17.87,840
1,1733,0,5,14.14,839
1,1734,0,4,11.25,835
1,1735,0,5,10.04,835
1,1736,0,4,8.53,835
1,1737,0,4,15.45,834
1,1738,1,5,14.4,827
1,1739,0,2,9.85,827
1,1740,1,6,12.32,823
1,1741,0,4,13.08,821
1,1742,1,8,13.76,818
1,1743,1,5,15.36,817
1,1744,1,5,11,814
1,1745,0,2,10.9,814
1,1746,0,3,12.5,813
1,1747,0,1,11.9,811
1,1748,0,2,15,808
1,1749,0,3,8.13,807
1,1750,0,5,10.42,802
1,1751,0,4,9.88,802
1,1752,1,5,12.38,801
1,1753,1,6,8.5,799
1,1754,0,6,11.27,798
1,1755,0,4,9.95,798
1,1756,1,9,10.83,797
1,1757,0,2,12.15,796
1,1758,0,2,8.3,795
1,1759,1,7,10.71,794
1,1760,0,8,5.42,793
1,1761,0,4,11.32,792
1,1762,1,4,12.5,791
1,1763,0,6,7.53,790
1,1764,0,7,12.5,790
1,1765,0,5,11.56,787
1,1766,0,4,9.2,787
1,1767,0,3,9.4,787
1,1768,1,6,10.1,786
1,1769,0,2,10.25,786
1,1770,0,1,12.7,780
1,1771,0,3,11.57,778
1,1772,1,4,13.02,778
1,1773,1,5,11.28,776
1,1774,0,11,8.25,773
1,1775,0,2,11.95,769
1,1776,0,4,12.1,766
1,1777,0,12,5.91,765
1,1778,0,4,5.62,764
1,1779,1,6,10.53,763
1,1780,0,8,10.11,763
1,1781,1,5,12.26,760
1,1782,1,6,13.02,758
1,1783,0,13,7.51,758
1,1784,0,10,10.61,757
1,1785,1,8,8.33,756
1,1786,0,1,12.3,753
1,1787,0,9,3.64,753
1,1788,0,3,4.8,751
1,1789,0,3,8.97,747
1,1790,0,3,8.27,745
1,1791,0,1,13.3,743
1,1792,0,1,8.5,740
1,1793,0,5,6.48,739
1,1794,0,11,2.46,738
1,1795,0,2,8.65,737
1,1796,0,3,11.27,734
1,1797,1,4,15.05,734
1,1798,0,3,7.67,733
1,1799,0,2,12.45,733
1,1800,0,7,10.47,730
1,1801,1,5,10.28,728
1,1802,0,10,6.92,726
1,1803,1,4,10.35,725
1,1804,0,4,10.92,721
1,1805,1,6,10.07,719
1,1806,0,3,12.03,718
1,1807,0,2,9.55,716
1,1808,0,4,7.35,716
1,1809,1,4,9.7,716
1,1810,1,2,19.7,715
1,1811,0,5,9,715
1,1812,0,4,10.85,713
1,1813,0,3,14.4,712
1,1814,0,3,5.93,712
1,1815,0,2,11.1,711
1,1816,0,2,10.6,708
1,1817,1,5,12.38,707
1,1818,0,3,11.87,705
1,1819,0,1,10.6,703
1,1820,0,5,10.78,703
1,1821,1,6,9.3,703
