iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,1742.6306491808007,0.0,1742.630649180759,1742.630649180759,[0.00345358 0.00587556]
1,1742.5961568929738,0.0,1742.5961568929533,1742.5961568929533,[0.00380386 0.00634534]
2,1742.5618687807196,0.0,1742.5618687807394,1742.5618687807394,[0.0041531  0.00681373]
3,1742.5277835839747,0.0,1742.5277835840006,1742.5277835840006,[0.0045013  0.00728074]
4,1742.493900050933,0.0,1742.4939000509544,1742.4939000509544,[0.00484846 0.00774636]
5,1742.460216937993,0.0,1742.460216938028,1742.460216938028,[0.00519459 0.00821061]
6,1742.4267330096939,0.0,1742.426733009756,1742.426733009756,[0.0055397  0.00867349]
7,1742.3934470386594,0.0,1742.3934470387185,1742.3934470387185,[0.00588378 0.009135  ]
8,1742.3603578055474,0.0,1742.360357805545,1742.360357805545,[0.00622684 0.00959515]
9,1742.327464098978,0.0,1742.3274640989148,1742.3274640989148,[0.00656887 0.01005394]
10,1742.2947647154906,0.0,1742.2947647155393,1742.2947647155393,[0.0069099  0.01051137]
11,1742.262258459481,0.0,1742.2622584594553,1742.2622584594553,[0.00724991 0.01096746]
12,1742.2299441431487,0.0,1742.229944143107,1742.229944143107,[0.00758891 0.0114222 ]
13,1742.197820586437,0.0,1742.197820586488,1742.197820586488,[0.0079269 0.0118756]
14,1742.165886616986,0.0,1742.1658866170585,1742.1658866170585,[0.00826389 0.01232767]
15,1742.1341410700707,0.0,1742.134141070092,1742.134141070092,[0.00859988 0.0127784 ]
16,1742.1025827885505,0.0,1742.1025827885226,1742.1025827885226,[0.00893488 0.01322781]
17,1742.0712106228157,0.0,1742.071210622757,1742.071210622757,[0.00926888 0.01367589]
18,1742.0400234307313,0.0,1742.0400234306744,1742.0400234306744,[0.00960188 0.01412265]
19,1742.009020077593,0.0,1742.0090200776583,1742.0090200776583,[0.0099339 0.0145681]
20,1741.978199436061,0.0,1741.978199436058,1741.978199436058,[0.01026494 0.01501224]
21,1741.9475603861247,0.0,1741.947560386143,1741.947560386143,[0.010595   0.01545507]
22,1741.9171018150337,0.0,1741.9171018150496,1741.9171018150496,[0.01092407 0.0158966 ]
23,1741.8868226172603,0.0,1741.886822617226,1741.886822617226,[0.01125217 0.01633683]
24,1741.8567216944443,0.0,1741.856721694484,1741.856721694484,[0.0115793  0.01677577]
25,1741.8267979553382,0.0,1741.8267979554023,1741.8267979554023,[0.01190546 0.01721342]
26,1741.7970503157685,0.0,1741.797050315814,1741.797050315814,[0.01223065 0.01764978]
27,1741.7674776985727,0.0,1741.7674776985507,1741.7674776985507,[0.01255488 0.01808486]
28,1741.73807903356,0.0,1741.7380790336308,1741.7380790336308,[0.01287814 0.01851867]
29,1741.708853257458,0.0,1741.7088532574253,1741.7088532574253,[0.01320045 0.0189512 ]
30,1741.679799313866,0.0,1741.6797993138155,1741.6797993138155,[0.01352181 0.01938246]
31,1741.650916153209,0.0,1741.650916153139,1741.650916153139,[0.01384221 0.01981246]
32,1741.6222027326821,0.0,1741.6222027327303,1741.6222027327303,[0.01416166 0.0202412 ]
33,1741.5936580162147,0.0,1741.5936580161526,1741.5936580161526,[0.01448017 0.02066868]
34,1741.5652809744142,0.0,1741.5652809743547,1741.5652809743547,[0.01479774 0.02109491]
35,1741.5370705845244,0.0,1741.537070584547,1741.537070584547,[0.01511436 0.02151989]
36,1741.509025830379,0.0,1741.5090258304094,1741.5090258304094,[0.01543005 0.02194363]
37,1741.4811457023525,0.0,1741.4811457024105,1741.4811457024105,[0.01574481 0.02236612]
38,1741.453429197317,0.0,1741.4534291972625,1741.4534291972625,[0.01605863 0.02278738]
39,1741.4258753186004,0.0,1741.425875318623,1741.425875318623,[0.01637152 0.02320741]
40,1741.3984830759337,0.0,1741.3984830759814,1741.3984830759814,[0.01668349 0.02362621]
41,1741.371251485416,0.0,1741.3712514854542,1741.3712514854542,[0.01699454 0.02404378]
42,1741.3441795694625,0.0,1741.3441795694744,1741.3441795694744,[0.01730466 0.02446013]
43,1741.3172663567634,0.0,1741.3172663567575,1741.3172663567575,[0.01761387 0.02487527]
44,1741.2905108822454,0.0,1741.2905108822779,1741.2905108822779,[0.01792217 0.02528919]
45,1741.2639121870197,0.0,1741.2639121869895,1741.2639121869895,[0.01822955 0.02570191]
46,1741.2374693183438,0.0,1741.2374693184036,1741.2374693184036,[0.01853602 0.02611342]
47,1741.2111813295808,0.0,1741.2111813296033,1741.2111813296033,[0.01884159 0.02652372]
48,1741.1850472801575,0.0,1741.1850472800938,1741.1850472800938,[0.01914626 0.02693283]
49,1741.1590662355172,0.0,1741.1590662355263,1741.1590662355263,[0.01945002 0.02734075]
50,1741.1332372670831,0.0,1741.1332372671145,1741.1332372671145,[0.01975289 0.02774748]
51,1741.107559452214,0.0,1741.1075594522315,1741.1075594522315,[0.02005486 0.02815302]
52,1741.0820318741676,0.0,1741.082031874187,1741.082031874187,[0.02035594 0.02855737]
53,1741.056653622058,0.0,1741.0566536219915,1741.0566536219915,[0.02065613 0.02896055]
54,1741.0314237908133,0.0,1741.0314237908722,1741.0314237908722,[0.02095544 0.02936256]
55,1741.0063414811361,0.0,1741.0063414811527,1741.0063414811527,[0.02125386 0.02976339]
56,1740.9814057994695,0.0,1740.9814057995125,1740.9814057995125,[0.0215514  0.03016306]
