doc_id,Gender,judgement,GT_score
1,0,0.29942732665918315,36928.0
8,0,0.2772619949266829,21606.0
2,0,0.2614994686150158,33953.0
9,1,0.25500958831923437,21247.0
5,0,0.2522310792740393,23757.0
3,0,0.24635163166925492,26931.0
4,1,0.21305796829557577,26710.0
7,0,0.19770839079079036,21791.0
6,0,0.18677032426270537,23149.0
10,1,0.1690279789528362,20497.0
