doc_id,Gender,judgement,GT_score
8,0,0.2220425776383046,21606.0
9,1,0.21960063203024024,21247.0
1,0,0.192649480678438,36928.0
3,0,0.16640847857628976,26931.0
10,1,0.16037954642103375,20497.0
6,0,0.15445151420052214,23149.0
5,0,0.14245678432629577,23757.0
2,0,0.1393600510767748,33953.0
4,1,0.11157068234986602,26710.0
7,0,0.09471198187615584,21791.0
