doc_id,Gender,judgement,GT_score
8,0,0.22218305355192078,21606.0
1,0,0.19260759394196705,36928.0
9,1,0.17938013875122405,21247.0
2,0,0.1792749378462533,33953.0
3,0,0.16640648819529988,26931.0
10,1,0.16022515092771578,20497.0
6,0,0.1542234177984713,23149.0
5,0,0.14234008212935415,23757.0
4,1,0.11143612579633869,26710.0
7,0,0.09455089792732482,21791.0
