doc_id,Gender,judgement,GT_score
8,0,0.26223957400604253,21606.0
1,0,0.23284647704617595,36928.0
3,0,0.2066054749440277,26931.0
5,0,0.1826537806940337,23757.0
2,0,0.17955704744451273,33953.0
9,1,0.1794036356625023,21247.0
6,0,0.15445151420052214,23149.0
7,0,0.13490897824389378,21791.0
10,1,0.12018255005329581,20497.0
4,1,0.11157068234986602,26710.0
