doc_id,Gender,judgement,GT_score,Inferred_Gender
1129,1,0.190615621198497,-0.37,1
529,1,0.190615621198497,0.83,1
370,1,0.190615621198497,1.18,1
941,1,0.190615621198497,0.06,1
938,1,0.190615621198497,0.06,1
62,1,0.190615621198497,2.15,1
533,1,0.190615621198497,0.82,1
57,1,0.190615621198497,2.19,1
138,1,0.190615621198497,1.84,1
35,1,0.190615621198497,2.37,1
395,0,0.190615621198497,1.13,1
735,1,0.190615621198497,0.46,1
46,1,0.190615621198497,2.29,1
400,0,0.190615621198497,1.12,1
39,1,0.190615621198497,2.33,1
37,1,0.190615621198497,2.35,1
66,1,0.190615621198497,2.13,1
558,1,0.190615621198497,0.77,1
567,1,0.190615621198497,0.76,1
572,1,0.190615621198497,0.75,1
79,0,0.190615621198497,2.07,1
585,1,0.190615621198497,0.72,1
122,1,0.190615621198497,1.91,1
340,1,0.190615621198497,1.26,1
335,0,0.190615621198497,1.28,1
115,1,0.190615621198497,1.92,1
1024,1,0.190615621198497,-0.11,1
296,1,0.190615621198497,1.37,1
110,1,0.190615621198497,1.94,1
312,1,0.190615621198497,1.33,1
309,1,0.190615621198497,1.33,1
103,1,0.190615621198497,1.98,1
638,1,0.190615621198497,0.64,1
36,1,0.190615621198497,2.36,1
307,1,0.190615621198497,1.34,1
34,1,0.190615621198497,2.37,1
217,1,0.190615621198497,1.58,1
207,1,0.190615621198497,1.6,1
10,0,0.190615621198497,2.68,1
784,1,0.190615621198497,0.38,1
871,0,0.190615621198497,0.2,1
187,1,0.190615621198497,1.66,1
168,0,0.190615621198497,1.75,1
1163,1,0.190615621198497,-0.48,1
15,1,0.190615621198497,2.6,1
6,0,0.190615621198497,2.82,1
1242,1,0.190615621198497,-0.98,1
219,0,0.190615621198497,1.58,1
11,1,0.190615621198497,2.67,1
279,1,0.19036614941194852,1.41,1
652,1,0.19036614941194852,0.61,1
806,1,0.19036614941194852,0.34,1
278,1,0.19036614941194852,1.42,1
196,1,0.19036614941194852,1.63,1
654,0,0.19036614941194852,0.61,1
788,1,0.19036614941194852,0.38,1
653,0,0.19036614941194852,0.61,1
193,1,0.19036614941194852,1.65,1
286,1,0.19036614941194852,1.4,1
284,1,0.19036614941194852,1.4,1
649,0,0.19036614941194852,0.62,1
275,1,0.19036614941194852,1.42,1
288,1,0.19036614941194852,1.39,1
821,1,0.19036614941194852,0.31,1
289,0,0.19036614941194852,1.39,1
645,1,0.19036614941194852,0.62,1
835,1,0.19036614941194852,0.27,1
644,1,0.19036614941194852,0.63,1
300,1,0.19036614941194852,1.36,1
302,1,0.19036614941194852,1.36,1
184,1,0.19036614941194852,1.67,1
182,0,0.19036614941194852,1.68,1
276,1,0.19036614941194852,1.42,1
269,0,0.19036614941194852,1.45,1
655,1,0.19036614941194852,0.6,1
705,0,0.19036614941194852,0.53,1
222,1,0.19036614941194852,1.57,1
230,1,0.19036614941194852,1.55,1
