iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,4933.294942121327,0.0010490239649467918,4985.431433179576,4933.29494212172,[0.00152716 0.00738257 0.00406972 0.00721797 0.00868892]
1,4933.279929518225,0.00044460828360955325,4955.3769612131055,4933.279929517711,[0.00171166 0.00747419 0.00413059 0.00683696 0.00870022]
2,4933.267974485581,8.894619157223985e-05,4937.688600206423,4933.267974485283,[0.00180034 0.00747627 0.00410991 0.00652479 0.0086522 ]
3,4933.257814112283,0.0,4933.257814112376,4933.257814112376,[0.00186498 0.00745598 0.0040689  0.00623031 0.00858941]
4,4933.248132244744,0.0,4933.2481322443855,4933.2481322443855,[0.00192951 0.00743573 0.00402794 0.00593653 0.00852672]
5,4933.238494129853,0.0,4933.238494129852,4933.238494129852,[0.00199393 0.0074155  0.00398705 0.00564343 0.00846413]
6,4933.228899548887,0.0,4933.228899548827,4933.228899548827,[0.00205825 0.0073953  0.00394622 0.00535103 0.00840162]
7,4933.219348284347,0.0,4933.219348283763,4933.219348283763,[0.00212246 0.00737513 0.00390545 0.00505931 0.00833921]
8,4933.209840119965,0.0,4933.209840119949,4933.209840119949,[0.00218657 0.00735499 0.00386474 0.00476827 0.00827689]
9,4933.2003748406805,0.0,4933.200374840667,4933.200374840667,[0.00225058 0.00733488 0.0038241  0.00447791 0.00821467]
10,4933.190952232635,0.0,4933.190952232813,4933.190952232813,[0.00231448 0.00731479 0.00378351 0.00418823 0.00815253]
11,4933.181572083175,0.0,4933.1815720829545,4933.1815720829545,[0.00237827 0.00729474 0.00374299 0.00389923 0.00809049]
12,4933.172234180824,0.0,4933.1722341808645,4933.1722341808645,[0.00244197 0.00727472 0.00370252 0.00361091 0.00802854]
13,4933.1629383152995,0.0,4933.162938315074,4933.162938315074,[0.00250556 0.00725472 0.00366212 0.00332326 0.00796668]
14,4933.153684277489,0.0,4933.153684277728,4933.153684277728,[0.00256904 0.00723475 0.00362178 0.00303628 0.00790491]
15,4933.144471859447,0.0,4933.144471859691,4933.144471859691,[0.00263242 0.00721482 0.0035815  0.00274997 0.00784324]
16,4933.135300854389,0.0,4933.1353008542565,4933.1353008542565,[0.0026957  0.00719491 0.00354128 0.00246434 0.00778165]
17,4933.126171056676,0.0,4933.126171056925,4933.126171056925,[0.00275888 0.00717503 0.00350112 0.00217936 0.00772016]
18,4933.117082261822,0.0,4933.117082262351,4933.117082262351,[0.00282195 0.00715518 0.00346101 0.00189506 0.00765875]
19,4933.108034266477,0.0,4933.108034266941,4933.108034266941,[0.00288493 0.00713535 0.00342097 0.00161141 0.00759744]
20,4933.099026868424,0.0,4933.099026868779,4933.099026868779,[0.0029478  0.00711556 0.00338099 0.00132843 0.00753621]
