iteration,loss,loss_exposure,DELTR_Loss(calculated),loss_standard,omega
0,4879.9149725847965,0.0,4879.914972585131,4879.914972585131,[0.00106535 0.00173435 0.00257131]
1,4879.903461352654,0.0,4879.90346135279,4879.90346135279,[0.00104001 0.00202099 0.00274672]
2,4879.892155448637,0.0,4879.892155448492,4879.892155448492,[0.00101473 0.00230515 0.00292036]
3,4879.881051148936,0.0,4879.881051149176,4879.881051149176,[0.0009895  0.00258688 0.00309226]
4,4879.87014479835,0.0,4879.870144798222,4879.870144798222,[0.00096432 0.00286619 0.00326242]
5,4879.8594328089885,0.0,4879.859432809148,4879.859432809148,[0.00093919 0.00314309 0.00343087]
6,4879.848911659023,0.0,4879.84891165857,4879.84891165857,[0.00091411 0.00341762 0.00359762]
7,4879.838577891438,0.0,4879.838577891103,4879.838577891103,[0.00088908 0.00368979 0.0037627 ]
8,4879.82842811282,0.0,4879.828428112916,4879.828428112916,[0.00086411 0.00395963 0.00392611]
9,4879.818458992162,0.0,4879.8184589919265,4879.8184589919265,[0.00083918 0.00422715 0.00408787]
10,4879.808667259698,0.0,4879.808667259087,4879.808667259087,[0.00081431 0.00449238 0.004248  ]
11,4879.799049705758,0.0,4879.799049705507,4879.799049705507,[0.00078949 0.00475534 0.00440652]
12,4879.789603179627,0.0,4879.789603179859,4879.789603179859,[0.00076471 0.00501604 0.00456343]
13,4879.780324588472,0.0,4879.780324588932,4879.780324588932,[0.00073999 0.00527451 0.00471877]
14,4879.771210896231,0.0,4879.771210896286,4879.771210896286,[0.00071532 0.00553076 0.00487253]
15,4879.762259122577,0.0,4879.76225912251,4879.76225912251,[0.0006907  0.00578482 0.00502474]
16,4879.753466341842,0.0,4879.753466341748,4879.753466341748,[0.00066613 0.00603671 0.00517542]
17,4879.744829682038,0.0,4879.744829682217,4879.744829682217,[0.00064161 0.00628644 0.00532457]
18,4879.736346323828,0.0,4879.736346323973,4879.736346323973,[0.00061714 0.00653404 0.00547221]
19,4879.728013499547,0.0,4879.728013499823,4879.728013499823,[0.00059272 0.00677952 0.00561836]
20,4879.719828492251,0.0,4879.719828492629,4879.719828492629,[0.00056835 0.0070229  0.00576304]
21,4879.711788634751,0.0,4879.711788634995,4879.711788634995,[0.00054403 0.0072642  0.00590624]
22,4879.703891308711,0.0,4879.703891309071,4879.703891309071,[0.00051976 0.00750344 0.006048  ]
23,4879.696133943713,0.0,4879.696133944024,4879.696133944024,[0.00049554 0.00774064 0.00618832]
24,4879.688514016383,0.0,4879.688514016679,4879.688514016679,[0.00047137 0.00797581 0.00632723]
25,4879.681029049509,0.0,4879.681029050089,4879.681029050089,[0.00044725 0.00820898 0.00646472]
26,4879.673676611177,0.0,4879.673676611222,4879.673676611222,[0.00042317 0.00844015 0.00660082]
27,4879.666454313949,0.0,4879.666454313985,4879.666454313985,[0.00039915 0.00866936 0.00673554]
28,4879.659359813997,0.0,4879.6593598142845,4879.6593598142845,[0.00037518 0.00889661 0.00686889]
29,4879.6523908103445,0.0,4879.652390810436,4879.652390810436,[0.00035125 0.00912192 0.00700089]
30,4879.645545044024,0.0,4879.64554504397,4879.64554504397,[0.00032738 0.00934532 0.00713155]
31,4879.638820297326,0.0,4879.638820297522,4879.638820297522,[0.00030355 0.00956681 0.00726089]
32,4879.632214393023,0.0,4879.632214392432,4879.632214392432,[0.00027977 0.00978641 0.00738891]
33,4879.62572519362,0.0,4879.625725193786,4879.625725193786,[0.00025604 0.01000415 0.00751563]
34,4879.619350600611,0.0,4879.6193506008585,4879.6193506008585,[0.00023236 0.01022003 0.00764106]
35,4879.613088553775,0.0,4879.613088553813,4879.613088553813,[0.00020873 0.01043408 0.00776521]
36,4879.606937030443,0.0,4879.60693703017,4879.60693703017,[0.00018514 0.01064631 0.0078881 ]
37,4879.600894044826,0.0,4879.6008940444535,4879.6008940444535,[0.00016161 0.01085673 0.00800974]
38,4879.5949576473095,0.0,4879.594957647714,4879.594957647714,[0.00013812 0.01106536 0.00813015]
39,4879.589125923796,0.0,4879.589125923862,4879.589125923862,[0.00011468 0.01127223 0.00824932]
40,4879.583396995058,0.0,4879.583396994938,4879.583396994938,[9.12853587e-05 1.14773294e-02 8.36728536e-03]
41,4879.577769016073,0.0,4879.577769015916,4879.577769015916,[6.79408254e-05 1.16806918e-02 8.48404489e-03]
42,4879.572240175772,5.071175734941945e-06,4879.9373648293085,4879.572240176392,[4.93589308e-05 1.18813850e-02 8.60126044e-03]
43,4879.5668197027135,4.5616180424650106e-05,4882.851184693482,4879.566819702907,[6.85132663e-05 1.20728319e-02 8.73044744e-03]
44,4879.561583028815,2.3955182337082048e-05,4881.28635615731,4879.561583029041,[6.75073254e-05 1.22666572e-02 8.85132769e-03]
45,4879.55639363806,3.553125737034823e-05,4882.114644168416,4879.556393637751,[7.72754851e-05 1.24566704e-02 8.97475181e-03]
46,4879.5513222061445,2.9348730999929212e-05,4881.664430837971,4879.551322205976,[8.12894472e-05 1.26462029e-02 9.09494194e-03]
47,4879.546328175952,3.265345289127277e-05,4881.897376784215,4879.546328176044,[8.83791816e-05 1.28334967e-02 9.21500216e-03]
48,4879.541430779513,3.0889236046424684e-05,4881.765455774573,4879.54143077923,[9.38269243e-05 1.30195135e-02 9.33329227e-03]
